apple_mobility_14d,google_mobility_14d,fb_movement_change,asbestosis_mortality,pneumoconiosis_mortality,diarrheal_mortality,other_pneumoconiosis_mortality,silicosis_mortality,COPD_mortality,chronic_respiratory_mortality,interstitial_lung_mortality,other_resp_mortality,POP_DENSITY,predicted,real_values
103.04571428571433,4.3880952380952385,-0.2077642857142857,0.2,0.35,2.16,0.14,0.01,32.61,38.59,4.38,0.43,1623.2935116177114,6.842588,8.0
104.57642857142862,4.983333333333333,-0.20270357142857146,0.2,0.35,2.16,0.14,0.01,32.61,38.59,4.38,0.43,1623.2935116177114,6.619285,8.0
116.05214285714293,6.169047619047617,-0.16236071428571427,0.2,0.35,2.16,0.14,0.01,32.61,38.59,4.38,0.43,1623.2935116177114,5.159389,5.0
120.33214285714293,7.311904761904763,-0.14141428571428571,0.2,0.35,2.16,0.14,0.01,32.61,38.59,4.38,0.43,1623.2935116177114,4.338257,4.0
131.36785714285722,13.609523809523811,-0.10372642857142857,0.2,0.35,2.16,0.14,0.01,32.61,38.59,4.38,0.43,1623.2935116177114,2.1610322,3.0
93.765,3.8690476190476177,-0.03605000000000001,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,33.112816,28.0
46.55999999999998,-23.54761904761905,-0.43737714285714296,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,82.82582,77.0
45.22999999999998,-24.72619047619048,-0.4526500000000001,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,82.516525,83.0
43.15071428571428,-25.73809523809524,-0.4905542857142859,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,81.74229,75.0
42.8092857142857,-26.17857142857143,-0.5021807142857144,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,80.75493,75.0
43.54142857142857,-24.107142857142854,-0.4992992857142858,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,83.89336,75.0
47.46499999999998,-27.923809523809524,-0.4847357142857144,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,61.72926,61.0
52.60714285714285,-31.75476190476191,-0.440455,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,37.099632,38.0
55.29428571428571,-30.992857142857147,-0.4233135714285715,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,29.02892,28.0
58.48357142857144,-28.873809523809534,-0.3965328571428573,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,23.43195,21.0
71.37071428571429,-23.314285714285717,-0.3132857142857146,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,11.975979,13.0
86.67357142857142,-19.992857142857147,-0.25335000000000035,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,8.3945265,8.0
90.88285714285713,-18.688095238095237,-0.22859928571428606,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,7.455038,6.0
93.66571428571429,-17.557142857142857,-0.2113050000000003,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,6.659853,6.0
96.33357142857143,-15.985714285714293,-0.19324642857142887,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,5.8886023,5.0
97.30642857142857,-15.354761904761913,-0.18931357142857166,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,5.5387716,5.0
102.14357142857142,-12.769047619047624,-0.16773500000000033,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,4.270367,4.0
103.47142857142856,-11.923809523809528,-0.16333357142857174,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,3.77012,4.0
112.5164285714285,-6.776190476190482,-0.12775642857142888,0.07,0.21,1.86,0.13,0.01,26.58,31.82,3.69,0.47,2247.6469221835073,1.852464,4.0
121.98714285714287,6.071428571428571,0.008136428571428576,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,4.1777544,0.0
107.97214285714287,2.8285714285714287,-0.051065000000000006,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,1.0692651,1.0
77.26928571428572,-10.966666666666667,-0.24393571428571426,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,2.4166777,2.0
73.79499999999999,-12.895238095238097,-0.2695314285714285,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,2.6919878,3.0
69.5907142857143,-16.200000000000006,-0.3041835714285714,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,4.350145,5.0
69.15571428571431,-16.62857142857143,-0.3080978571428571,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,4.5021214,5.0
80.23714285714287,-17.70238095238095,-0.2925585714285714,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,4.8269763,3.0
86.23142857142861,-18.345238095238084,-0.27402571428571426,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,3.7405949,4.0
89.37714285714287,-17.923809523809517,-0.2579457142857143,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,2.8274505,3.0
92.28142857142859,-18.026190476190468,-0.2480421428571428,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,2.5318797,3.0
98.58000000000004,-13.992857142857135,-0.2121107142857142,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,2.7956965,2.0
112.99642857142858,-9.28571428571428,-0.17010499999999995,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,3.1172752,3.0
113.51285714285713,-8.499999999999996,-0.16651499999999994,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,3.2829065,3.0
117.28857142857143,-8.645238095238094,-0.1736085714285714,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,3.4600134,3.0
123.02285714285715,-9.923809523809524,-0.1780121428571428,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,3.3030195,4.0
134.01714285714291,-6.304761904761904,-0.14666285714285707,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,6.408952,5.0
136.34285714285718,-5.395238095238093,-0.13020214285714274,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,6.986378,7.0
141.41071428571433,-4.3047619047619055,-0.10784499999999993,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,8.281176,7.0
146.67357142857148,-2.811904761904761,-0.08432857142857135,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,9.733324,9.0
149.40357142857147,-4.659523809523808,-0.09252714285714278,0.2,0.43,2.53,0.2,0.01,58.17,67.32,6.78,0.83,583.495306460519,9.975536,10.0
106.52357142857146,2.1309523809523823,-0.07950642857142856,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,1.0669873,0.0
92.71642857142862,-7.1428571428571415,-0.1778085714285714,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,0.8059333,1.0
86.25928571428578,-10.76190476190476,-0.22031,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,1.2733071,1.0
84.09714285714291,-11.952380952380947,-0.23387571428571424,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,1.4487345,1.0
78.05428571428577,-16.464285714285708,-0.2705342857142857,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,1.418916,1.0
77.72500000000005,-16.428571428571427,-0.2725135714285715,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,1.4867527,1.0
77.27714285714289,-17.78571428571428,-0.28187214285714296,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,1.1282675,2.0
95.27071428571436,-15.642857142857142,-0.2502914285714287,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,3.3797333,4.0
95.81857142857149,-15.226190476190471,-0.24701928571428586,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,3.4365828,4.0
105.16928571428572,-9.904761904761909,-0.19319285714285736,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,3.7285922,4.0
110.6807142857143,-7.1309523809523805,-0.16648571428571454,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,3.458134,4.0
113.01785714285714,-6.678571428571429,-0.15934000000000026,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,3.68622,4.0
118.94428571428571,-4.833333333333334,-0.15185785714285732,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,4.3061414,5.0
132.5235714285715,-5.523809523809526,-0.1621578571428573,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,3.3196976,5.0
139.48000000000005,-4.571428571428575,-0.16041285714285733,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,3.6376932,4.0
141.44071428571428,-2.500000000000002,-0.14397071428571448,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,3.9375503,5.0
144.54499999999996,-0.726190476190478,-0.12412285714285735,0.11,0.36,3.63,0.21,0.02,57.81,68.59,7.75,0.91,509.2399632240269,4.0236,4.0
74.92571428571429,-7.416666666666665,-0.15507928571428573,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,3.589833,2.0
71.39285714285714,-9.488095238095235,-0.17594857142857145,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,3.9697812,2.0
67.91571428571429,-11.571428571428573,-0.1972078571428572,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,3.7157042,3.0
58.46928571428571,-17.476190476190474,-0.2707357142857144,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,4.0515714,3.0
54.765,-21.25,-0.30427857142857145,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,5.3748946,3.0
53.679285714285705,-21.880952380952376,-0.31196071428571426,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,5.428497,4.0
53.30214285714286,-22.309523809523807,-0.31794,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,5.6201587,4.0
53.02357142857144,-22.51190476190476,-0.32407642857142865,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,5.797212,5.0
53.424285714285716,-22.535714285714285,-0.32542142857142864,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,5.9940524,5.0
53.86357142857143,-22.66666666666666,-0.3253550000000001,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,6.178663,5.0
54.22571428571429,-22.690476190476183,-0.3242564285714286,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,6.2718635,5.0
53.93642857142858,-23.821428571428555,-0.32975857142857146,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,6.648399,6.0
54.56,-23.380952380952376,-0.3269692857142857,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,6.6583266,5.0
59.70857142857143,-25.535714285714285,-0.31622214285714284,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,7.8291354,8.0
60.540714285714294,-25.333333333333336,-0.31246,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,7.8716826,8.0
62.388571428571424,-24.92857142857143,-0.3021457142857143,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,7.971849,8.0
65.54357142857144,-24.595238095238106,-0.28815714285714283,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,8.023992,7.0
72.09857142857142,-21.214285714285715,-0.2418485714285714,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,6.954101,5.0
73.59142857142855,-20.583333333333336,-0.23563571428571425,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,7.289826,5.0
81.22071428571427,-18.714285714285715,-0.20611357142857145,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,9.807736,10.0
96.19571428571429,-16.392857142857142,-0.18793928571428573,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,22.215876,22.0
106.42285714285715,-11.821428571428573,-0.14662214285714287,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,23.471148,24.0
108.54142857142858,-13.738095238095234,-0.15549142857142856,0.09,0.28,2.63,0.17,0.01,34.79,43.65,6.38,0.94,1107.4790209790208,25.093628,22.0
106.12357142857141,10.833333333333332,-0.02466785714285714,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,0.6635278,0.0
85.74285714285712,3.1904761904761885,-0.12926357142857142,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,0.6622823,1.0
79.40357142857138,0.23809523809523625,-0.16691285714285714,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,0.9337676,1.0
63.19214285714281,-6.166666666666669,-0.28446071428571423,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,0.9994996,2.0
63.15499999999995,-4.714285714285714,-0.2893557142857143,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,1.0535195,1.0
72.38428571428567,-8.026190476190477,-0.2763457142857143,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,1.3125193,1.0
73.6071428571428,-9.442857142857145,-0.2794628571428572,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,1.5079663,2.0
80.20071428571421,-7.330952380952383,-0.2528407142857144,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,3.3934329,4.0
100.12285714285706,0.9809523809523776,-0.16466857142857153,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,8.888495,10.0
105.33571428571423,-0.4833333333333363,-0.1777492857142858,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,12.742852,10.0
107.16999999999994,2.047619047619045,-0.18216000000000007,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,13.058786,14.0
115.81928571428564,8.930952380952377,-0.16463142857142868,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,15.6818075,17.0
117.39857142857134,10.811904761904756,-0.15298857142857153,0.14,0.37,3.78,0.19,0.01,51.25,60.9,7.25,0.93,928.2541625857002,15.409652,17.0
80.03214285714284,-2.5607142857142824,-0.2071335714285714,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,0.14186221,2.0
71.09357142857141,-9.271428571428569,-0.2592249999999999,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,0.75763255,2.0
70.62214285714283,-8.957142857142854,-0.2586735714285714,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,0.57449466,2.0
70.45071428571427,-8.34285714285714,-0.25839571428571423,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,0.41453868,2.0
70.65571428571427,-9.057142857142852,-0.2621814285714285,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,0.6286729,2.0
70.98428571428572,-9.542857142857141,-0.2664171428571428,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,0.835481,2.0
74.19428571428571,-8.899999999999991,-0.2649757142857142,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,1.3669102,2.0
95.95357142857141,0.3738095238095313,-0.178447857142857,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,0.5066617,2.0
117.1642857142857,1.4809523809523877,-0.12782357142857131,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,1.3944294,2.0
122.43071428571429,1.7571428571428638,-0.13059642857142847,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,2.2966835,2.0
123.36571428571426,2.2261904761904834,-0.12667428571428566,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,2.3497956,3.0
124.95357142857141,1.2976190476190548,-0.13418214285714278,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,3.3940747,3.0
125.37785714285714,0.3261904761904834,-0.13734785714285705,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,3.9761841,3.0
129.5664285714286,0.8047619047619118,-0.12815785714285705,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,5.5755544,4.0
131.05928571428572,3.0047619047619114,-0.11815785714285705,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,5.2996955,4.0
133.98142857142858,5.2333333333333405,-0.09553142857142848,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,4.999513,5.0
146.38499999999996,9.450000000000006,-0.056599999999999935,0.34,0.66,3.51,0.24,0.02,84.23,93.99,6.8,1.09,625.6204379562046,9.140629,11.0
115.68785714285718,7.5714285714285765,-0.003068571428571426,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,-0.060639083,0.0
85.99357142857146,-5.261904761904762,-0.15953214285714287,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,0.8052142,1.0
66.09214285714287,-15.083333333333332,-0.2770414285714286,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,-0.27527303,1.0
64.84500000000001,-15.26190476190476,-0.2882135714285715,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,0.08411628,1.0
64.7357142857143,-15.13095238095238,-0.29354785714285725,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,0.29376537,1.0
65.45928571428571,-16.51190476190476,-0.2987435714285715,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,0.38814956,1.0
66.72357142857143,-16.142857142857142,-0.2966878571428572,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,0.612717,1.0
69.04785714285714,-15.571428571428568,-0.2875314285714286,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,1.0298951,2.0
73.95000000000002,-15.964285714285708,-0.2783592857142859,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,1.9350312,3.0
76.63214285714288,-15.880952380952374,-0.2757178571428573,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,2.9382517,3.0
85.31928571428574,-11.988095238095234,-0.2338485714285716,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,3.6213677,4.0
105.06000000000004,-9.73809523809524,-0.1708600000000001,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,5.6806626,6.0
106.37785714285721,-10.476190476190476,-0.17763214285714296,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,5.5353293,6.0
109.42428571428577,-9.80952380952381,-0.17353142857142867,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,5.915232,6.0
111.39071428571434,-9.000000000000002,-0.17072857142857156,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,6.278355,6.0
114.2785714285715,-10.333333333333332,-0.17730071428571442,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,5.6779513,7.0
121.09142857142858,-3.75,-0.12996285714285727,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,9.488523,9.0
126.02071428571432,-2.380952380952382,-0.11580642857142873,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,10.121279,10.0
128.31642857142862,-1.3452380952380965,-0.1087464285714287,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,10.605217,10.0
132.38642857142864,-1.2023809523809537,-0.10128571428571442,0.12,0.4,3.61,0.19,0.02,44.44,53.42,6.32,0.97,826.4983738578287,9.671729,10.0
111.02571428571429,5.095238095238097,-0.01684428571428571,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,0.99352914,1.0
61.954999999999984,-18.119047619047624,-0.2829085714285714,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,5.0402303,4.0
57.31,-22.464285714285715,-0.3204985714285714,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,5.2062783,4.0
55.21928571428572,-25.857142857142872,-0.3498407142857144,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,5.0624175,3.0
56.55571428571428,-27.964285714285715,-0.3491678571428572,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,5.2941766,3.0
59.324285714285715,-28.65476190476192,-0.339695,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,5.4207625,3.0
62.477857142857154,-30.404761904761905,-0.3329064285714285,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,3.6304457,3.0
81.52785714285712,-22.023809523809533,-0.22570428571428566,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,6.8576818,6.0
83.22785714285712,-21.571428571428577,-0.2190249999999999,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,7.2535644,6.0
91.54071428571426,-21.22619047619047,-0.2097742857142856,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,9.8976,8.0
95.82571428571428,-20.773809523809515,-0.2088335714285713,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,11.522317,9.0
99.72857142857141,-20.880952380952376,-0.2061771428571428,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,13.07099,12.0
111.24285714285715,-14.702380952380947,-0.16029928571428567,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,18.391212,19.0
115.2242857142857,-13.166666666666664,-0.14458928571428567,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,19.290619,19.0
121.09714285714287,-10.178571428571423,-0.12076857142857138,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,19.245766,21.0
122.04857142857142,-11.904761904761903,-0.12681428571428568,0.19,0.41,2.82,0.19,0.01,36.13,45.12,6.7,0.83,2087.995800725329,21.080296,22.0
106.73357142857144,2.083333333333333,-0.03525,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,-0.057982385,0.0
104.72857142857143,2.583333333333333,-0.039757857142857136,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,0.1630438,0.0
82.69071428571428,-7.833333333333334,-0.15621642857142856,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.5894444,1.0
71.74571428571429,-13.523809523809526,-0.2113042857142857,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.8354328,1.0
69.83285714285715,-14.416666666666668,-0.22681571428571426,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.8148911,1.0
67.64142857142858,-16.214285714285715,-0.23837285714285714,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.8618293,1.0
58.51071428571429,-23.845238095238106,-0.2971742857142857,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.8023555,1.0
66.81,-26.23809523809523,-0.2973192857142859,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.6527545,0.0
69.16071428571429,-25.65476190476189,-0.2898485714285716,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.7358718,0.0
81.2714285714286,-18.702380952380953,-0.22376571428571448,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.6242473,1.0
88.64071428571432,-16.226190476190478,-0.1945085714285716,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.9680257,2.0
92.07642857142858,-14.964285714285722,-0.1709592857142859,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,1.9562781,1.0
103.92714285714287,-11.547619047619053,-0.14844357142857162,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,2.1779768,2.0
117.41285714285715,-10.678571428571432,-0.1417664285714288,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,2.6998534,2.0
135.3757142857143,-5.309523809523816,-0.12832785714285738,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,3.793383,4.0
146.16428571428577,-0.58333333333334,-0.0805600000000002,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,5.72447,6.0
151.63642857142858,-1.5833333333333397,-0.07381857142857162,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,8.338664,9.0
154.25428571428574,-2.6309523809523867,-0.08231714285714306,0.33,0.54,3.06,0.17,0.01,40.26,50.24,7.42,0.72,1214.187140616832,10.785726,14.0
92.13285714285713,-0.10714285714285562,-0.10955357142857143,0.12,0.31,1.99,0.15,0.02,32.37,40.6,6.37,0.67,1308.6198634239845,-1.6131079,1.0
80.91714285714284,-7.821428571428571,-0.1802407142857143,0.12,0.31,1.99,0.15,0.02,32.37,40.6,6.37,0.67,1308.6198634239845,-0.73833483,1.0
77.18285714285716,-10.214285714285717,-0.20398714285714287,0.12,0.31,1.99,0.15,0.02,32.37,40.6,6.37,0.67,1308.6198634239845,0.11783385,1.0
66.32357142857144,-16.29761904761905,-0.2722271428571429,0.12,0.31,1.99,0.15,0.02,32.37,40.6,6.37,0.67,1308.6198634239845,1.1747687,2.0
