state,date,fb_movement_change
HI,2020-12-03,-9.281951098065365
HI,2020-12-04,-9.101510911148756
HI,2020-12-05,-6.688315924497409
HI,2020-12-06,-8.389436154652389
HI,2020-12-07,-9.160780694970985
HI,2020-12-08,-9.067406215964422
HI,2020-12-09,-9.823021288110784
HI,2020-12-10,-9.932428226901855
HI,2020-12-11,-9.362447597085055
HI,2020-12-12,-7.151127199068847
HI,2020-12-13,-9.301585641795286
HI,2020-12-14,-8.346191947598387
HI,2020-12-15,-8.319394802079577
HI,2020-12-16,-8.942520537922936
HI,2020-12-17,-8.723475026259463
HI,2020-12-18,-8.274526854991121
HI,2020-12-19,-6.266086418602824
HI,2020-12-20,-7.405371404180612
HI,2020-12-21,-5.446954295910944
HI,2020-12-22,-5.372755315805383
HI,2020-12-23,-4.06146911894578
HI,2020-12-24,-6.932374439617418
HI,2020-12-25,-21.852337824556173
HI,2020-12-26,-14.15830492711915
HI,2020-12-27,-9.986018674696584
HI,2020-12-28,-7.7064386778324545
HI,2020-12-29,-7.997857475442688
HI,2020-12-30,-6.327287339886646
HI,2020-12-31,-7.372827296189207
HI,2021-01-01,-19.97360869814497
HI,2021-01-02,-9.022909662073978
HI,2021-01-03,-9.358223689839186
HI,2021-01-04,-8.347401189789764
HI,2021-01-05,-9.007949748684913
HI,2021-01-06,-9.515019827187734
HI,2021-01-07,-9.974033443990676
HI,2021-01-08,-10.155950843360149
HI,2021-01-09,-8.6312280266931
HI,2021-01-10,-9.658359803308477
HI,2021-01-11,-9.352416184951762
HI,2021-01-12,-9.84384427196102
HI,2021-01-13,-9.984976268455059
HI,2021-01-14,-10.514697170987219
HI,2021-01-15,-9.729766879032857
HI,2021-01-16,-8.002787114280101
HI,2021-01-17,-9.686850806895
HI,2021-01-18,-14.789308302593735
HI,2021-01-19,-10.880110369560215
HI,2021-01-20,-10.487299882976718
HI,2021-01-21,-10.561081437778277
HI,2021-01-22,-10.536955692936925
HI,2021-01-23,-8.263850538721025
HI,2021-01-24,-10.407763160469305
HI,2021-01-25,-9.571347989126114
HI,2021-01-26,-10.926859957015889
HI,2021-01-27,-9.84179086781148
HI,2021-01-28,-9.887562464926209
HI,2021-01-29,-9.804038506941309
HI,2021-01-30,-7.048906373040782
IA,2020-03-01,2.8446193273017664
IA,2020-03-02,0.7369058121784993
IA,2020-03-03,1.6998853346676839
IA,2020-03-04,1.8088611456671346
IA,2020-03-05,1.2203076061894085
IA,2020-03-06,1.4238900593489199
IA,2020-03-07,1.698946433137769
IA,2020-03-08,2.98938883388007
IA,2020-03-09,-0.2783574864614751
IA,2020-03-10,1.1670304109132295
IA,2020-03-11,1.2151676047758169
IA,2020-03-12,1.3329402484255457
IA,2020-03-13,0.8752162182075144
IA,2020-03-14,-2.5698900215525935
IA,2020-03-15,-0.6772267033504826
IA,2020-03-16,-1.2131279803490893
IA,2020-03-17,-1.5776023848979632
IA,2020-03-18,-4.500843497602263
IA,2020-03-19,-5.387949749561818
IA,2020-03-20,-5.829229467859685
IA,2020-03-21,-6.956649588566992
IA,2020-03-22,-8.301383357542038
IA,2020-03-23,-6.22749170140122
IA,2020-03-24,-5.7386990426044315
IA,2020-03-25,-5.946264199529645
IA,2020-03-26,-5.852610918730821
IA,2020-03-27,-6.916809130203161
IA,2020-03-28,-8.986590199818139
IA,2020-03-29,-7.937629369836458
IA,2020-03-30,-4.9071532040271775
IA,2020-03-31,-4.788939973037061
IA,2020-04-01,-4.815761210667259
IA,2020-04-02,-5.452968576754242
IA,2020-04-03,-7.497403820904153
IA,2020-04-04,-7.526343158018667
IA,2020-04-05,-5.63787118301017
IA,2020-04-06,-5.933220902468072
IA,2020-04-07,-4.162955847749808
IA,2020-04-08,-5.410208383940732
IA,2020-04-09,-6.395762355370893
IA,2020-04-10,-6.152448031146671
IA,2020-04-11,-7.627363597077113
IA,2020-04-12,-10.953755432047533
IA,2020-04-13,-6.939769488791084
IA,2020-04-14,-6.00091547752032
IA,2020-04-15,-5.205261408723136
IA,2020-04-16,-5.323424880852125
IA,2020-04-17,-6.597494146953883
IA,2020-04-18,-5.455233777700628
IA,2020-04-19,-4.356747718614778
IA,2020-04-20,-4.3838137442401655
IA,2020-04-21,-3.7033471424057125
IA,2020-04-22,-3.785044996605471
IA,2020-04-23,-3.71801455716354
IA,2020-04-24,-5.1374051605447395
IA,2020-04-25,-4.466760013793671
IA,2020-04-26,-2.859590403347631
IA,2020-04-27,-3.2943208076651307
IA,2020-04-28,-3.884621355877971
IA,2020-04-29,-4.417716988802144
IA,2020-04-30,-2.4190075554203223
IA,2020-05-01,-1.9723784100194333
IA,2020-05-02,-2.279167927507151
IA,2020-05-03,-1.2614135872865002
IA,2020-05-04,-3.1617759717216956
IA,2020-05-05,-4.933602611526863
IA,2020-05-06,-3.191432030382843
IA,2020-05-07,-2.760284619792885
IA,2020-05-08,-2.8023992662001285
IA,2020-05-09,-1.9669163901403053
IA,2020-05-10,-2.8623189711068195
IA,2020-05-11,-3.053784297571831
IA,2020-05-12,-2.251228783551561
IA,2020-05-13,-2.98001462372309
IA,2020-05-14,-3.5483797091570297
IA,2020-05-15,-1.4747699496112678
IA,2020-05-16,-1.6033985608940489
IA,2020-05-17,-3.322036749368452
IA,2020-05-18,-2.8523984761003502
IA,2020-05-19,-2.0162228968707514
IA,2020-05-20,-1.6937304970000617
IA,2020-05-21,-1.040077779111083
IA,2020-05-22,-0.8378183722072674
IA,2020-05-23,-1.227440468442851
IA,2020-05-24,0.5388859701845011
IA,2020-05-25,-4.896026809785547
IA,2020-05-26,-2.245505634759265
IA,2020-05-27,-1.4804267555965391
IA,2020-05-28,-1.7338799401186036
IA,2020-05-29,-0.4314433931576789
IA,2020-05-30,0.12962174251601258
IA,2020-05-31,1.0101199351519976
IA,2020-06-01,-0.3556282998633959
IA,2020-06-02,-0.41935487805658905
IA,2020-06-03,-0.42672808040709037
IA,2020-06-04,-0.33109254320823367
IA,2020-06-05,-0.5584990841724579
IA,2020-06-06,0.981545899859589
IA,2020-06-07,1.8854053511300781
IA,2020-06-08,-0.015295892547550177
IA,2020-06-09,-1.9227367148335954
IA,2020-06-10,-1.8310002746024734
IA,2020-06-11,0.5331602664156452
IA,2020-06-12,0.755305948638224
IA,2020-06-13,1.6756409201697613
IA,2020-06-14,3.013273310817212
IA,2020-06-15,0.4033271954409927
IA,2020-06-16,0.48375405153610057
IA,2020-06-17,0.5892052909095508
IA,2020-06-18,0.7527532640733787
IA,2020-06-19,-0.30665930960961263
IA,2020-06-20,0.5800310240787047
IA,2020-06-21,3.071049114232012
IA,2020-06-22,-1.509424042331856
IA,2020-06-23,-0.00013998054559798535
IA,2020-06-24,0.3721422613729633
IA,2020-06-25,0.8854601498730632
IA,2020-06-26,-0.05156166524039104
IA,2020-06-27,1.2898694567981046
IA,2020-06-28,2.2118923069060163
IA,2020-06-29,0.07092889554589925
IA,2020-06-30,0.41072546841749896
IA,2020-07-01,0.6640485350879659
IA,2020-07-02,2.054136620119362
IA,2020-07-03,0.6602615967125873
IA,2020-07-04,-1.7526760011410214
IA,2020-07-05,1.958491001768594
IA,2020-07-06,0.10640537587438609
IA,2020-07-07,-0.14882091382441548
IA,2020-07-08,-0.5094036776236346
IA,2020-07-09,-0.09173438413410896
IA,2020-07-10,-0.030480312322705934
IA,2020-07-11,0.582506813639637
IA,2020-07-12,2.4993826312443135
IA,2020-07-13,0.24458977369757232
IA,2020-07-14,-0.3126383034037272
IA,2020-07-15,-1.168340246828127
IA,2020-07-16,0.4044311210876463
IA,2020-07-17,0.13546652978856275
IA,2020-07-18,0.20762532620829335
IA,2020-07-19,2.1592473221576793
IA,2020-07-20,-0.27930831820847096
IA,2020-07-21,-0.5339884874947305
IA,2020-07-22,0.280152633675324
IA,2020-07-23,0.799176026199104
IA,2020-07-24,0.21257302593920357
IA,2020-07-25,0.7342128012183573
IA,2020-07-26,1.1826280386203751
IA,2020-07-27,-0.5455022696612093
IA,2020-07-28,0.3213949352344016
IA,2020-07-29,-0.03274761336198604
IA,2020-07-30,0.5582626591264233
IA,2020-07-31,0.9416637683252675
IA,2020-08-01,1.7359826392378024
IA,2020-08-02,2.5853306762956065
IA,2020-08-03,1.0275093094796661
IA,2020-08-04,0.8380126127724605
IA,2020-08-05,0.3414904238764911
IA,2020-08-06,0.48518120800489484
IA,2020-08-07,0.5882697419201461
IA,2020-08-08,1.338201864525983
IA,2020-08-09,2.0901531319907227
IA,2020-08-10,0.269254120117781
IA,2020-08-11,4.320626541471324
IA,2020-08-12,2.476776808967792
IA,2020-08-13,2.1065128915016182
IA,2020-08-14,1.0043819608408082
IA,2020-08-15,1.8776288403553618
IA,2020-08-16,3.825870786486525
IA,2020-08-17,1.3568694954375036
IA,2020-08-18,0.9519167298950533
IA,2020-08-19,0.7382020710031779
IA,2020-08-20,1.2343682011556067
IA,2020-08-21,0.8808703725305606
IA,2020-08-22,1.4482813319672834
IA,2020-08-23,2.4042971438351604
IA,2020-08-24,0.016522458224382117
IA,2020-08-25,-0.03363210186461784
IA,2020-08-26,0.022555131477272953
IA,2020-08-27,0.31479288129899063
IA,2020-08-28,0.018873130399642484
IA,2020-08-29,0.8173695814007226
IA,2020-08-30,2.120013338157313
IA,2020-08-31,0.34757199843109743
IA,2020-09-01,0.9067778650172592
IA,2020-09-02,0.5489486390507989
IA,2020-09-03,1.3405608433283471
IA,2020-09-04,1.2612301402726438
IA,2020-09-05,1.6156300649747815
IA,2020-09-06,1.502913206480375
IA,2020-09-07,-2.8055265198077928
IA,2020-09-08,-1.8569637163073995
IA,2020-09-09,-2.2548074488553276
IA,2020-09-10,-2.151769377769766
IA,2020-09-11,-2.508359550590007
IA,2020-09-12,-1.375714932838263
IA,2020-09-13,0.9843274480788111
IA,2020-09-14,-0.20553765970010157
IA,2020-09-15,-0.06696850339295143
IA,2020-09-16,-0.5336825830076708
IA,2020-09-17,0.20904395849220436
IA,2020-09-18,-0.0853312812742664
IA,2020-09-19,0.7118098249674317
IA,2020-09-20,1.6408396429080867
IA,2020-09-21,-0.5168715308566851
IA,2020-09-22,-0.39171819206547015
IA,2020-09-23,-0.21368803690567884
IA,2020-09-24,-0.11393980706608754
IA,2020-09-25,-0.0706527841981317
IA,2020-09-26,0.6690196467336736
IA,2020-09-27,-0.41490810639383624
IA,2020-09-28,-1.1519729850209388
IA,2020-09-29,-0.4575169114124236
IA,2020-09-30,-0.6373587008877735
IA,2020-10-01,0.2685480253465063
IA,2020-10-02,-0.03376457450072418
IA,2020-10-03,-0.3867398609190919
IA,2020-10-04,1.0822518929786014
IA,2020-10-05,-0.5301700929139445
IA,2020-10-06,0.0773299363785911
IA,2020-10-07,-0.2704814232742848
IA,2020-10-08,0.4252741528397188
IA,2020-10-09,0.2465477253436541
IA,2020-10-10,1.5105670474696342
IA,2020-10-11,2.323811357516647
IA,2020-10-12,-0.5678046309527232
IA,2020-10-13,-0.2037693121293652
IA,2020-10-14,-0.38900456087503693
IA,2020-10-15,-0.20108371413946496
IA,2020-10-16,-0.21756389958067598
IA,2020-10-17,0.02181638220071192
IA,2020-10-18,-0.7014763755701171
IA,2020-10-19,-2.188583363332672
IA,2020-10-20,-1.8668675459752129
IA,2020-10-21,-1.4708102193041723
IA,2020-10-22,-1.5261207680526876
IA,2020-10-23,-1.9779031498857305
IA,2020-10-24,-1.9042815724310327
IA,2020-10-25,-2.432825310569977
IA,2020-10-26,-2.86490128129328
IA,2020-10-27,-1.6735546215393124
IA,2020-10-28,-1.1836685920787904
IA,2020-10-29,-1.0073887201551845
IA,2020-10-30,-0.48109672896639316
IA,2020-10-31,-0.5830071304249982
IA,2020-11-01,-0.5140053879311672
IA,2020-11-02,-1.4735131836979911
IA,2020-11-03,0.37864642609831184
IA,2020-11-04,-1.310615549731071
IA,2020-11-05,-0.8704170941437097
IA,2020-11-06,-1.2083173581632134
IA,2020-11-07,-1.302271163977338
IA,2020-11-08,-1.1330760203608805
IA,2020-11-09,-2.0452457315970767
IA,2020-11-10,-3.7876923217265968
IA,2020-11-11,-2.723455807443254
IA,2020-11-12,-2.54267876387845
IA,2020-11-13,-2.507540128710301
IA,2020-11-14,-3.693452616322267
IA,2020-11-15,-3.937981236508206
IA,2020-11-16,-2.7374182142456553
IA,2020-11-17,-2.486408202863953
IA,2020-11-18,-2.6558075202578864
IA,2020-11-19,-1.9220134246593497
IA,2020-11-20,-2.482402240923354
IA,2020-11-21,-3.2359637375208856
IA,2020-11-22,-3.2321091877010657
IA,2020-11-23,-2.847197219589426
IA,2020-11-24,-2.968668199510622
IA,2020-11-25,-1.86937164767184
IA,2020-11-26,-9.793329921098412
IA,2020-11-27,-5.647036556139807
IA,2020-11-28,-3.9824429225595552
IA,2020-11-29,-3.8790018452268935
IA,2020-11-30,-2.68579069263439
IA,2020-12-01,-2.1389255785798653
IA,2020-12-02,-2.494597484499564
IA,2020-12-03,-2.007402149426161
IA,2020-12-04,-2.2318604708865393
IA,2020-12-05,-2.506891124431468
IA,2020-12-06,-2.828106684387349
IA,2020-12-07,-2.600829199307782
IA,2020-12-08,-2.198271267797518
IA,2020-12-09,-1.4699470173973899
IA,2020-12-10,-1.2880486095712593
IA,2020-12-11,-2.854887438094886
IA,2020-12-12,-5.640095472312845
IA,2020-12-13,-3.2140181445609692
IA,2020-12-14,-2.7093280905431514
IA,2020-12-15,-2.1970890774657903
IA,2020-12-16,-1.9383416087693803
IA,2020-12-17,-1.7239231625732472
IA,2020-12-18,-1.582029551471114
IA,2020-12-19,-2.1225586492090436
IA,2020-12-20,-1.4103651475307877
IA,2020-12-21,-0.8280928211608625
IA,2020-12-22,-0.34187517160316433
IA,2020-12-23,-0.7108659712621255
IA,2020-12-24,-3.38079206075617
IA,2020-12-25,-12.351988191307939
IA,2020-12-26,-5.2656024283898635
IA,2020-12-27,-4.48982029124235
IA,2020-12-28,-2.115562210626075
IA,2020-12-29,-6.488153408295228
IA,2020-12-30,-5.600347780635597
IA,2020-12-31,-1.722640250000808
IA,2021-01-01,-9.73278468356008
IA,2021-01-02,-5.224382278605563
IA,2021-01-03,-3.9702955732772938
IA,2021-01-04,-2.002431254105305
IA,2021-01-05,-1.640090305533626
IA,2021-01-06,-2.5813697042125896
IA,2021-01-07,-2.588018675503243
IA,2021-01-08,-3.0660979837563005
IA,2021-01-09,-3.3102304462436623
IA,2021-01-10,-3.3714998567670356
IA,2021-01-11,-2.548973298475152
IA,2021-01-12,-2.2296121205139516
IA,2021-01-13,-2.054138870193061
IA,2021-01-14,-3.1759451783066734
IA,2021-01-15,-7.443074176122882
IA,2021-01-16,-4.323794385633274
IA,2021-01-17,-4.166437674615778
IA,2021-01-18,-3.5387496399129095
IA,2021-01-19,-2.7871032473194006
IA,2021-01-20,-2.7747674147768526
IA,2021-01-21,-2.145321277955808
IA,2021-01-22,-2.8876057595425837
IA,2021-01-23,-3.789947962102288
IA,2021-01-24,-4.2335771933301185
IA,2021-01-25,-5.677394928904893
IA,2021-01-26,-8.554475983033699
IA,2021-01-27,-3.0485713547369615
IA,2021-01-28,-2.6121547868922153
IA,2021-01-29,-2.398802783028583
IA,2021-01-30,-5.558994804882327
ID,2020-03-01,1.0250030298002573
ID,2020-03-02,0.3340679069423888
ID,2020-03-03,0.5317306215610507
ID,2020-03-04,0.5577275605476023
ID,2020-03-05,0.7198875065092749
ID,2020-03-06,0.47108429817605985
ID,2020-03-07,0.10821975310355259
ID,2020-03-08,0.35307557107883714
ID,2020-03-09,0.2746280068324326
ID,2020-03-10,0.6823485811148446
ID,2020-03-11,0.6420689911670799
ID,2020-03-12,0.3937294933088616
ID,2020-03-13,0.03402999468402104
ID,2020-03-14,-1.368218811526159
ID,2020-03-15,-1.2209598567651463
ID,2020-03-16,-1.019503410150164
ID,2020-03-17,-1.634426976349492
ID,2020-03-18,-2.245522991049562
ID,2020-03-19,-2.240682416353069
ID,2020-03-20,-2.343690650866085
ID,2020-03-21,-2.4494175614429152
ID,2020-03-22,-2.312803304166329
ID,2020-03-23,-3.2904833590440288
ID,2020-03-24,-3.8244075686278878
ID,2020-03-25,-3.751448985006148
ID,2020-03-26,-4.824823413451672
ID,2020-03-27,-5.215724099599055
ID,2020-03-28,-5.17761197083485
ID,2020-03-29,-5.55596375561048
ID,2020-03-30,-4.920945045955253
ID,2020-03-31,-5.527913715634299
ID,2020-04-01,-4.586497784484619
ID,2020-04-02,-4.993723451228662
ID,2020-04-03,-4.838276251244371
ID,2020-04-04,-4.716985251526963
ID,2020-04-05,-5.16326742313234
ID,2020-04-06,-4.505754397030888
ID,2020-04-07,-4.184915333499334
ID,2020-04-08,-3.691240097047398
ID,2020-04-09,-3.9330406824989423
ID,2020-04-10,-3.9572801611357233
ID,2020-04-11,-4.0786119304781865
ID,2020-04-12,-4.881054593531863
ID,2020-04-13,-3.919119389848733
ID,2020-04-14,-3.9065558393511153
ID,2020-04-15,-3.5481689513755748
ID,2020-04-16,-3.405121514617539
ID,2020-04-17,-3.4779146658571425
ID,2020-04-18,-2.766374966338648
ID,2020-04-19,-2.319820668862072
ID,2020-04-20,-2.7542363227302737
ID,2020-04-21,-2.947098983775076
ID,2020-04-22,-3.4622837205641614
ID,2020-04-23,-4.28935514367973
ID,2020-04-24,-3.4555849243815904
ID,2020-04-25,-2.5335530160011035
ID,2020-04-26,-1.5540403477265725
ID,2020-04-27,-3.0659594181073473
ID,2020-04-28,-2.455603929957788
ID,2020-04-29,-2.326673053867659
ID,2020-04-30,-3.1471785099646565
ID,2020-05-01,-1.9800430719811568
ID,2020-05-02,-1.327006390623731
ID,2020-05-03,-1.1865026272463512
ID,2020-05-04,-1.6517655401286533
ID,2020-05-05,-1.622560189584599
ID,2020-05-06,-2.4821379402148116
ID,2020-05-07,-2.0355474679096695
ID,2020-05-08,-1.6412965850150996
ID,2020-05-09,-0.23388196771241984
ID,2020-05-10,0.5751806672560873
ID,2020-05-11,-1.4440116939730847
ID,2020-05-12,-2.0192208848139255
ID,2020-05-13,-2.1457506067378604
ID,2020-05-14,-2.2446457876294414
ID,2020-05-15,-1.8328173584340852
ID,2020-05-16,-0.29809082194547953
ID,2020-05-17,-0.23767006878876867
ID,2020-05-18,-1.7521256013463498
ID,2020-05-19,-1.7437997701146832
ID,2020-05-20,-2.190382765663256
ID,2020-05-21,-1.5396257148229031
ID,2020-05-22,-1.4750929567083446
ID,2020-05-23,-0.271912936916117
ID,2020-05-24,1.476848713219719
ID,2020-05-25,-1.4026509785430288
ID,2020-05-26,-0.7395289771552808
ID,2020-05-27,-0.2549060414870201
ID,2020-05-28,-0.4234749536026956
ID,2020-05-29,-0.5231916669902866
ID,2020-05-30,0.4530223312974063
ID,2020-05-31,0.7509690026887672
ID,2020-06-01,0.3287212015063799
ID,2020-06-02,-0.20603965288895565
ID,2020-06-03,0.19319908701698024
ID,2020-06-04,-0.18274249264576337
ID,2020-06-05,-0.21272890606665176
ID,2020-06-06,-0.03966144976260086
ID,2020-06-07,-0.6594482210831736
ID,2020-06-08,-0.7259431298581731
ID,2020-06-09,-0.7076229415773904
ID,2020-06-10,-0.05358179681209256
ID,2020-06-11,0.05810779520610664
ID,2020-06-12,-0.3351156277695549
ID,2020-06-13,-0.5297936605439639
ID,2020-06-14,0.8364192972611504
ID,2020-06-15,-0.3047335876031358
ID,2020-06-16,-0.956252803899131
ID,2020-06-17,-0.7573500479389407
ID,2020-06-18,-0.044718071396396136
ID,2020-06-19,0.19992409382982715
ID,2020-06-20,1.3593338820300283
ID,2020-06-21,2.5158434384927206
ID,2020-06-22,0.38753450493406777
ID,2020-06-23,0.07876690925623825
ID,2020-06-24,0.12029141890194316
ID,2020-06-25,0.029479051075366903
ID,2020-06-26,-0.06169043915582118
ID,2020-06-27,1.2215107335771214
ID,2020-06-28,0.9888719991494426
ID,2020-06-29,-1.0550889962144585
ID,2020-06-30,-0.5388745060811972
ID,2020-07-01,0.6098286241462961
ID,2020-07-02,0.742722503048294
ID,2020-07-03,0.0911454131662816
ID,2020-07-04,-1.0957870637777545
ID,2020-07-05,2.065581586265746
ID,2020-07-06,0.45639541458200966
ID,2020-07-07,-0.2250981483326029
ID,2020-07-08,-0.1805053448587475
ID,2020-07-09,-0.33534024522890876
ID,2020-07-10,-0.06332876780083527
ID,2020-07-11,0.9282113675831591
ID,2020-07-12,1.4755122913716063
ID,2020-07-13,-0.05074021827409678
ID,2020-07-14,-0.27700331742829465
ID,2020-07-15,-0.0734221163863653
ID,2020-07-16,-0.08589589655104797
ID,2020-07-17,-0.2837808777240896
ID,2020-07-18,0.7283657085836259
ID,2020-07-19,1.729617109338499
ID,2020-07-20,0.11733314752401366
ID,2020-07-21,-0.2927335450193479
ID,2020-07-22,-0.172324743806185
ID,2020-07-23,-0.3812378927571191
ID,2020-07-24,-0.4609744815941257
ID,2020-07-25,0.9838695186968587
ID,2020-07-26,2.2318346681458188
ID,2020-07-27,-0.0520683593433921
ID,2020-07-28,-0.4860325752336956
ID,2020-07-29,-0.20935538341358417
ID,2020-07-30,-0.35778160181638674
ID,2020-07-31,-0.22914617713961138
ID,2020-08-01,0.8960298948051668
ID,2020-08-02,2.0935843518562525
ID,2020-08-03,0.560919578638716
ID,2020-08-04,0.08573533929655772
ID,2020-08-05,0.5058515070632579
ID,2020-08-06,-0.08436987333420984
ID,2020-08-07,-0.13855327253905317
ID,2020-08-08,1.0313875175721083
ID,2020-08-09,2.1339861337276522
ID,2020-08-10,0.43122306603844895
ID,2020-08-11,0.026251646207608722
ID,2020-08-12,0.3201687040762364
ID,2020-08-13,-0.02302434568972018
ID,2020-08-14,0.2867306478611585
ID,2020-08-15,1.1473370955057607
ID,2020-08-16,2.1617284199231737
ID,2020-08-17,0.22306785863412987
ID,2020-08-18,-0.28581698825168506
ID,2020-08-19,0.02481038008130679
ID,2020-08-20,-0.1533625836217479
ID,2020-08-21,-0.12150603228198127
ID,2020-08-22,1.0837179633645129
ID,2020-08-23,1.7763298200681006
ID,2020-08-24,0.05961459612828909
ID,2020-08-25,-0.38314673998987314
ID,2020-08-26,-0.21028877031892917
ID,2020-08-27,-0.4466860745803863
ID,2020-08-28,-0.4008712355734138
ID,2020-08-29,0.8660455869484301
ID,2020-08-30,1.727870455070186
ID,2020-08-31,0.07167720833321732
ID,2020-09-01,0.16776765817136022
ID,2020-09-02,0.058839782184755565
ID,2020-09-03,0.28258277465005455
ID,2020-09-04,0.3263238735300624
ID,2020-09-05,1.0733024679068783
ID,2020-09-06,1.9462831540990422
ID,2020-09-07,-1.3626588062101825
ID,2020-09-08,0.06481341034601344
ID,2020-09-09,-0.2625154155724636
ID,2020-09-10,-0.3308297418896345
ID,2020-09-11,-0.4334054661246246
ID,2020-09-12,0.4924200701149659
ID,2020-09-13,0.43888533293976445
ID,2020-09-14,-0.44357529404358415
ID,2020-09-15,-0.6711064574483827
ID,2020-09-16,-0.7229833218265713
ID,2020-09-17,-0.7738826134695702
ID,2020-09-18,-0.5858696226606199
ID,2020-09-19,0.4406902440370105
ID,2020-09-20,1.0926645727603677
ID,2020-09-21,-0.16740564353283077
ID,2020-09-22,-0.5739263540386049
ID,2020-09-23,-0.39228696359113857
ID,2020-09-24,-0.4491097414195909
ID,2020-09-25,-0.6303270522224991
ID,2020-09-26,0.2646631515417743
ID,2020-09-27,1.0052325637903505
ID,2020-09-28,-0.26671381450031223
ID,2020-09-29,-0.6419299739349159
ID,2020-09-30,-0.2791786391429518
ID,2020-10-01,-0.113022316099302
ID,2020-10-02,-0.14398090790765752
ID,2020-10-03,0.606205671327007
ID,2020-10-04,1.042289377157517
ID,2020-10-05,-0.1518796888809307
ID,2020-10-06,-0.31800860733101627
ID,2020-10-07,-0.2553529081035113
ID,2020-10-08,-0.6631759773875028
ID,2020-10-09,-0.28763580788611537
ID,2020-10-10,-0.34293858173597397
ID,2020-10-11,0.16858402758713303
ID,2020-10-12,-0.8010681630047024
ID,2020-10-13,-0.7607310669785364
ID,2020-10-14,-0.3990672472461829
ID,2020-10-15,-0.6570224449810148
ID,2020-10-16,-0.4141592786943948
ID,2020-10-17,0.40511733648188564
ID,2020-10-18,0.6884772263851645
ID,2020-10-19,-0.508421093289835
ID,2020-10-20,-0.8096445141894646
ID,2020-10-21,-0.6164611288453399
ID,2020-10-22,-0.9106806798913295
ID,2020-10-23,-1.0850113960880006
ID,2020-10-24,-0.9737831881828581
ID,2020-10-25,-0.713057851337247
ID,2020-10-26,-1.365310307733628
ID,2020-10-27,-1.1444702776284013
ID,2020-10-28,-0.7426312688738244
ID,2020-10-29,-0.8322069892980956
ID,2020-10-30,-0.5422660862419653
ID,2020-10-31,-0.014298973999266586
ID,2020-11-01,0.3801100947195536
ID,2020-11-02,-0.9560648342169991
ID,2020-11-03,-0.7420873248035185
ID,2020-11-04,-1.3317986198935148
ID,2020-11-05,-1.2840321081046295
ID,2020-11-06,-1.448166058777939
ID,2020-11-07,-1.3899160613240171
ID,2020-11-08,-2.0342052106330795
ID,2020-11-09,-1.7042751837230288
ID,2020-11-10,-2.0341040205140826
ID,2020-11-11,-1.7670323432835418
ID,2020-11-12,-1.7679325573384272
ID,2020-11-13,-2.8099674991508388
ID,2020-11-14,-2.092457585924404
ID,2020-11-15,-2.6537853808339262
ID,2020-11-16,-1.836697784221615
ID,2020-11-17,-1.8486590970222112
ID,2020-11-18,-2.0663305081292522
ID,2020-11-19,-1.8085278428708553
ID,2020-11-20,-1.8568608158237132
ID,2020-11-21,-1.3399885442331438
ID,2020-11-22,-1.766012967284348
ID,2020-11-23,-1.8775927470013691
ID,2020-11-24,-1.4778276500574952
ID,2020-11-25,-1.3167572561322607
ID,2020-11-26,-6.833974830730824
ID,2020-11-27,-3.943574400522633
ID,2020-11-28,-2.5988802379264344
ID,2020-11-29,-1.883967615083949
ID,2020-11-30,-2.096287692479011
ID,2020-12-01,-1.5981041555287545
ID,2020-12-02,-1.9039450350714786
ID,2020-12-03,-1.8363938723325663
ID,2020-12-04,-1.984651847800724
ID,2020-12-05,-1.6630821543200704
ID,2020-12-06,-1.7764631491971503
ID,2020-12-07,-1.8959854102844609
ID,2020-12-08,-2.1123283447720143
ID,2020-12-09,-1.8110277925537146
ID,2020-12-10,-2.1428700049634464
ID,2020-12-11,-2.0845521207566664
ID,2020-12-12,-1.367253120328579
ID,2020-12-13,-1.9096821914200104
ID,2020-12-14,-1.9770144501850815
ID,2020-12-15,-2.0567042843209413
ID,2020-12-16,-1.7238306446939546
ID,2020-12-17,-1.8624637842943585
ID,2020-12-18,-1.5818117327405523
ID,2020-12-19,-0.6845827608900618
ID,2020-12-20,-0.8486873212613972
ID,2020-12-21,-0.7672837356335692
ID,2020-12-22,-1.0962505814058265
ID,2020-12-23,0.2592756162366781
ID,2020-12-24,-1.7166022010335364
ID,2020-12-25,-7.935985645166787
ID,2020-12-26,-4.026142781169115
ID,2020-12-27,-2.145164263471118
ID,2020-12-28,-2.2153745555086184
ID,2020-12-29,-2.508068928304223
ID,2020-12-30,-1.9836822992336698
ID,2020-12-31,-2.2995339742650645
ID,2021-01-01,-5.361132852610273
ID,2021-01-02,-2.831318986746425
ID,2021-01-03,-2.173594542666329
ID,2021-01-04,-2.039539632968022
ID,2021-01-05,-1.6306402910246747
ID,2021-01-06,-1.8292715285454053
ID,2021-01-07,-2.401486208324837
ID,2021-01-08,-2.717268979180949
ID,2021-01-09,-1.8691776211049937
ID,2021-01-10,-1.5982068213691143
ID,2021-01-11,-2.096120092223845
ID,2021-01-12,-2.4867236996359976
ID,2021-01-13,-2.132390043020258
ID,2021-01-14,-2.0835344301802134
ID,2021-01-15,-2.334063659072283
ID,2021-01-16,-1.9996235780735478
ID,2021-01-17,-1.6407874125339603
ID,2021-01-18,-2.216065333152404
ID,2021-01-19,-1.6893271275191473
ID,2021-01-20,-1.7908045085265452
