FIPS,life_expectancy,mortality_risk_0-5,mortality_risk_5-25,mortality_risk_25-45,mortality_risk_45-65,mortality_risk_65-85
29031,"78.57 (78.10, 79.02)","0.64 (0.58, 0.71)","0.67 (0.62, 0.73)","2.55 (2.39, 2.72)","11.52 (10.98, 12.07)","52.88 (51.33, 54.41)"
29033,"77.36 (76.58, 78.11)","0.72 (0.62, 0.83)","1.07 (0.94, 1.22)","3.15 (2.84, 3.48)","13.98 (12.96, 15.05)","52.63 (50.32, 55.11)"
29035,"73.92 (72.96, 74.82)","1.07 (0.90, 1.25)","1.57 (1.37, 1.82)","4.59 (4.09, 5.10)","17.53 (16.20, 19.01)","61.13 (58.30, 63.78)"
29037,"78.41 (78.00, 78.79)","0.58 (0.53, 0.64)","0.87 (0.80, 0.95)","2.54 (2.39, 2.71)","11.71 (11.21, 12.21)","52.97 (51.61, 54.42)"
29039,"76.71 (76.01, 77.42)","0.85 (0.74, 0.98)","1.14 (1.00, 1.30)","3.45 (3.13, 3.80)","14.17 (13.24, 15.17)","54.85 (52.77, 57.05)"
29041,"78.69 (77.91, 79.48)","0.62 (0.53, 0.72)","0.86 (0.74, 0.99)","2.65 (2.37, 2.97)","12.18 (11.19, 13.27)","49.69 (47.16, 52.28)"
29043,"79.26 (78.80, 79.68)","0.54 (0.48, 0.60)","0.83 (0.75, 0.91)","2.38 (2.22, 2.55)","10.61 (10.10, 11.18)","50.52 (48.93, 52.21)"
29045,"77.30 (76.50, 78.11)","0.66 (0.57, 0.76)","0.96 (0.83, 1.11)","3.00 (2.67, 3.34)","13.77 (12.57, 15.00)","54.78 (52.07, 57.49)"
29047,"79.12 (78.78, 79.45)","0.50 (0.46, 0.53)","0.72 (0.67, 0.77)","2.17 (2.07, 2.27)","10.98 (10.61, 11.35)","51.86 (50.65, 53.04)"
29049,"76.44 (75.84, 77.08)","0.70 (0.62, 0.80)","1.07 (0.94, 1.21)","3.23 (2.96, 3.52)","14.17 (13.32, 15.08)","58.43 (56.29, 60.58)"
29051,"78.64 (78.21, 79.09)","0.62 (0.56, 0.68)","0.79 (0.72, 0.86)","2.35 (2.19, 2.51)","11.86 (11.30, 12.44)","52.24 (50.71, 53.77)"
29053,"77.93 (77.24, 78.58)","0.66 (0.57, 0.76)","0.87 (0.77, 0.99)","2.89 (2.60, 3.19)","13.20 (12.33, 14.05)","51.84 (49.53, 54.02)"
29055,"76.01 (75.41, 76.60)","0.78 (0.69, 0.88)","1.14 (1.02, 1.28)","3.57 (3.29, 3.88)","15.63 (14.78, 16.56)","57.20 (55.17, 59.12)"
29057,"76.96 (76.22, 77.81)","0.75 (0.63, 0.87)","1.04 (0.89, 1.20)","3.35 (3.00, 3.72)","13.77 (12.69, 14.92)","54.77 (52.07, 57.39)"
29059,"76.95 (76.28, 77.62)","0.85 (0.74, 0.97)","1.12 (1.00, 1.27)","3.36 (3.06, 3.70)","13.67 (12.77, 14.61)","54.05 (51.81, 56.17)"
29061,"77.54 (76.77, 78.31)","0.70 (0.59, 0.81)","0.94 (0.81, 1.07)","3.02 (2.72, 3.34)","12.98 (11.97, 14.17)","53.93 (51.14, 56.62)"
29063,"78.55 (77.86, 79.28)","0.56 (0.48, 0.66)","0.75 (0.65, 0.86)","2.39 (2.16, 2.66)","12.56 (11.60, 13.56)","51.14 (48.69, 53.53)"
29065,"76.00 (75.35, 76.69)","0.83 (0.73, 0.95)","1.27 (1.11, 1.43)","3.78 (3.45, 4.12)","15.15 (14.13, 16.15)","56.29 (54.13, 58.45)"
29067,"77.57 (76.81, 78.28)","0.78 (0.68, 0.90)","1.14 (1.00, 1.31)","3.26 (2.94, 3.59)","12.86 (12.01, 13.83)","52.07 (49.77, 54.52)"
29069,"72.62 (72.05, 73.17)","1.10 (1.00, 1.21)","1.49 (1.36, 1.63)","5.04 (4.73, 5.38)","20.88 (20.00, 21.80)","63.94 (62.23, 65.62)"
29071,"77.44 (77.02, 77.87)","0.61 (0.56, 0.67)","1.04 (0.97, 1.13)","3.02 (2.86, 3.20)","12.96 (12.43, 13.50)","54.99 (53.51, 56.44)"
29073,"77.55 (76.87, 78.19)","0.74 (0.64, 0.85)","1.04 (0.93, 1.18)","3.13 (2.86, 3.43)","13.36 (12.41, 14.31)","52.88 (50.77, 55.00)"
29075,"78.35 (77.58, 79.11)","0.58 (0.50, 0.68)","0.83 (0.72, 0.95)","2.69 (2.42, 2.99)","12.41 (11.38, 13.45)","51.67 (49.15, 54.24)"
29077,"78.13 (77.80, 78.45)","0.63 (0.59, 0.67)","0.66 (0.62, 0.70)","3.10 (2.97, 3.22)","13.17 (12.76, 13.58)","50.99 (49.99, 52.05)"
29079,"77.67 (76.97, 78.38)","0.63 (0.54, 0.72)","0.89 (0.77, 1.03)","2.93 (2.65, 3.21)","13.11 (12.17, 14.07)","53.79 (51.49, 55.96)"
29081,"78.48 (77.78, 79.22)","0.61 (0.51, 0.70)","0.94 (0.80, 1.08)","2.86 (2.57, 3.19)","12.36 (11.41, 13.31)","49.83 (47.53, 52.07)"
29083,"76.35 (75.76, 76.94)","0.76 (0.67, 0.87)","1.05 (0.92, 1.17)","3.49 (3.20, 3.77)","15.07 (14.25, 15.93)","56.06 (54.12, 58.06)"
29085,"77.25 (76.48, 78.01)","0.83 (0.70, 0.96)","1.13 (0.98, 1.30)","3.46 (3.10, 3.86)","13.67 (12.68, 14.77)","51.48 (49.21, 53.88)"
29087,"79.17 (78.26, 80.08)","0.56 (0.47, 0.66)","0.76 (0.65, 0.87)","2.54 (2.23, 2.87)","11.64 (10.50, 12.85)","48.91 (45.89, 51.77)"
29089,"78.61 (77.87, 79.34)","0.61 (0.53, 0.70)","0.80 (0.70, 0.91)","2.70 (2.42, 2.99)","12.47 (11.56, 13.51)","49.72 (47.45, 52.17)"
29091,"75.78 (75.22, 76.33)","0.86 (0.77, 0.95)","1.24 (1.12, 1.36)","3.87 (3.61, 4.14)","15.22 (14.44, 15.98)","57.53 (55.82, 59.25)"
29093,"72.72 (71.99, 73.52)","1.06 (0.92, 1.21)","1.60 (1.40, 1.83)","4.83 (4.40, 5.33)","20.02 (18.62, 21.29)","65.81 (63.30, 68.05)"
29095,"77.19 (76.94, 77.46)","0.74 (0.72, 0.77)","1.06 (1.02, 1.09)","3.42 (3.32, 3.51)","14.17 (13.84, 14.47)","52.15 (51.30, 52.90)"
29097,"76.09 (75.67, 76.51)","0.69 (0.63, 0.74)","0.95 (0.88, 1.02)","3.37 (3.19, 3.55)","15.92 (15.32, 16.50)","57.54 (56.26, 58.81)"
29099,"76.65 (76.31, 76.99)","0.58 (0.54, 0.62)","0.96 (0.90, 1.03)","2.78 (2.65, 2.90)","13.71 (13.26, 14.14)","60.20 (58.91, 61.44)"
29101,"78.26 (77.77, 78.76)","0.57 (0.51, 0.64)","0.63 (0.57, 0.69)","2.54 (2.34, 2.73)","12.19 (11.56, 12.87)","54.30 (52.51, 56.04)"
29103,"77.44 (76.53, 78.37)","0.65 (0.55, 0.77)","0.99 (0.84, 1.16)","3.02 (2.68, 3.41)","13.33 (12.13, 14.65)","54.17 (51.22, 57.12)"
29105,"76.29 (75.73, 76.83)","0.83 (0.74, 0.92)","1.17 (1.04, 1.29)","3.27 (3.03, 3.54)","14.88 (14.13, 15.69)","57.07 (55.31, 58.93)"
29107,"77.46 (76.94, 77.98)","0.67 (0.60, 0.76)","0.94 (0.85, 1.05)","2.98 (2.74, 3.21)","13.66 (12.92, 14.36)","53.84 (52.01, 55.67)"
29109,"76.84 (76.29, 77.40)","0.73 (0.65, 0.81)","1.12 (1.01, 1.24)","3.28 (3.05, 3.56)","14.10 (13.30, 14.92)","55.11 (53.24, 56.85)"
29111,"77.49 (76.75, 78.23)","0.64 (0.55, 0.74)","0.92 (0.80, 1.04)","2.98 (2.67, 3.29)","13.49 (12.46, 14.62)","53.80 (51.47, 56.15)"
29113,"77.32 (76.82, 77.86)","0.67 (0.60, 0.75)","1.00 (0.91, 1.11)","2.91 (2.70, 3.12)","13.53 (12.82, 14.24)","54.88 (53.10, 56.67)"
29115,"76.94 (76.25, 77.65)","0.76 (0.65, 0.87)","1.03 (0.90, 1.18)","3.19 (2.87, 3.52)","14.25 (13.26, 15.21)","54.63 (52.48, 56.99)"
29117,"77.92 (77.29, 78.54)","0.67 (0.59, 0.78)","0.90 (0.80, 1.01)","2.77 (2.52, 3.04)","13.08 (12.26, 13.97)","52.38 (50.34, 54.44)"
29121,"77.49 (76.87, 78.16)","0.69 (0.60, 0.79)","1.01 (0.90, 1.14)","2.98 (2.71, 3.28)","13.00 (12.15, 13.89)","54.00 (51.81, 56.04)"
29123,"74.89 (74.14, 75.67)","0.94 (0.81, 1.09)","1.26 (1.10, 1.42)","3.93 (3.56, 4.32)","17.36 (16.23, 18.52)","58.88 (56.47, 61.10)"
29125,"77.46 (76.72, 78.25)","0.68 (0.58, 0.79)","1.02 (0.88, 1.17)","3.03 (2.70, 3.36)","13.51 (12.45, 14.71)","53.35 (50.80, 55.94)"
29127,"77.03 (76.52, 77.58)","0.75 (0.66, 0.83)","0.96 (0.86, 1.07)","3.01 (2.78, 3.26)","14.22 (13.46, 14.99)","54.73 (52.96, 56.47)"
29119,"74.75 (74.09, 75.45)","0.94 (0.82, 1.05)","1.36 (1.21, 1.53)","4.16 (3.82, 4.52)","16.35 (15.34, 17.39)","60.28 (57.99, 62.39)"
29129,"78.92 (77.95, 79.92)","0.63 (0.52, 0.76)","0.86 (0.72, 1.00)","2.63 (2.30, 2.96)","12.25 (10.98, 13.58)","47.68 (44.66, 50.78)"
29131,"76.61 (75.99, 77.25)","0.74 (0.65, 0.84)","1.09 (0.97, 1.21)","3.39 (3.11, 3.67)","14.59 (13.73, 15.51)","55.29 (53.26, 57.32)"
29133,"73.66 (72.96, 74.37)","1.00 (0.88, 1.13)","1.40 (1.24, 1.58)","4.40 (4.01, 4.83)","18.53 (17.39, 19.69)","63.03 (60.76, 65.21)"
29135,"78.16 (77.47, 78.86)","0.65 (0.55, 0.76)","0.88 (0.77, 1.01)","2.66 (2.39, 2.96)","12.43 (11.57, 13.39)","52.93 (50.46, 55.27)"
29137,"78.35 (77.52, 79.16)","0.64 (0.55, 0.75)","0.98 (0.85, 1.14)","2.95 (2.62, 3.30)","11.91 (10.86, 13.05)","51.62 (48.85, 54.27)"
29139,"76.81 (76.07, 77.48)","0.72 (0.62, 0.83)","1.11 (0.97, 1.25)","3.34 (3.03, 3.68)","14.45 (13.47, 15.49)","54.56 (52.31, 56.80)"
29141,"76.01 (75.36, 76.63)","0.80 (0.70, 0.91)","1.18 (1.04, 1.34)","3.84 (3.50, 4.20)","15.05 (14.16, 15.97)","56.42 (54.57, 58.44)"
29143,"73.80 (73.13, 74.49)","1.13 (1.01, 1.27)","1.40 (1.25, 1.55)","4.56 (4.20, 4.93)","19.00 (17.89, 20.10)","60.12 (57.97, 62.19)"
29145,"77.17 (76.68, 77.65)","0.77 (0.69, 0.84)","1.05 (0.96, 1.16)","3.20 (2.99, 3.43)","13.24 (12.60, 13.91)","54.65 (53.13, 56.22)"
29147,"79.88 (79.30, 80.47)","0.52 (0.46, 0.60)","0.56 (0.51, 0.62)","2.26 (2.05, 2.48)","10.64 (9.94, 11.39)","47.71 (45.64, 49.71)"
29149,"76.08 (75.36, 76.82)","0.90 (0.77, 1.05)","1.28 (1.11, 1.45)","3.69 (3.34, 4.07)","15.12 (14.08, 16.21)","55.69 (53.44, 58.06)"
29151,"78.77 (78.10, 79.48)","0.64 (0.55, 0.73)","0.90 (0.79, 1.04)","2.62 (2.36, 2.90)","11.49 (10.60, 12.34)","50.53 (48.04, 53.08)"
29153,"76.11 (75.23, 76.86)","0.93 (0.79, 1.08)","1.33 (1.13, 1.55)","3.95 (3.57, 4.37)","15.39 (14.32, 16.57)","54.26 (51.75, 56.77)"
29155,"72.04 (71.36, 72.76)","1.34 (1.22, 1.49)","1.71 (1.54, 1.91)","5.61 (5.19, 6.04)","21.73 (20.58, 22.95)","62.50 (60.57, 64.53)"
29157,"78.63 (78.06, 79.27)","0.62 (0.54, 0.70)","0.94 (0.83, 1.07)","2.74 (2.48, 2.98)","11.96 (11.16, 12.77)","50.25 (48.17, 52.23)"
29159,"78.05 (77.55, 78.56)","0.64 (0.57, 0.72)","0.82 (0.75, 0.91)","2.82 (2.61, 3.04)","13.10 (12.44, 13.79)","51.74 (49.98, 53.33)"
29161,"77.26 (76.73, 77.78)","0.65 (0.58, 0.73)","0.83 (0.75, 0.90)","3.02 (2.80, 3.25)","13.75 (13.01, 14.51)","55.07 (53.38, 56.79)"
29163,"77.26 (76.54, 77.90)","0.70 (0.61, 0.80)","0.99 (0.88, 1.12)","3.09 (2.80, 3.40)","13.71 (12.75, 14.66)","54.17 (52.12, 56.54)"
29165,"80.39 (79.96, 80.81)","0.48 (0.43, 0.54)","0.66 (0.59, 0.72)","1.99 (1.86, 2.11)","9.30 (8.82, 9.76)","47.59 (46.09, 49.15)"
29167,"76.57 (75.98, 77.13)","0.78 (0.69, 0.88)","1.04 (0.94, 1.14)","3.57 (3.30, 3.86)","14.38 (13.57, 15.20)","55.41 (53.57, 57.25)"
29169,"76.26 (75.67, 76.79)","0.79 (0.71, 0.87)","0.79 (0.73, 0.87)","2.83 (2.63, 3.05)","15.15 (14.36, 16.00)","59.44 (57.61, 61.40)"
29171,"77.73 (76.90, 78.61)","0.64 (0.54, 0.75)","0.90 (0.76, 1.06)","2.97 (2.62, 3.34)","12.89 (11.65, 14.05)","53.88 (50.86, 56.79)"
29173,"79.20 (78.50, 79.94)","0.60 (0.50, 0.70)","0.84 (0.73, 0.97)","2.63 (2.35, 2.92)","11.24 (10.31, 12.12)","48.17 (45.60, 50.59)"
29175,"76.33 (75.74, 76.92)","0.74 (0.66, 0.84)","0.93 (0.83, 1.04)","3.10 (2.84, 3.36)","15.50 (14.62, 16.44)","57.46 (55.63, 59.33)"
29177,"76.66 (76.04, 77.25)","0.69 (0.61, 0.79)","1.04 (0.93, 1.17)","3.10 (2.84, 3.38)","14.14 (13.30, 14.91)","57.32 (55.28, 59.37)"
29179,"75.41 (74.47, 76.28)","0.98 (0.84, 1.16)","1.36 (1.18, 1.57)","3.93 (3.54, 4.39)","15.95 (14.58, 17.28)","57.95 (55.24, 61.09)"
29181,"74.41 (73.72, 75.11)","1.06 (0.92, 1.22)","1.41 (1.25, 1.59)","4.52 (4.13, 4.97)","17.18 (16.15, 18.27)","59.22 (56.98, 61.43)"
29183,"80.46 (80.16, 80.73)","0.45 (0.43, 0.48)","0.62 (0.59, 0.66)","1.75 (1.68, 1.83)","9.07 (8.79, 9.36)","48.69 (47.68, 49.73)"
29185,"76.57 (75.78, 77.27)","0.81 (0.69, 0.94)","1.20 (1.04, 1.37)","3.54 (3.19, 3.91)","15.18 (14.15, 16.35)","53.63 (51.39, 56.07)"
29187,"74.72 (74.19, 75.22)","0.80 (0.72, 0.88)","1.20 (1.09, 1.32)","3.88 (3.64, 4.13)","17.50 (16.79, 18.26)","61.03 (59.46, 62.59)"
29510,"74.14 (73.81, 74.48)","1.08 (1.04, 1.13)","1.42 (1.36, 1.47)","5.12 (4.96, 5.28)","19.47 (18.95, 19.93)","54.88 (53.93, 55.80)"
29189,"79.49 (79.32, 79.66)","0.60 (0.58, 0.62)","0.72 (0.70, 0.74)","2.24 (2.19, 2.30)","10.69 (10.50, 10.89)","49.28 (48.67, 49.88)"
29186,"78.35 (77.73, 79.04)","0.61 (0.53, 0.71)","0.94 (0.83, 1.06)","2.81 (2.54, 3.09)","12.10 (11.21, 12.98)","51.21 (48.86, 53.41)"
29195,"77.17 (76.56, 77.75)","0.77 (0.68, 0.86)","0.97 (0.87, 1.08)","3.05 (2.81, 3.31)","14.03 (13.22, 14.86)","53.83 (52.05, 55.86)"
29197,"78.06 (77.08, 78.94)","0.64 (0.53, 0.76)","0.91 (0.77, 1.08)","2.89 (2.54, 3.28)","12.84 (11.62, 14.23)","51.93 (48.88, 55.13)"
29199,"78.07 (77.18, 78.93)","0.66 (0.55, 0.77)","0.93 (0.79, 1.09)","2.94 (2.59, 3.32)","12.81 (11.68, 13.98)","51.20 (48.33, 54.19)"
29201,"75.70 (75.15, 76.23)","0.89 (0.80, 0.98)","1.12 (1.01, 1.23)","3.71 (3.46, 3.97)","15.92 (15.20, 16.68)","57.00 (55.26, 58.71)"
29203,"76.10 (75.22, 76.96)","0.94 (0.81, 1.10)","1.18 (1.03, 1.36)","3.74 (3.35, 4.16)","15.23 (14.02, 16.43)","55.32 (52.56, 58.13)"
29205,"77.96 (77.16, 78.81)","0.62 (0.52, 0.73)","0.84 (0.73, 0.97)","2.87 (2.55, 3.21)","12.88 (11.72, 14.05)","53.28 (50.42, 56.02)"
29207,"76.32 (75.75, 76.90)","0.77 (0.69, 0.87)","1.05 (0.95, 1.17)","3.52 (3.26, 3.79)","15.17 (14.33, 16.00)","55.66 (53.77, 57.45)"
29209,"78.64 (78.08, 79.13)","0.72 (0.63, 0.82)","1.02 (0.90, 1.15)","3.01 (2.77, 3.27)","11.54 (10.91, 12.17)","49.19 (47.60, 51.02)"
29211,"76.83 (75.97, 77.67)","0.70 (0.59, 0.82)","1.04 (0.89, 1.21)","3.39 (3.00, 3.80)","14.81 (13.58, 16.05)","55.15 (52.51, 57.90)"
29213,"78.06 (77.56, 78.57)","0.70 (0.63, 0.79)","0.98 (0.89, 1.08)","3.18 (2.95, 3.43)","12.67 (12.07, 13.31)","50.55 (48.91, 52.14)"
29215,"77.16 (76.55, 77.77)","0.78 (0.69, 0.88)","1.04 (0.93, 1.17)","3.42 (3.16, 3.73)","13.94 (13.16, 14.72)","53.05 (51.17, 54.91)"
29217,"76.11 (75.42, 76.74)","0.84 (0.74, 0.96)","1.07 (0.95, 1.19)","3.49 (3.20, 3.78)","15.42 (14.50, 16.42)","56.42 (54.42, 58.42)"
29219,"78.64 (78.06, 79.19)","0.62 (0.55, 0.70)","0.90 (0.80, 1.02)","2.77 (2.55, 3.02)","11.89 (11.21, 12.63)","50.12 (48.19, 52.19)"
29221,"73.90 (73.26, 74.57)","0.89 (0.79, 1.00)","1.31 (1.18, 1.46)","4.39 (4.06, 4.77)","18.38 (17.36, 19.45)","63.37 (61.25, 65.33)"
29223,"74.38 (73.65, 75.08)","1.07 (0.93, 1.23)","1.42 (1.24, 1.60)","4.47 (4.09, 4.89)","17.05 (15.99, 18.10)","59.88 (57.78, 61.99)"
29225,"77.75 (77.17, 78.32)","0.71 (0.64, 0.80)","0.98 (0.88, 1.10)","2.83 (2.61, 3.06)","12.61 (11.91, 13.39)","53.68 (51.73, 55.66)"
29227,"78.70 (77.63, 79.78)","0.59 (0.48, 0.71)","0.81 (0.68, 0.95)","2.74 (2.36, 3.18)","12.21 (10.83, 13.77)","49.81 (46.30, 53.19)"
29229,"75.92 (75.25, 76.64)","0.91 (0.80, 1.03)","1.23 (1.10, 1.39)","3.60 (3.29, 3.94)","15.81 (14.77, 16.84)","56.46 (54.30, 58.64)"
30,"78.93 (78.81, 79.05)","0.66 (0.65, 0.68)","0.88 (0.86, 0.90)","2.73 (2.68, 2.78)","11.28 (11.15, 11.42)","49.35 (48.95, 49.77)"
30001,"79.97 (79.24, 80.69)","0.52 (0.44, 0.61)","0.73 (0.63, 0.83)","2.36 (2.12, 2.65)","10.42 (9.59, 11.37)","46.65 (44.18, 49.08)"
30003,"73.62 (72.77, 74.49)","1.09 (0.96, 1.23)","1.90 (1.67, 2.13)","5.20 (4.78, 5.68)","18.21 (16.95, 19.44)","59.07 (56.32, 61.83)"
30005,"76.35 (75.32, 77.36)","0.90 (0.77, 1.05)","1.31 (1.13, 1.51)","3.96 (3.52, 4.44)","14.90 (13.64, 16.25)","52.83 (49.69, 56.03)"
30007,"79.57 (78.70, 80.50)","0.58 (0.47, 0.69)","0.79 (0.67, 0.94)","2.56 (2.27, 2.90)","10.78 (9.74, 11.92)","47.75 (44.63, 50.62)"
30009,"80.36 (79.58, 81.07)","0.63 (0.53, 0.73)","0.90 (0.77, 1.04)","2.44 (2.18, 2.72)","9.78 (9.02, 10.64)","44.17 (41.90, 46.65)"
30011,"79.49 (78.33, 80.73)","0.64 (0.52, 0.77)","0.83 (0.70, 0.98)","2.77 (2.39, 3.18)","11.08 (9.75, 12.58)","46.55 (42.49, 50.62)"
30013,"78.76 (78.35, 79.18)","0.63 (0.57, 0.68)","0.82 (0.75, 0.89)","2.66 (2.50, 2.82)","11.99 (11.45, 12.51)","49.80 (48.37, 51.13)"
30015,"79.55 (78.68, 80.48)","0.64 (0.53, 0.75)","0.90 (0.77, 1.05)","2.70 (2.39, 3.04)","10.60 (9.61, 11.66)","46.33 (43.44, 49.16)"
30017,"77.63 (76.87, 78.42)","0.69 (0.59, 0.80)","1.02 (0.88, 1.17)","3.04 (2.75, 3.36)","12.97 (12.04, 14.00)","53.16 (50.97, 55.47)"
30019,"79.14 (77.84, 80.52)","0.74 (0.59, 0.91)","0.98 (0.79, 1.18)","2.80 (2.37, 3.27)","11.41 (10.02, 12.92)","46.49 (42.45, 50.68)"
30021,"78.57 (77.73, 79.40)","0.66 (0.55, 0.79)","0.95 (0.82, 1.11)","2.82 (2.53, 3.16)","11.55 (10.64, 12.56)","50.39 (47.68, 53.08)"
30023,"77.17 (76.43, 77.92)","0.65 (0.56, 0.75)","0.96 (0.83, 1.12)","3.11 (2.77, 3.46)","13.51 (12.51, 14.57)","55.32 (52.85, 57.63)"
30025,"78.77 (77.76, 79.83)","0.65 (0.55, 0.77)","0.93 (0.78, 1.09)","2.78 (2.43, 3.17)","11.44 (10.17, 12.67)","49.64 (46.23, 53.20)"
30027,"78.62 (77.94, 79.32)","0.65 (0.56, 0.75)","0.95 (0.82, 1.08)","2.80 (2.52, 3.08)","11.34 (10.53, 12.20)","50.60 (48.52, 52.86)"
30029,"79.07 (78.69, 79.48)","0.63 (0.58, 0.69)","0.96 (0.88, 1.04)","2.72 (2.56, 2.89)","10.65 (10.21, 11.10)","49.47 (48.00, 50.73)"
30031,"81.98 (81.56, 82.40)","0.41 (0.37, 0.46)","0.51 (0.47, 0.56)","1.80 (1.67, 1.93)","7.67 (7.25, 8.10)","42.64 (41.13, 44.22)"
30033,"80.29 (79.06, 81.52)","0.68 (0.55, 0.82)","0.84 (0.70, 0.99)","2.58 (2.21, 2.97)","10.38 (9.06, 11.77)","42.44 (38.51, 46.54)"
30035,"73.58 (72.66, 74.50)","1.18 (1.04, 1.35)","1.93 (1.70, 2.18)","5.49 (5.00, 6.07)","17.68 (16.43, 18.95)","58.37 (55.51, 61.18)"
30037,"79.67 (78.30, 81.12)","0.67 (0.54, 0.84)","0.86 (0.71, 1.03)","2.57 (2.18, 2.98)","11.20 (9.59, 12.91)","44.61 (39.89, 49.41)"
30039,"80.35 (79.25, 81.44)","0.57 (0.46, 0.69)","0.74 (0.61, 0.90)","2.38 (2.03, 2.76)","10.21 (9.03, 11.50)","44.62 (41.16, 48.37)"
30041,"77.14 (76.38, 77.86)","0.79 (0.68, 0.90)","1.19 (1.05, 1.34)","3.30 (3.02, 3.62)","13.25 (12.35, 14.29)","53.89 (51.55, 56.39)"
30043,"78.88 (78.16, 79.56)","0.56 (0.48, 0.66)","0.85 (0.74, 0.99)","2.61 (2.35, 2.90)","10.68 (9.82, 11.58)","51.38 (48.73, 53.85)"
30045,"80.86 (79.67, 82.05)","0.55 (0.44, 0.67)","0.81 (0.66, 1.01)","2.31 (1.95, 2.68)","9.81 (8.66, 11.16)","42.90 (38.93, 46.91)"
30047,"78.34 (77.76, 78.96)","0.81 (0.72, 0.92)","1.28 (1.15, 1.42)","3.43 (3.16, 3.73)","12.01 (11.31, 12.78)","47.52 (45.61, 49.42)"
30049,"79.18 (78.73, 79.64)","0.60 (0.54, 0.67)","0.78 (0.71, 0.86)","2.48 (2.31, 2.65)","10.87 (10.33, 11.40)","49.94 (48.28, 51.47)"
30051,"81.23 (80.05, 82.31)","0.57 (0.46, 0.69)","0.70 (0.58, 0.83)","2.22 (1.91, 2.59)","9.26 (8.16, 10.57)","41.18 (37.62, 44.90)"
30053,"77.55 (76.93, 78.16)","0.72 (0.63, 0.83)","1.07 (0.94, 1.21)","2.95 (2.71, 3.23)","12.91 (12.17, 13.76)","53.90 (51.70, 55.99)"
30057,"80.87 (80.14, 81.58)","0.48 (0.41, 0.57)","0.70 (0.60, 0.82)","2.23 (1.98, 2.49)","8.95 (8.20, 9.76)","44.46 (41.88, 46.93)"
30055,"79.44 (78.35, 80.63)","0.69 (0.57, 0.83)","0.87 (0.73, 1.03)","2.67 (2.33, 3.06)","10.79 (9.57, 12.14)","46.47 (42.67, 50.23)"
30059,"78.48 (77.39, 79.52)","0.62 (0.52, 0.75)","0.87 (0.74, 1.03)","2.83 (2.47, 3.24)","11.95 (10.68, 13.39)","52.32 (48.29, 56.30)"
30061,"77.84 (76.75, 78.83)","0.74 (0.61, 0.89)","1.10 (0.92, 1.31)","3.22 (2.81, 3.67)","12.92 (11.66, 14.32)","51.16 (47.76, 54.85)"
30063,"79.65 (79.23, 80.05)","0.58 (0.53, 0.63)","0.69 (0.64, 0.74)","2.44 (2.30, 2.59)","10.06 (9.62, 10.53)","48.94 (47.57, 50.43)"
30065,"76.61 (75.68, 77.53)","0.84 (0.70, 0.99)","1.11 (0.94, 1.28)","3.51 (3.10, 3.93)","14.37 (13.08, 15.66)","54.66 (51.40, 57.76)"
30067,"80.04 (79.41, 80.69)","0.54 (0.46, 0.63)","0.76 (0.66, 0.87)","2.35 (2.14, 2.60)","10.31 (9.58, 11.11)","46.17 (43.95, 48.40)"
30069,"79.24 (77.43, 81.09)","0.69 (0.55, 0.86)","0.88 (0.71, 1.10)","2.70 (2.24, 3.25)","11.25 (9.36, 13.27)","46.78 (40.95, 52.86)"
30071,"78.73 (77.78, 79.68)","0.69 (0.58, 0.81)","0.97 (0.82, 1.14)","2.87 (2.56, 3.23)","12.22 (11.12, 13.46)","48.16 (45.19, 51.05)"
30073,"78.88 (78.02, 79.68)","0.74 (0.63, 0.89)","0.98 (0.84, 1.13)","2.83 (2.55, 3.17)","11.44 (10.47, 12.49)","47.75 (45.12, 50.60)"
30075,"79.64 (78.48, 80.81)","0.66 (0.54, 0.79)","0.96 (0.80, 1.15)","2.69 (2.35, 3.10)","10.86 (9.58, 12.24)","44.92 (40.99, 48.90)"
30077,"77.54 (76.68, 78.47)","0.66 (0.56, 0.78)","1.01 (0.86, 1.17)","3.26 (2.84, 3.67)","13.53 (12.29, 14.64)","52.23 (49.13, 55.16)"
30079,"79.19 (77.83, 80.55)","0.69 (0.56, 0.82)","0.85 (0.69, 1.00)","2.77 (2.35, 3.20)","11.23 (9.85, 12.70)","46.87 (42.47, 51.16)"
30081,"80.14 (79.64, 80.65)","0.58 (0.51, 0.66)","0.89 (0.78, 0.99)","2.49 (2.30, 2.69)","9.70 (9.17, 10.26)","45.83 (44.27, 47.56)"
30083,"77.62 (76.82, 78.41)","0.81 (0.70, 0.93)","1.12 (0.96, 1.29)","3.12 (2.80, 3.48)","12.47 (11.50, 13.46)","51.99 (49.59, 54.75)"
30085,"71.20 (70.23, 72.18)","1.50 (1.32, 1.70)","2.32 (2.06, 2.63)","6.80 (6.17, 7.45)","21.11 (19.68, 22.50)","62.31 (59.85, 64.88)"
30087,"75.63 (74.78, 76.48)","0.99 (0.87, 1.14)","1.45 (1.28, 1.66)","4.14 (3.74, 4.57)","15.07 (13.90, 16.24)","56.27 (53.44, 58.93)"
30089,"78.34 (77.63, 79.04)","0.74 (0.64, 0.87)","1.09 (0.94, 1.24)","3.12 (2.82, 3.44)","12.21 (11.39, 13.12)","49.14 (46.61, 51.57)"
