date,region,mean,median,lower_90,upper_90,lower_50,upper_50,new_cases
2020-05-08,IL,0.8892609962359409,0.8881150988689128,0.8489002461842703,0.9337886270443192,0.8744691141508588,0.909441130899578,2887.0
2020-05-09,IL,0.8895314545214694,0.8903615810764853,0.8501545441139843,0.9364263310470184,0.869372615393078,0.9051995511917236,2325.0
2020-05-10,IL,0.8892737925919459,0.888652803161712,0.8483467428170535,0.9346544860438224,0.8688009753454884,0.9051707155969392,1656.0
2020-05-11,IL,0.8894411873590171,0.8900313328646583,0.8530856051439796,0.9401999444391328,0.8720023023609274,0.9077194387569056,1266.0
2020-05-12,IL,0.8896093934813035,0.8902116494811927,0.8496238748795217,0.9379058354771528,0.8697930061361123,0.9057113685521581,4014.0
2020-05-13,IL,0.8895617104774136,0.8900713062374127,0.8487145240297688,0.9394653215100252,0.8639588659139397,0.9016685580061872,1677.0
2020-05-14,IL,0.8897639781933951,0.8893804011611783,0.8460332340673763,0.9397426598546536,0.8715605878721824,0.9109722531546516,3239.0
2020-05-15,IL,0.8900392220764022,0.8899383324703785,0.8474089633976593,0.9406890684532612,0.8652546027165305,0.9042983130370869,2432.0
2020-05-16,IL,0.8904631895422592,0.8895335050970343,0.8472854876087726,0.9429044559976834,0.8665546266935805,0.90617702590447,2088.0
2020-05-17,IL,0.8904775628521165,0.8900713850264841,0.8416161612168486,0.9419459301190856,0.868647489396102,0.9103819342772942,1734.0
2020-05-18,IL,0.8905932550245393,0.8913681079177812,0.8421654134500102,0.9418845486595442,0.8702244344267773,0.9120925954830056,2294.0
2020-05-19,IL,0.8904124386466354,0.8914791402909036,0.8403042988878051,0.9416232487898112,0.8640206118634602,0.9066354899318684,1545.0
2020-05-20,IL,0.890496353539007,0.8909169002938772,0.8415043681202008,0.9473159851113228,0.8701182621205905,0.9146705494155704,2388.0
2020-05-21,IL,0.8906993840605062,0.8922138993636359,0.837962624961725,0.9424712457659536,0.8778755250486917,0.9236033470932004,2268.0
2020-05-22,IL,0.8908916353337756,0.8918189358515245,0.8363396578056314,0.9430667141078034,0.8650440056990869,0.9111172280072132,2758.0
2020-05-23,IL,0.89087111966372,0.8919063417802074,0.8380536802589167,0.9451891024322048,0.8723762783455934,0.915556914411096,2352.0
2020-05-24,IL,0.8911446590785153,0.8914235256539396,0.8414135492652141,0.9508070128287176,0.8719210555586784,0.9163974131560886,2508.0
2020-05-25,IL,0.8911272452613097,0.8916364525569157,0.8324945113246347,0.94674899434008,0.8716321384520865,0.9165447079489351,1713.0
2020-05-26,IL,0.8912293043432482,0.89200276456239,0.8355131604956582,0.9524607046797058,0.8666376605491065,0.9142724535884204,1178.0
2020-05-27,IL,0.8914894097175707,0.8921184097335924,0.8206103347236767,0.9410188444513314,0.8631201840702913,0.9122013907625316,1111.0
2020-05-28,IL,0.8917403842284777,0.8915055749501841,0.8259489723423981,0.9460736108104112,0.8661282789293521,0.9170913758744064,1527.0
2020-05-29,IL,0.8917846799320651,0.8915663634637334,0.836162625212295,0.9527710721944892,0.8654612947977692,0.9160427568315709,1622.0
2020-05-30,IL,0.8919349832488617,0.8935894527570825,0.8332509529181318,0.9520866606341648,0.8594977626539884,0.9082026982563312,1462.0
2020-05-31,IL,0.8909704520589762,0.8925534291516178,0.8310884536170846,0.9546741362022934,0.8575818629600093,0.9060438566917344,1343.0
2020-06-01,IL,0.8916342176828322,0.8911458233673105,0.8315400700443342,0.9545370659219328,0.8636267645129091,0.9158501036828256,974.0
2020-06-02,IL,0.8911697543885176,0.8907694159093731,0.8261511494811722,0.9506290493188304,0.8639190429741509,0.9178354619596956,1614.0
2020-06-03,IL,0.8911157563806421,0.8913685213430391,0.8319470329440958,0.9501554662919484,0.8647946905598601,0.916704510685284,982.0
