state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
MD,24,Maryland,6042718,2020-05-27 15:42:26.283975 UTC,2020-04-13,2,Post,C,3,-0.50247704319129882,C,3,-0.65386574120525087,B,4,-0.49811388768358156,D,2
MD,24,Maryland,6042718,2020-05-27 15:42:26.283975 UTC,2020-04-22,4,Post,C-,2.7,-0.43082631206439731,C,3,-0.66863433541622919,B,4,0.28764839345163473,F,1
FL,12,Florida,21299325,2020-05-27 15:42:26.283975 UTC,2020-05-01,6,Post,D,2,-0.39252778493881313,D,2,-0.60056989004708894,C,3,0.011866421354174372,F,1
FL,12,Florida,21299325,2020-05-27 15:42:26.283975 UTC,2020-02-28,6,Pre,F,1,0.038122160475362959,F,1,-0.010467633101937586,F,1,7.7301863621874585,F,1
FL,12,Florida,21299325,2020-05-27 15:42:26.283975 UTC,2020-02-27,5,Pre,F,1,0.026839277207883153,F,1,-0.025656290243333917,F,1,6.7920989010328334,F,1
MT,30,Montana,1062305,2020-05-27 15:42:26.283975 UTC,2020-04-03,6,Post,C+,3.3,-0.40631193893270229,C,3,-0.59058013757795946,D,2,-0.994339615787401,A,5
MT,30,Montana,1062305,2020-05-27 15:42:26.283975 UTC,2020-03-04,4,Pre,D+,2.3,-0.05142449145396575,F,1,0.019765064598090833,F,1,-0.97750771913149148,A,5
MT,30,Montana,1062305,2020-05-27 15:42:26.283975 UTC,2020-03-31,3,Post,C,3,-0.33318381003976794,D,2,-0.5643575223806272,D,2,-0.99586376617883776,A,5
AK,02,Alaska,737438,2020-05-27 15:42:26.283975 UTC,2020-05-18,2,Post,D+,2.3,-0.13474412152740137,F,1,-0.034136701687060816,F,1,-0.9978004683329853,A,5
AK,02,Alaska,737438,2020-05-27 15:42:26.283975 UTC,2020-03-02,2,Pre,D+,2.3,0.01495811833610952,F,1,-0.022580471370385463,F,1,-0.99683152179423107,A,5
WY,56,Wyoming,577737,2020-05-27 15:42:26.283975 UTC,2020-02-29,7,Pre,D+,2.3,0.070244351117313447,F,1,0.12852872527409245,F,1,-0.968527709877852,A,5
ND,38,North Dakota,760077,2020-05-27 15:42:26.283975 UTC,2020-05-11,2,Post,D+,2.3,-0.24204474280763691,F,1,-0.15670349639165188,F,1,-0.95691165481761742,A,5
ND,38,North Dakota,760077,2020-05-27 15:42:26.283975 UTC,2020-05-04,2,Post,C-,2.7,-0.37021354757461494,D,2,-0.34448362446324565,F,1,-0.967737694235344,A,5
ND,38,North Dakota,760077,2020-05-27 15:42:26.283975 UTC,2020-05-03,1,Post,C,3,-0.43457422861261585,C,3,-0.471021769976215,F,1,-0.97443225168039649,A,5
ND,38,North Dakota,760077,2020-05-27 15:42:26.283975 UTC,2020-04-19,1,Post,B-,3.7,-0.44772955753277077,C,3,-0.61314360090198727,C,3,-0.98806470664331969,A,5
ND,38,North Dakota,760077,2020-05-27 15:42:26.283975 UTC,2020-03-28,7,Post,B-,3.7,-0.42102416654556918,C,3,-0.619210892681661,C,3,-0.97693467427033753,A,5
ND,38,North Dakota,760077,2020-05-27 15:42:26.283975 UTC,2020-05-19,3,Post,D+,2.3,-0.18906248367119571,F,1,-0.043305756302677884,F,1,-0.94594835926620591,A,5
NM,35,New Mexico,2095428,2020-05-27 15:42:26.283975 UTC,2020-04-26,1,Post,C,3,-0.43650823354482365,C,3,-0.52190764270919565,F,1,-0.97432471609325921,A,5
NM,35,New Mexico,2095428,2020-05-27 15:42:26.283975 UTC,2020-03-28,7,Post,C+,3.3,-0.33858826497980982,D,2,-0.61731986532168537,C,3,-0.97387806830138079,A,5
NM,35,New Mexico,2095428,2020-05-27 15:42:26.283975 UTC,2020-03-09,2,Post,D,2,0.013661924607294477,F,1,-0.013506004209663977,F,1,-0.92583368897396667,B,4
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-04-01,4,Post,C-,2.7,-0.27447166979565218,D,2,-0.44923312085802963,F,1,-0.9845094325706234,A,5
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-04-28,3,Post,C-,2.7,-0.33946837171265654,D,2,-0.39030543274176721,F,1,-0.97494259896526714,A,5
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-03-10,3,Post,D,2,-0.062979334086429653,F,1,-0.030486488196432959,F,1,-0.93366205676474279,B,4
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-03-02,2,Pre,D,2,0.036457129744534675,F,1,-0.036404016434295458,F,1,-0.93840978398196717,B,4
ME,23,Maine,1338404,2020-05-27 15:42:26.283975 UTC,2020-05-06,4,Post,C-,2.7,-0.28890945116517353,D,2,-0.32128037449234675,F,1,-0.94126656181113222,A,5
ME,23,Maine,1338404,2020-05-27 15:42:26.283975 UTC,2020-03-08,1,Pre,D,2,-0.095191038755092508,F,1,-0.017014532007361638,F,1,-0.90347096527199922,B,4
NV,32,Nevada,3034392,2020-05-27 15:42:26.283975 UTC,2020-05-15,6,Post,C-,2.7,-0.39637246661330738,D,2,-0.56698844550467453,D,2,-0.859486917726899,B,4
NV,32,Nevada,3034392,2020-05-27 15:42:26.283975 UTC,2020-05-17,1,Post,C+,3.3,-0.44394206740651831,C,3,-0.60854861444571062,C,3,-0.91045779719855013,B,4
NV,32,Nevada,3034392,2020-05-27 15:42:26.283975 UTC,2020-03-07,7,Pre,F,1.3,0.00072144266022740094,F,1,-0.022359102938820576,F,1,-0.45305438343128912,D,2
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-05-09,7,Post,D,2,-0.16611875979953752,F,1,-0.37797165338645516,F,1,-0.82861996388074144,B,4
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-05-19,3,Post,D,2,-0.19736923417672012,F,1,-0.30967157377170146,F,1,-0.88368096949170183,B,4
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-04-09,5,Post,C,3,-0.32252321095396486,D,2,-0.59602580189372045,D,2,-0.95895459456154619,A,5
ID,16,Idaho,1754208,2020-05-27 15:42:26.283975 UTC,2020-05-23,7,Post,D,2,-0.046858371531908923,F,1,-0.055884147551777619,F,1,-0.88016682101696553,B,4
ID,16,Idaho,1754208,2020-05-27 15:42:26.283975 UTC,2020-05-01,6,Post,C-,2.7,-0.32405086247330361,D,2,-0.4145735215358663,F,1,-0.96380266451399033,A,5
NE,31,Nebraska,1929268,2020-05-27 15:42:26.283975 UTC,2020-04-26,1,Post,C-,2.7,-0.4016736199405791,C,3,-0.39907825440355238,F,1,-0.89943199245357719,B,4
NE,31,Nebraska,1929268,2020-05-27 15:42:26.283975 UTC,2020-04-08,4,Post,D+,2.3,-0.31923033879314128,D,2,-0.51114115334921939,F,1,-0.93693312444448718,B,4
UT,49,Utah,3161105,2020-05-27 15:42:26.283975 UTC,2020-05-17,1,Post,D,2,-0.027920777887600216,F,1,-0.12585803330419876,F,1,-0.91488961924759193,B,4
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-05-02,7,Post,D+,2.3,-0.39299427040368679,D,2,-0.53947093122756207,F,1,-0.90709586948369314,B,4
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-04-16,5,Post,C-,2.7,-0.34975084799143236,D,2,-0.58272694912372258,D,2,-0.917306226289608,B,4
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-02-24,2,Pre,F,1.3,-0.014744419160139638,F,1,-0.0721668920940259,F,1,-0.61649264120547764,D,2
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-04-30,5,Post,D+,2.3,-0.32174134578241348,D,2,-0.36701368169497223,F,1,-0.91656808994330607,B,4
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-04-27,2,Post,D+,2.3,-0.30450432068430389,D,2,-0.39698535611827329,F,1,-0.87252150799411565,B,4
CO,08,Colorado,5695564,2020-05-27 15:42:26.283975 UTC,2020-04-09,5,Post,B,4,-0.47093019940004943,C,3,-0.67498496206356706,B,4,-0.94004151261538982,A,5
MN,27,Minnesota,5611179,2020-05-27 15:42:26.283975 UTC,2020-05-23,7,Post,F,1.3,-0.21259255256752657,F,1,-0.42335156058740153,F,1,-0.69907077629088044,D,2
MN,27,Minnesota,5611179,2020-05-27 15:42:26.283975 UTC,2020-03-31,3,Post,C,3,-0.42326182722648836,C,3,-0.57834842786229612,D,2,-0.92495424928555725,B,4
MN,27,Minnesota,5611179,2020-05-27 15:42:26.283975 UTC,2020-02-27,5,Pre,F,1,0.051700275237909973,F,1,0.016291617696294915,F,1,-0.34876921712295528,F,1
MN,27,Minnesota,5611179,2020-05-27 15:42:26.283975 UTC,2020-04-11,7,Post,C+,3.3,-0.49388897843019058,C,3,-0.61710090712686638,C,3,-0.87356279593457109,B,4
MN,27,Minnesota,5611179,2020-05-27 15:42:26.283975 UTC,2020-03-21,7,Post,B-,3.7,-0.46844546166007356,C,3,-0.67590106371028014,B,4,-0.90553993524319543,B,4
AZ,04,Arizona,7171646,2020-05-27 15:42:26.283975 UTC,2020-05-15,6,Post,F,1.3,-0.19841063537350082,F,1,-0.37868121803678118,F,1,-0.65647810346611235,D,2
AZ,04,Arizona,7171646,2020-05-27 15:42:26.283975 UTC,2020-03-25,4,Post,D+,2.3,-0.28516925153569472,D,2,-0.52975636783408009,F,1,-0.84817675662544867,B,4
AZ,04,Arizona,7171646,2020-05-27 15:42:26.283975 UTC,2020-03-07,7,Pre,F,1.3,0.074859047219566432,F,1,0.0029037874782793442,F,1,-0.41792580607293428,D,2
WV,54,West Virginia,1805832,2020-05-27 15:42:26.283975 UTC,2020-04-04,7,Post,C-,2.7,-0.37538053583469266,D,2,-0.59314522473423226,D,2,-0.8991709355023626,B,4
WV,54,West Virginia,1805832,2020-05-27 15:42:26.283975 UTC,2020-04-01,4,Post,D+,2.3,-0.2889494613383915,D,2,-0.54477310896906328,F,1,-0.91097251851141792,B,4
WV,54,West Virginia,1805832,2020-05-27 15:42:26.283975 UTC,2020-03-14,7,Post,F,1.3,-0.19890378493965039,F,1,-0.19524539241492708,F,1,-0.71627302717240693,D,2
WA,53,Washington,7535591,2020-05-27 15:42:26.283975 UTC,2020-05-20,4,Post,D-,1.7,-0.2539352680017451,D,2,-0.36008034549517309,F,1,-0.721299052923227,D,2
CA,06,California,39557045,2020-05-27 15:42:26.283975 UTC,2020-05-02,7,Post,C,3,-0.40604403137911826,C,3,-0.64442766152153885,C,3,-0.77453327330740418,C,3
CA,06,California,39557045,2020-05-27 15:42:26.283975 UTC,2020-03-09,2,Post,F,1,-0.077568331141717725,F,1,-0.12959168507050392,F,1,0.39284115296695465,F,1
KY,21,Kentucky,4468402,2020-05-27 15:42:26.283975 UTC,2020-03-29,1,Post,D,2,-0.40209238276089843,C,3,-0.50663634907096,F,1,-0.734026697861004,D,2
MI,26,Michigan,9995915,2020-05-27 15:42:26.283975 UTC,2020-02-27,5,Pre,F,1,0.0094913464936905272,F,1,-0.025375086532524641,F,1,0.11874460685237498,F,1
MI,26,Michigan,9995915,2020-05-27 15:42:26.283975 UTC,2020-05-16,7,Post,F,1.3,-0.25727519210837063,D,2,-0.47990928888879247,F,1,-0.36619424203495776,F,1
MI,26,Michigan,9995915,2020-05-27 15:42:26.283975 UTC,2020-04-21,3,Post,C+,3.3,-0.47330388570041837,C,3,-0.67049962299254484,B,4,-0.74540018390034812,C,3
MS,28,Mississippi,2986530,2020-05-27 15:42:26.283975 UTC,2020-05-23,7,Post,F,1,-0.065986707567479611,F,1,-0.11972366522299419,F,1,-0.10332921306711307,F,1
MS,28,Mississippi,2986530,2020-05-27 15:42:26.283975 UTC,2020-05-16,7,Post,F,1,-0.15884116296415307,F,1,-0.19309833249626301,F,1,-0.22323433955777583,F,1
NH,33,New Hampshire,1356458,2020-05-27 15:42:26.283975 UTC,2020-04-20,2,Post,C,3,-0.43114502637972785,C,3,-0.55998626200224466,D,2,-0.87336870485231088,B,4
NH,33,New Hampshire,1356458,2020-05-27 15:42:26.283975 UTC,2020-04-10,6,Post,C+,3.3,-0.48667044300797907,C,3,-0.60211073714048624,C,3,-0.84537177890566351,B,4
AR,05,Arkansas,3013825,2020-05-27 15:42:26.283975 UTC,2020-03-22,1,Post,C-,2.7,-0.36233450327088507,D,2,-0.571633883982796,D,2,-0.83117267319088994,B,4
OK,40,Oklahoma,3943079,2020-05-27 15:42:26.283975 UTC,2020-04-04,7,Post,C,3,-0.41989258421041303,C,3,-0.6393675191326037,C,3,-0.818133064625487,C,3
OK,40,Oklahoma,3943079,2020-05-27 15:42:26.283975 UTC,2020-03-16,2,Post,F,1.3,-0.026071604729830909,F,1,-0.1193095786386376,F,1,-0.50415170030437628,D,2
OK,40,Oklahoma,3943079,2020-05-27 15:42:26.283975 UTC,2020-02-26,4,Pre,F,1,0.041075682995261584,F,1,0.011231839403340535,F,1,-0.10887444697501691,F,1
HI,15,Hawaii,1420491,2020-05-27 15:42:26.283975 UTC,2020-04-06,2,Post,C+,3.3,-0.62416268590884016,B,4,-0.69270803486453514,B,4,-0.68053888577631128,D,2
HI,15,Hawaii,1420491,2020-05-27 15:42:26.283975 UTC,2020-02-26,4,Pre,F,1,-0.045325880790274407,F,1,0.018121808797364504,F,1,1.4275906409995129,F,1
IN,18,Indiana,6691878,2020-05-27 15:42:26.283975 UTC,2020-04-28,3,Post,F,1.3,-0.30716907288287976,D,2,-0.39568278757798259,F,1,-0.39004928127475424,F,1
IN,18,Indiana,6691878,2020-05-27 15:42:26.283975 UTC,2020-05-11,2,Post,F,1,-0.21483747201702677,F,1,-0.23183790682098127,F,1,-0.09536828077667836,F,1
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-05-25,2,Post,F,1,-0.096548130178209068,F,1,-0.132852607668252,F,1,0.22859372615969153,F,1
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-03-23,2,Post,F,1.3,-0.27791781799905296,D,2,-0.4686849363418894,F,1,-0.38376597025823556,F,1
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-04-30,5,Post,D-,1.7,-0.34234852986892805,D,2,-0.26320347751004491,F,1,-0.57899220062487555,D,2
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-04-07,3,Post,D-,1.7,-0.31605096632517854,D,2,-0.54882189147995009,F,1,-0.61331662772278417,D,2
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-03-03,3,Pre,F,1,-0.00797826937316439,F,1,-0.033610399450870861,F,1,1.0612407991480084,F,1
IL,17,Illinois,12741080,2020-05-27 15:42:26.283975 UTC,2020-02-25,3,Pre,F,1,-0.023715284607129378,F,1,-0.043203295108952863,F,1,1.7665164012546657,F,1
IL,17,Illinois,12741080,2020-05-27 15:42:26.283975 UTC,2020-05-17,1,Post,D-,1.7,-0.37434001135077377,D,2,-0.57452261242299574,D,2,-0.37568705745617303,F,1
IL,17,Illinois,12741080,2020-05-27 15:42:26.283975 UTC,2020-04-12,1,Post,B,4,-0.57554728690441914,B,4,-0.776909319178109,A,5,-0.791831716237273,C,3
TN,47,Tennessee,6770010,2020-05-27 15:42:26.283975 UTC,2020-04-19,1,Post,D+,2.3,-0.433239823299092,C,3,-0.57456093647768647,D,2,-0.55923240275662134,D,2
TN,47,Tennessee,6770010,2020-05-27 15:42:26.283975 UTC,2020-03-01,1,Pre,F,1,0.011746549963797271,F,1,0.021070006999668822,F,1,0.94248306904673007,F,1
VA,51,Virginia,8517685,2020-05-27 15:42:26.283975 UTC,2020-03-03,3,Pre,F,1,-0.013616556189072232,F,1,0.018879222884695984,F,1,0.52252368640121927,F,1
VA,51,Virginia,8517685,2020-05-27 15:42:26.283975 UTC,2020-04-27,2,Post,D-,1.7,-0.36760608162510566,D,2,-0.48228216764184756,F,1,-0.53163813913912128,D,2
VA,51,Virginia,8517685,2020-05-27 15:42:26.283975 UTC,2020-02-28,6,Pre,F,1,0.049836526605744468,F,1,0.0005117945952865672,F,1,1.1267504804616313,F,1
NY,36,New York,19542209,2020-05-27 15:42:26.283975 UTC,2020-04-29,4,Post,C-,2.7,-0.45530193600421648,C,3,-0.658847125579261,B,4,-0.28897623070093514,F,1
NY,36,New York,19542209,2020-05-27 15:42:26.283975 UTC,2020-04-23,5,Post,C-,2.7,-0.533176768998712,C,3,-0.68587225218393022,B,4,-0.077250974501434588,F,1
NY,36,New York,19542209,2020-05-27 15:42:26.283975 UTC,2020-04-03,6,Post,C,3,-0.5482566602718969,C,3,-0.69770230733128413,B,4,-0.60068388135086948,D,2
OH,39,Ohio,11689442,2020-05-27 15:42:26.283975 UTC,2020-04-08,4,Post,D-,1.7,-0.38133461837667115,D,2,-0.54500834041551294,F,1,-0.45788633998447714,D,2
LA,22,Louisiana,4659978,2020-05-27 15:42:26.283975 UTC,2020-05-23,7,Post,F,1,-0.11167399398690726,F,1,-0.27963652030335479,F,1,0.082844537869077861,F,1
LA,22,Louisiana,4659978,2020-05-27 15:42:26.283975 UTC,2020-04-06,2,Post,D+,2.3,-0.35879977049954959,D,2,-0.59614859029468215,D,2,-0.7433366049771124,C,3
SC,45,South Carolina,5084127,2020-05-27 15:42:26.283975 UTC,2020-05-24,1,Post,F,1,-0.12435640806886525,F,1,-0.034894547577622247,F,1,1.0877438451327506,F,1
SC,45,South Carolina,5084127,2020-05-27 15:42:26.283975 UTC,2020-05-11,2,Post,F,1,-0.13615192003728258,F,1,-0.14618929151652713,F,1,0.30394654306764424,F,1
SC,45,South Carolina,5084127,2020-05-27 15:42:26.283975 UTC,2020-04-19,1,Post,D+,2.3,-0.45507599632467283,C,3,-0.59778843938778481,D,2,-0.589732420659393,D,2
SC,45,South Carolina,5084127,2020-05-27 15:42:26.283975 UTC,2020-04-07,3,Post,D-,1.7,-0.29218340710420221,D,2,-0.54419028181495976,F,1,-0.55120456037736942,D,2
TX,48,Texas,28701845,2020-05-27 15:42:26.283975 UTC,2020-04-04,7,Post,C+,3.3,-0.521709667042147,C,3,-0.70107079305614306,A,5,-0.71820888261184512,D,2
GA,13,Georgia,10519475,2020-05-27 15:42:26.283975 UTC,2020-05-23,7,Post,F,1,-0.10015411192150196,F,1,-0.25152258206004169,F,1,1.0474262086920527,F,1
GA,13,Georgia,10519475,2020-05-27 15:42:26.283975 UTC,2020-05-06,4,Post,F,1,-0.21149687103259637,F,1,-0.27083554975303226,F,1,0.55671870042774163,F,1
GA,13,Georgia,10519475,2020-05-27 15:42:26.283975 UTC,2020-04-19,1,Post,C,3,-0.53928291764730518,C,3,-0.668908416160848,B,4,-0.62675884233268087,D,2
GA,13,Georgia,10519475,2020-05-27 15:42:26.283975 UTC,2020-03-31,3,Post,D-,1.7,-0.3204846652717509,D,2,-0.52884321491920228,F,1,-0.52018076527535884,D,2
CT,09,Connecticut,3572665,2020-05-27 15:42:26.283975 UTC,2020-04-03,6,Post,C-,2.7,-0.48752077984229286,C,3,-0.64244000305748328,C,3,-0.45974692735001843,D,2
MA,25,Massachusetts,6902149,2020-05-27 15:42:26.283975 UTC,2020-04-10,6,Post,C,3,-0.5214570842506866,C,3,-0.69190693034939765,B,4,-0.4338881209357629,D,2
AL,01,Alabama,4887871,2020-05-27 15:42:26.283975 UTC,2020-03-31,3,Post,D-,1.7,-0.26235613524866891,D,2,-0.50586880652161448,F,1,-0.56547226830920672,D,2
AL,01,Alabama,4887871,2020-05-27 15:42:26.283975 UTC,2020-03-18,4,Post,F,1,-0.053424217421548188,F,1,-0.30545042429495151,F,1,-0.17931207746337052,F,1
DE,10,Delaware,967171,2020-05-27 15:42:26.283975 UTC,2020-05-17,1,Post,F,1.3,-0.29600011908536272,D,2,-0.54304123958176909,F,1,0.23575861036540013,F,1
DE,10,Delaware,967171,2020-05-27 15:42:26.283975 UTC,2020-04-15,4,Post,D,2,-0.36829393932910409,D,2,-0.61364195546163336,C,3,-0.36741728760476344,F,1
DE,10,Delaware,967171,2020-05-27 15:42:26.283975 UTC,2020-03-06,6,Pre,F,1,-0.040897859681272783,F,1,-0.0982092008062409,F,1,2.4579531026357064,F,1
RI,44,Rhode Island,1057315,2020-05-27 15:42:26.283975 UTC,2020-04-23,5,Post,D+,2.3,-0.49460711148087111,C,3,-0.6327839565046911,C,3,0.21946903918224869,F,1
MD,24,Maryland,6042718,2020-05-27 15:42:26.283975 UTC,2020-04-20,2,Post,D+,2.3,-0.42409412032119442,C,3,-0.64976478963476791,C,3,-0.31347299226609715,F,1
MD,24,Maryland,6042718,2020-05-27 15:42:26.283975 UTC,2020-04-12,1,Post,B-,3.7,-0.5923860948071703,B,4,-0.77130413556935828,A,5,-0.62839925400031493,D,2
FL,12,Florida,21299325,2020-05-27 15:42:26.283975 UTC,2020-05-15,6,Post,F,1.3,-0.27365406673741732,D,2,-0.45581606945082426,F,1,2.5040844484230291,F,1
FL,12,Florida,21299325,2020-05-27 15:42:26.283975 UTC,2020-03-22,1,Post,D+,2.3,-0.43407232277651059,C,3,-0.60656105734560462,C,3,0.33944414550342628,F,1
NJ,34,New Jersey,8908520,2020-05-27 15:42:26.283975 UTC,2020-05-12,3,Post,D,2,-0.4338217943407674,C,3,-0.588812084939792,D,2,1.4574735123407798,F,1
NJ,34,New Jersey,8908520,2020-05-27 15:42:26.283975 UTC,2020-05-03,1,Post,C,3,-0.5391903140196,C,3,-0.70948880060200958,A,5,0.95886903889458441,F,1
NJ,34,New Jersey,8908520,2020-05-27 15:42:26.283975 UTC,2020-05-25,2,Post,F,1.3,-0.35143454005421909,D,2,-0.50051098610264189,F,1,2.5430448329764093,F,1
NJ,34,New Jersey,8908520,2020-05-27 15:42:26.283975 UTC,2020-02-28,6,Pre,F,1,0.039473270219264119,F,1,-0.0096712958720818389,F,1,12.22657230886559,F,1
DC,11,District of Columbia,702455,2020-05-27 15:42:26.283975 UTC,2020-04-24,6,Post,C+,3.3,-0.637856838241265,B,4,-0.79095234498904909,A,5,26.5583003421681,F,1
DC,11,District of Columbia,702455,2020-05-27 15:42:26.283975 UTC,2020-03-12,5,Post,F,1,0.022506208027196981,F,1,-0.15649802648362321,F,1,144.13249155785419,F,1
DC,11,District of Columbia,702455,2020-05-27 15:42:26.283975 UTC,2020-03-05,5,Pre,F,1,0.035849240488200221,F,1,-0.040885301541576942,F,1,246.7500602922068,F,1
AK,02,Alaska,737438,2020-05-27 15:42:26.283975 UTC,2020-05-06,4,Post,C-,2.7,-0.28278415019769471,D,2,-0.061911219868007628,F,1,-0.9976063426631625,A,5
AK,02,Alaska,737438,2020-05-27 15:42:26.283975 UTC,2020-04-21,3,Post,C+,3.3,-0.44582375286888271,C,3,-0.58387982846432784,D,2,-0.99882548869144516,A,5
AK,02,Alaska,737438,2020-05-27 15:42:26.283975 UTC,2020-04-16,5,Post,C,3,-0.47779765553372583,C,3,-0.54859843225901272,F,1,-0.99935125795453672,A,5
ND,38,North Dakota,760077,2020-05-27 15:42:26.283975 UTC,2020-03-30,2,Post,C-,2.7,-0.3445952157998089,D,2,-0.51801429104380436,F,1,-0.98638088344410746,A,5
NM,35,New Mexico,2095428,2020-05-27 15:42:26.283975 UTC,2020-04-21,3,Post,C+,3.3,-0.29519787847140222,D,2,-0.610584520545146,C,3,-0.97467853706084928,A,5
NM,35,New Mexico,2095428,2020-05-27 15:42:26.283975 UTC,2020-04-10,6,Post,C+,3.3,-0.38587501505825544,D,2,-0.63583473570185611,C,3,-0.981688167070806,A,5
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-05-20,4,Post,D+,2.3,-0.0653684967280614,F,1,-0.026851216815336362,F,1,-0.948610452722839,A,5
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-04-20,2,Post,C,3,-0.3936514551262052,D,2,-0.58971603920530324,D,2,-0.98587873483999489,A,5
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-05-17,1,Post,D+,2.3,-0.16711359260124811,F,1,-0.1921369976358156,F,1,-0.95368095488941118,A,5
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-05-16,7,Post,D+,2.3,-0.26692374977617422,D,2,-0.25005692069342977,F,1,-0.93165771708744238,B,4
VT,50,Vermont,626299,2020-05-27 15:42:26.283975 UTC,2020-05-24,1,Post,D+,2.3,-0.30438720210187326,D,2,-0.19714598902983968,F,1,-0.93701455784353194,B,4
VT,50,Vermont,626299,2020-05-27 15:42:26.283975 UTC,2020-05-02,7,Post,C+,3.3,-0.48769959887367803,C,3,-0.57550209963698673,D,2,-0.96595455199113567,A,5
VT,50,Vermont,626299,2020-05-27 15:42:26.283975 UTC,2020-04-11,7,Post,B-,3.7,-0.5491013849631855,C,3,-0.6389775472497875,C,3,-0.97666168789690089,A,5
VT,50,Vermont,626299,2020-05-27 15:42:26.283975 UTC,2020-03-28,7,Post,B+,4.3,-0.55667876796473126,B,4,-0.688372954779354,B,4,-0.95909913628712484,A,5
VT,50,Vermont,626299,2020-05-27 15:42:26.283975 UTC,2020-05-22,6,Post,D,2,-0.21541528813127844,F,1,-0.3239200228261177,F,1,-0.91260337671774716,B,4
ME,23,Maine,1338404,2020-05-27 15:42:26.283975 UTC,2020-04-07,3,Post,C,3,-0.38392953647162115,D,2,-0.56750318641184216,D,2,-0.982741836945843,A,5
ME,23,Maine,1338404,2020-05-27 15:42:26.283975 UTC,2020-04-17,6,Post,C,3,-0.37428091284513665,D,2,-0.55454946051358334,D,2,-0.97269767499697923,A,5
ME,23,Maine,1338404,2020-05-27 15:42:26.283975 UTC,2020-02-26,4,Pre,D,2,0.00779932760547946,F,1,-0.028794963048250296,F,1,-0.86009547834732425,B,4
NV,32,Nevada,3034392,2020-05-27 15:42:26.283975 UTC,2020-05-10,1,Post,C+,3.3,-0.46640248984316068,C,3,-0.60262263571420149,C,3,-0.89225069347943353,B,4
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-03-11,4,Post,D-,1.7,-0.0245187044302898,F,1,-0.10683884545555955,F,1,-0.76824126270565107,C,3
ID,16,Idaho,1754208,2020-05-27 15:42:26.283975 UTC,2020-03-04,4,Pre,D,2,-0.061282374683960646,F,1,-0.017532947694326222,F,1,-0.89968330133268659,B,4
NE,31,Nebraska,1929268,2020-05-27 15:42:26.283975 UTC,2020-05-24,1,Post,D,2,-0.19610900951602711,F,1,-0.1373629262765238,F,1,-0.83368513214562578,B,4
NE,31,Nebraska,1929268,2020-05-27 15:42:26.283975 UTC,2020-05-19,3,Post,D,2,-0.16460096813048497,F,1,-0.13409000642181379,F,1,-0.84206863420717182,B,4
UT,49,Utah,3161105,2020-05-27 15:42:26.283975 UTC,2020-03-31,3,Post,C-,2.7,-0.33685947925655413,D,2,-0.4917402906544186,F,1,-0.94307034941447909,A,5
UT,49,Utah,3161105,2020-05-27 15:42:26.283975 UTC,2020-05-25,2,Post,D-,1.7,0.10374953441310064,F,1,-0.054080969657054251,F,1,-0.81737113529551775,C,3
UT,49,Utah,3161105,2020-05-27 15:42:26.283975 UTC,2020-05-20,4,Post,D,2,-0.13706652301840919,F,1,-0.18042747394667652,F,1,-0.84219932970977451,B,4
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-05-07,5,Post,D,2,-0.27741246443877671,D,2,-0.38093785719464296,F,1,-0.78911081534210192,C,3
CO,08,Colorado,5695564,2020-05-27 15:42:26.283975 UTC,2020-04-10,6,Post,B-,3.7,-0.47346546018832569,C,3,-0.66714352642809416,B,4,-0.9222233297587199,B,4
