state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
CT,09,Connecticut,3572665,2020-06-05 17:28:53.54745 UTC,2020-03-01,1,Pre,F,1,0.0012542577365143336,F,1,0.0099706468926524152,F,1,2.1386022165674463,F,1
DE,10,Delaware,967171,2020-06-05 17:28:53.54745 UTC,2020-05-01,6,Post,D,2,-0.43073821218912756,C,3,-0.59139816145030666,D,2,-0.34030965843271666,F,1
DE,10,Delaware,967171,2020-06-05 17:28:53.54745 UTC,2020-03-13,6,Post,F,1,-0.14896252199742738,F,1,-0.13553261187048934,F,1,1.1494469767619098,F,1
MA,25,Massachusetts,6902149,2020-06-05 17:28:53.54745 UTC,2020-05-07,5,Post,D,2,-0.44524808766945856,C,3,-0.58062490400274636,D,2,0.29709572101742987,F,1
MD,24,Maryland,6042718,2020-06-05 17:28:53.54745 UTC,2020-04-14,3,Post,D+,2.3,-0.4210229328615035,C,3,-0.62818483830539351,C,3,-0.37593120035221395,F,1
RI,44,Rhode Island,1057315,2020-06-05 17:28:53.54745 UTC,2020-05-13,4,Post,F,1.3,-0.34840127334064425,D,2,-0.50260786133641966,F,1,0.46267344701764368,F,1
RI,44,Rhode Island,1057315,2020-06-05 17:28:53.54745 UTC,2020-04-14,3,Post,D,2,-0.41884076704780715,C,3,-0.57582436545593618,D,2,-0.32202408050953524,F,1
FL,12,Florida,21299325,2020-06-05 17:28:53.54745 UTC,2020-05-04,2,Post,D-,1.7,-0.39767343101713037,D,2,-0.55936572031949516,D,2,0.78195105285763877,F,1
FL,12,Florida,21299325,2020-06-05 17:28:53.54745 UTC,2020-03-04,4,Pre,F,1,0.000460168357742977,F,1,-0.046348710886409489,F,1,5.0896325972933747,F,1
FL,12,Florida,21299325,2020-06-05 17:28:53.54745 UTC,2020-02-27,5,Pre,F,1,0.026839277207883153,F,1,-0.025656290243333914,F,1,6.792098901032837,F,1
FL,12,Florida,21299325,2020-06-05 17:28:53.54745 UTC,2020-02-26,4,Pre,F,1,-9.6909134543797127e-05,F,1,-0.0029216046026868973,F,1,6.24777875930172,F,1
DC,11,District of Columbia,702455,2020-06-05 17:28:53.54745 UTC,2020-05-08,6,Post,C,3,-0.52554573159229867,C,3,-0.75317825944666816,A,5,20.249035424123797,F,1
NJ,34,New Jersey,8908520,2020-06-05 17:28:53.54745 UTC,2020-05-11,2,Post,D,2,-0.42272223664597075,C,3,-0.597937912859978,D,2,1.5445184519228596,F,1
NJ,34,New Jersey,8908520,2020-06-05 17:28:53.54745 UTC,2020-05-03,1,Post,C,3,-0.53919031401960016,C,3,-0.70948880060200969,A,5,0.958869038894584,F,1
NJ,34,New Jersey,8908520,2020-06-05 17:28:53.54745 UTC,2020-03-25,4,Post,C,3,-0.45205230486000342,C,3,-0.70310687241216818,A,5,0.664527596385782,F,1
AK,02,Alaska,737438,2020-06-05 17:28:53.54745 UTC,2020-05-12,3,Post,C-,2.7,-0.27048793021038509,D,2,-0.033311804060404432,F,1,-0.9980677800547022,A,5
AK,02,Alaska,737438,2020-06-05 17:28:53.54745 UTC,2020-03-30,2,Post,C,3,-0.46940370628374856,C,3,-0.46984524785397297,F,1,-0.99947916279098326,A,5
AK,02,Alaska,737438,2020-06-05 17:28:53.54745 UTC,2020-03-05,5,Pre,D+,2.3,-0.0765033154936522,F,1,-0.017591614308470643,F,1,-0.99681098016171743,A,5
WY,56,Wyoming,577737,2020-06-05 17:28:53.54745 UTC,2020-05-25,2,Post,D+,2.3,0.14620855058692206,F,1,0.09866349040149322,F,1,-0.9811651607350762,A,5
WY,56,Wyoming,577737,2020-06-05 17:28:53.54745 UTC,2020-03-26,5,Post,D+,2.3,-0.13043596991667072,F,1,-0.53095901337472007,F,1,-0.98985272350122,A,5
MT,30,Montana,1062305,2020-06-05 17:28:53.54745 UTC,2020-04-13,2,Post,C-,2.7,-0.38315950073309624,D,2,-0.51217259320902875,F,1,-0.995704519022641,A,5
NM,35,New Mexico,2095428,2020-06-05 17:28:53.54745 UTC,2020-03-28,7,Post,C+,3.3,-0.33858826497980976,D,2,-0.61731986532168537,C,3,-0.97387806830138079,A,5
NM,35,New Mexico,2095428,2020-06-05 17:28:53.54745 UTC,2020-03-16,2,Post,D+,2.3,-0.054165970033047212,F,1,-0.16001721528346452,F,1,-0.94468932059364485,A,5
ND,38,North Dakota,760077,2020-06-05 17:28:53.54745 UTC,2020-05-20,4,Post,D+,2.3,-0.104821826652327,F,1,0.012738950311013722,F,1,-0.94653222576578278,A,5
ND,38,North Dakota,760077,2020-06-05 17:28:53.54745 UTC,2020-03-12,5,Post,D+,2.3,-0.13974864554453811,F,1,-0.054406656955582909,F,1,-0.94470406250898364,A,5
SD,46,South Dakota,882235,2020-06-05 17:28:53.54745 UTC,2020-05-05,3,Post,C-,2.7,-0.28223703171653497,D,2,-0.24899418767003773,F,1,-0.95793649271009729,A,5
VT,50,Vermont,626299,2020-06-05 17:28:53.54745 UTC,2020-05-29,6,Post,C-,2.7,-0.41655309039708927,C,3,-0.10509219851053886,F,1,-0.865030921715657,B,4
ID,16,Idaho,1754208,2020-06-05 17:28:53.54745 UTC,2020-05-17,1,Post,D,2,-0.11376083061602887,F,1,-0.044997735767301358,F,1,-0.93557867468479583,B,4
ID,16,Idaho,1754208,2020-06-05 17:28:53.54745 UTC,2020-04-01,4,Post,C-,2.7,-0.33468987601584943,D,2,-0.514616460839273,F,1,-0.97768358447235693,A,5
ID,16,Idaho,1754208,2020-06-05 17:28:53.54745 UTC,2020-03-24,3,Post,D+,2.3,-0.22239874246160071,F,1,-0.429873745098836,F,1,-0.96045440474577282,A,5
ID,16,Idaho,1754208,2020-06-05 17:28:53.54745 UTC,2020-03-23,2,Post,C-,2.7,-0.25755075922227866,D,2,-0.41806177303738123,F,1,-0.95898258286754789,A,5
OR,41,Oregon,4190713,2020-06-05 17:28:53.54745 UTC,2020-04-22,4,Post,C+,3.3,-0.37405075848537861,D,2,-0.68131320841629917,B,4,-0.93020517599202557,B,4
OR,41,Oregon,4190713,2020-06-05 17:28:53.54745 UTC,2020-04-20,2,Post,B-,3.7,-0.33263414513745865,D,2,-0.65485120791756157,B,4,-0.96095016281395718,A,5
OR,41,Oregon,4190713,2020-06-05 17:28:53.54745 UTC,2020-03-30,2,Post,C,3,-0.33209879073126003,D,2,-0.57460604740363375,D,2,-0.9670845977679301,A,5
NV,32,Nevada,3034392,2020-06-05 17:28:53.54745 UTC,2020-04-05,1,Post,A-,4.7,-0.66284000947742694,B,4,-0.80040672134832236,A,5,-0.97049270855825676,A,5
NE,31,Nebraska,1929268,2020-06-05 17:28:53.54745 UTC,2020-05-29,6,Post,D-,1.7,-0.24965219908479991,F,1,-0.200990212701741,F,1,-0.78296028497545878,C,3
NE,31,Nebraska,1929268,2020-06-05 17:28:53.54745 UTC,2020-03-19,5,Post,D+,2.3,-0.32555421046582411,D,2,-0.50496981858704226,F,1,-0.90649300755984319,B,4
UT,49,Utah,3161105,2020-06-05 17:28:53.54745 UTC,2020-05-22,6,Post,D-,1.7,-0.036384816907214457,F,1,-0.19529555285717451,F,1,-0.77033932856437115,C,3
UT,49,Utah,3161105,2020-06-05 17:28:53.54745 UTC,2020-03-03,3,Pre,D-,1.7,-0.013098946169437123,F,1,-0.032824937440552232,F,1,-0.77543730722089266,C,3
CO,08,Colorado,5695564,2020-06-05 17:28:53.54745 UTC,2020-06-01,2,Post,D-,1.7,-0.2010137941088001,F,1,-0.21517745852218351,F,1,-0.80136362904126579,C,3
KS,20,Kansas,2911505,2020-06-05 17:28:53.54745 UTC,2020-05-27,4,Post,F,1.3,-0.075989293674798009,F,1,-0.014640770007975229,F,1,-0.73053917669263757,D,2
KS,20,Kansas,2911505,2020-06-05 17:28:53.54745 UTC,2020-05-11,2,Post,D-,1.7,-0.23681839528071877,F,1,-0.28443609883558113,F,1,-0.81683673517128264,C,3
AZ,04,Arizona,7171646,2020-06-05 17:28:53.54745 UTC,2020-04-25,7,Post,C-,2.7,-0.40462268726575995,C,3,-0.56100770834185321,D,2,-0.79152322466222913,C,3
AZ,04,Arizona,7171646,2020-06-05 17:28:53.54745 UTC,2020-04-21,3,Post,C+,3.3,-0.33178329892210889,D,2,-0.67487812819768012,B,4,-0.85883458964541481,B,4
AZ,04,Arizona,7171646,2020-06-05 17:28:53.54745 UTC,2020-04-11,7,Post,C+,3.3,-0.43847891560729807,C,3,-0.61557675529270317,C,3,-0.86985972171765424,B,4
AZ,04,Arizona,7171646,2020-06-05 17:28:53.54745 UTC,2020-04-07,3,Post,C,3,-0.35156523089601532,D,2,-0.63264454580629392,C,3,-0.92386873939838288,B,4
MN,27,Minnesota,5611179,2020-06-05 17:28:53.54745 UTC,2020-04-26,1,Post,C-,2.7,-0.46628662726478148,C,3,-0.49670165578311243,F,1,-0.83418338199758235,B,4
MN,27,Minnesota,5611179,2020-06-05 17:28:53.54745 UTC,2020-04-02,5,Post,C+,3.3,-0.45905435518842475,C,3,-0.61513045121615251,C,3,-0.92487272405363863,B,4
WA,53,Washington,7535591,2020-06-05 17:28:53.54745 UTC,2020-04-19,1,Post,C+,3.3,-0.426415294713803,C,3,-0.638315550205924,C,3,-0.90149237649027036,B,4
WV,54,West Virginia,1805832,2020-06-05 17:28:53.54745 UTC,2020-04-05,1,Post,C,3,-0.45138843296841685,C,3,-0.596710020840267,D,2,-0.93009863424374062,B,4
WV,54,West Virginia,1805832,2020-06-05 17:28:53.54745 UTC,2020-03-19,5,Post,D-,1.7,-0.10531732167227302,F,1,-0.44497739515693541,F,1,-0.78830641975055016,C,3
WV,54,West Virginia,1805832,2020-06-05 17:28:53.54745 UTC,2020-02-25,3,Pre,F,1.3,0.013912216572718539,F,1,-0.017864573408911233,F,1,-0.42875320652890492,D,2
IA,19,Iowa,3156145,2020-06-05 17:28:53.54745 UTC,2020-05-04,2,Post,D,2,-0.32066849707135853,D,2,-0.39625605984739593,F,1,-0.77674009076768646,C,3
WI,55,Wisconsin,5813568,2020-06-05 17:28:53.54745 UTC,2020-03-27,6,Post,C+,3.3,-0.400664917764321,C,3,-0.64786641073352214,C,3,-0.82986360257949354,B,4
CA,06,California,39557045,2020-06-05 17:28:53.54745 UTC,2020-03-23,2,Post,C-,2.7,-0.40941699629197109,C,3,-0.63420857865811986,C,3,-0.67689034388039016,D,2
NH,33,New Hampshire,1356458,2020-06-05 17:28:53.54745 UTC,2020-05-15,6,Post,D-,1.7,-0.35519469563083833,D,2,-0.32765998978222022,F,1,-0.55976360139800041,D,2
NH,33,New Hampshire,1356458,2020-06-05 17:28:53.54745 UTC,2020-04-23,5,Post,D+,2.3,-0.43453213472374419,C,3,-0.49762014405010185,F,1,-0.74539941925686271,C,3
NH,33,New Hampshire,1356458,2020-06-05 17:28:53.54745 UTC,2020-03-18,4,Post,D-,1.7,-0.25362593400852329,D,2,-0.38486522508908561,F,1,-0.71503591832719393,D,2
NH,33,New Hampshire,1356458,2020-06-05 17:28:53.54745 UTC,2020-02-29,7,Pre,F,1,0.010183136019546431,F,1,0.018574580827575963,F,1,-0.0685286982379879,F,1
AR,05,Arkansas,3013825,2020-06-05 17:28:53.54745 UTC,2020-03-09,2,Post,F,1,-0.055858246880018253,F,1,-0.0854874988485455,F,1,-0.23190036574122919,F,1
MI,26,Michigan,9995915,2020-06-05 17:28:53.54745 UTC,2020-04-27,2,Post,D,2,-0.41030206293842597,C,3,-0.53246956565002845,F,1,-0.68673172690961926,D,2
KY,21,Kentucky,4468402,2020-06-05 17:28:53.54745 UTC,2020-04-09,5,Post,D+,2.3,-0.31966772082774647,D,2,-0.56642000466948461,D,2,-0.75834062956060611,C,3
MS,28,Mississippi,2986530,2020-06-05 17:28:53.54745 UTC,2020-03-03,3,Pre,F,1,0.000305237585057604,F,1,0.005875387591839077,F,1,-0.077798435424354717,F,1
OK,40,Oklahoma,3943079,2020-06-05 17:28:53.54745 UTC,2020-05-10,1,Post,F,1,-0.0838191299439933,F,1,-0.068477298759359248,F,1,-0.38312883868938796,F,1
MO,29,Missouri,6126452,2020-06-05 17:28:53.54745 UTC,2020-04-09,5,Post,D+,2.3,-0.30622922245819528,D,2,-0.59796656840631712,D,2,-0.77766364188356463,C,3
MO,29,Missouri,6126452,2020-06-05 17:28:53.54745 UTC,2020-03-09,2,Post,F,1,-0.063695559541876057,F,1,-0.10723969475019608,F,1,-0.015972484835554357,F,1
PA,42,Pennsylvania,12807060,2020-06-05 17:28:53.54745 UTC,2020-03-14,7,Post,F,1.3,-0.26987488998181447,D,2,-0.29480465619314122,F,1,-0.12389610545854435,F,1
PA,42,Pennsylvania,12807060,2020-06-05 17:28:53.54745 UTC,2020-03-08,1,Pre,F,1,-0.019080093086411502,F,1,-0.040785482975941027,F,1,0.31190929304755266,F,1
PA,42,Pennsylvania,12807060,2020-06-05 17:28:53.54745 UTC,2020-02-24,2,Pre,F,1,0.0095293014661620348,F,1,-0.060639861020354652,F,1,1.1678582786326648,F,1
VA,51,Virginia,8517685,2020-06-05 17:28:53.54745 UTC,2020-05-25,2,Post,F,1,-0.21147825700838788,F,1,-0.27819267933398206,F,1,-0.30129421423497427,F,1
VA,51,Virginia,8517685,2020-06-05 17:28:53.54745 UTC,2020-05-15,6,Post,F,1.3,-0.25515662085229879,D,2,-0.33641617193281881,F,1,0.023729671052087342,F,1
LA,22,Louisiana,4659978,2020-06-05 17:28:53.54745 UTC,2020-04-20,2,Post,D,2,-0.31052820833516331,D,2,-0.57182723452289019,D,2,-0.65519761840564328,D,2
HI,15,Hawaii,1420491,2020-06-05 17:28:53.54745 UTC,2020-05-02,7,Post,C+,3.3,-0.652406470394579,B,4,-0.64261479458353088,C,3,-0.75067192169813479,C,3
HI,15,Hawaii,1420491,2020-06-05 17:28:53.54745 UTC,2020-04-30,5,Post,C+,3.3,-0.58900848780154735,B,4,-0.62465417922551025,C,3,-0.76484809401732123,C,3
TX,48,Texas,28701845,2020-06-05 17:28:53.54745 UTC,2020-04-28,3,Post,D-,1.7,-0.31717472055146617,D,2,-0.48762784814246263,F,1,-0.51883930261975841,D,2
TX,48,Texas,28701845,2020-06-05 17:28:53.54745 UTC,2020-03-10,3,Post,F,1,0.10533233999437269,F,1,-0.0071277799436659161,F,1,0.37449786689536491,F,1
TX,48,Texas,28701845,2020-06-05 17:28:53.54745 UTC,2020-03-02,2,Pre,F,1,0.0013080845834536016,F,1,-0.048081081165929948,F,1,0.67806636126251,F,1
TX,48,Texas,28701845,2020-06-05 17:28:53.54745 UTC,2020-02-24,2,Pre,F,1,-0.00029400772534974917,F,1,-0.045193904645251415,F,1,0.7553382835938125,F,1
IN,18,Indiana,6691878,2020-06-05 17:28:53.54745 UTC,2020-05-03,1,Post,D,2,-0.46193416030183421,C,3,-0.52841279111513928,F,1,-0.47018798170107257,D,2
IL,17,Illinois,12741080,2020-06-05 17:28:53.54745 UTC,2020-05-10,1,Post,F,1.3,-0.34583393970160914,D,2,-0.49599784174397316,F,1,-0.17000163564374682,F,1
IL,17,Illinois,12741080,2020-06-05 17:28:53.54745 UTC,2020-04-24,6,Post,D+,2.3,-0.45679253873273495,C,3,-0.60949151550614955,C,3,-0.23629077259737996,F,1
IL,17,Illinois,12741080,2020-06-05 17:28:53.54745 UTC,2020-04-13,2,Post,C-,2.7,-0.40612481807106526,C,3,-0.60497462828391191,C,3,-0.69032347097852442,D,2
IL,17,Illinois,12741080,2020-06-05 17:28:53.54745 UTC,2020-03-21,7,Post,C,3,-0.40710189932894231,C,3,-0.6853590559884829,B,4,-0.64312645032162219,D,2
IL,17,Illinois,12741080,2020-06-05 17:28:53.54745 UTC,2020-03-06,6,Pre,F,1,0.020687404028995351,F,1,-0.053716536919336269,F,1,1.7934483159252661,F,1
IL,17,Illinois,12741080,2020-06-05 17:28:53.54745 UTC,2020-03-01,1,Pre,F,1,0.012734644936809595,F,1,0.0091132700533213783,F,1,0.897783253245499,F,1
IL,17,Illinois,12741080,2020-06-05 17:28:53.54745 UTC,2020-02-29,7,Pre,F,1,0.041767168619107731,F,1,0.07746799940957666,F,1,1.8650750252820409,F,1
NC,37,North Carolina,10383620,2020-06-05 17:28:53.54745 UTC,2020-04-18,7,Post,F,1.3,-0.3756124479771551,D,2,-0.54768259852527634,F,1,-0.33871731909429625,F,1
NC,37,North Carolina,10383620,2020-06-05 17:28:53.54745 UTC,2020-03-28,7,Post,F,1.3,-0.39129287730490558,D,2,-0.52264803273117266,F,1,-0.29724835867439992,F,1
NC,37,North Carolina,10383620,2020-06-05 17:28:53.54745 UTC,2020-02-24,2,Pre,F,1,-0.017899955198995395,F,1,-0.0732392490353512,F,1,1.1255302634701025,F,1
AL,01,Alabama,4887871,2020-06-05 17:28:53.54745 UTC,2020-05-23,7,Post,F,1,-0.021140082108959086,F,1,-0.12946777958279504,F,1,1.3085673118722791,F,1
NY,36,New York,19542209,2020-06-05 17:28:53.54745 UTC,2020-04-03,6,Post,C,3,-0.54825666027189657,C,3,-0.69770230733128424,B,4,-0.60068388135086948,D,2
NY,36,New York,19542209,2020-06-05 17:28:53.54745 UTC,2020-04-01,4,Post,C,3,-0.5200567704751401,C,3,-0.66004093453298773,B,4,-0.61109985143305134,D,2
NY,36,New York,19542209,2020-06-05 17:28:53.54745 UTC,2020-02-29,7,Pre,F,1,-0.012948130617203813,F,1,0.066564983738335817,F,1,3.9428215662277193,F,1
TN,47,Tennessee,6770010,2020-06-05 17:28:53.54745 UTC,2020-04-21,3,Post,F,1.3,-0.25149211174143515,D,2,-0.50221626315401391,F,1,-0.2643809305618785,F,1
TN,47,Tennessee,6770010,2020-06-05 17:28:53.54745 UTC,2020-03-25,4,Post,F,1.3,-0.21165416090759925,F,1,-0.48087811459372226,F,1,-0.44337151024882637,D,2
TN,47,Tennessee,6770010,2020-06-05 17:28:53.54745 UTC,2020-03-01,1,Pre,F,1,0.011746549963797273,F,1,0.021070006999668822,F,1,0.942483069046731,F,1
SC,45,South Carolina,5084127,2020-06-05 17:28:53.54745 UTC,2020-05-31,1,Post,F,1,-0.17752209730054269,F,1,-0.25252429227274142,F,1,0.0013192182219785575,F,1
SC,45,South Carolina,5084127,2020-06-05 17:28:53.54745 UTC,2020-04-18,7,Post,D-,1.7,-0.34173701814733087,D,2,-0.556952529557121,D,2,-0.26303381819452376,F,1
SC,45,South Carolina,5084127,2020-06-05 17:28:53.54745 UTC,2020-03-06,6,Pre,F,1,0.02452970655583005,F,1,-0.08705138095403786,F,1,1.5185114515522735,F,1
GA,13,Georgia,10519475,2020-06-05 17:28:53.54745 UTC,2020-04-07,3,Post,D,2,-0.33858355804415846,D,2,-0.5988720237681775,D,2,-0.57982200424691888,D,2
OH,39,Ohio,11689442,2020-06-05 17:28:53.54745 UTC,2020-05-31,1,Post,F,1,-0.23903726276232987,F,1,-0.25627412535358179,F,1,0.11183022647498442,F,1
OH,39,Ohio,11689442,2020-06-05 17:28:53.54745 UTC,2020-05-03,1,Post,D-,1.7,-0.45350064073879409,C,3,-0.54961486983693786,F,1,-0.22006236371562715,F,1
CT,09,Connecticut,3572665,2020-06-05 17:28:53.54745 UTC,2020-05-30,7,Post,F,1.3,-0.32188989487891445,D,2,-0.40764050208533731,F,1,0.61649312337305262,F,1
CT,09,Connecticut,3572665,2020-06-05 17:28:53.54745 UTC,2020-05-24,1,Post,F,1.3,-0.26056071612536363,D,2,-0.37138549114865288,F,1,0.54269465696877472,F,1
CT,09,Connecticut,3572665,2020-06-05 17:28:53.54745 UTC,2020-05-21,5,Post,F,1,-0.21867187375607938,F,1,-0.41974492219545823,F,1,0.38997510456181805,F,1
CT,09,Connecticut,3572665,2020-06-05 17:28:53.54745 UTC,2020-04-04,7,Post,C,3,-0.53225164053600171,C,3,-0.67949326399821774,B,4,-0.42898191520309481,D,2
CT,09,Connecticut,3572665,2020-06-05 17:28:53.54745 UTC,2020-03-16,2,Post,F,1,-0.21748519229407959,F,1,-0.28381708675582407,F,1,0.67591801360401282,F,1
DE,10,Delaware,967171,2020-06-05 17:28:53.54745 UTC,2020-04-05,1,Post,B-,3.7,-0.55191620745682823,B,4,-0.72869175312666479,A,5,-0.50140591494686571,D,2
DE,10,Delaware,967171,2020-06-05 17:28:53.54745 UTC,2020-03-20,6,Post,D,2,-0.28728058352047231,D,2,-0.61648042954130733,C,3,0.095096511824516172,F,1
MA,25,Massachusetts,6902149,2020-06-05 17:28:53.54745 UTC,2020-05-20,4,Post,F,1.3,-0.32137975503328281,D,2,-0.47981834650051142,F,1,0.34194174468216421,F,1
MA,25,Massachusetts,6902149,2020-06-05 17:28:53.54745 UTC,2020-05-04,2,Post,D+,2.3,-0.497478140528888,C,3,-0.61480871184361918,C,3,-0.057966762977526787,F,1
MA,25,Massachusetts,6902149,2020-06-05 17:28:53.54745 UTC,2020-05-03,1,Post,C-,2.7,-0.51439635504336922,C,3,-0.6635170480261442,B,4,-0.1982507013879834,F,1
MA,25,Massachusetts,6902149,2020-06-05 17:28:53.54745 UTC,2020-03-06,6,Pre,F,1,-0.033283520436247944,F,1,-0.067502571684473059,F,1,4.8886604785120129,F,1
MD,24,Maryland,6042718,2020-06-05 17:28:53.54745 UTC,2020-04-25,7,Post,D+,2.3,-0.50609562031121258,C,3,-0.62436393354996389,C,3,0.48411778775755265,F,1
MD,24,Maryland,6042718,2020-06-05 17:28:53.54745 UTC,2020-04-13,2,Post,C,3,-0.50247704319129871,C,3,-0.65386574120525076,B,4,-0.49811388768358156,D,2
RI,44,Rhode Island,1057315,2020-06-05 17:28:53.54745 UTC,2020-03-14,7,Post,F,1.3,-0.29801469843844369,D,2,-0.32364248929089495,F,1,1.0764222896835731,F,1
FL,12,Florida,21299325,2020-06-05 17:28:53.54745 UTC,2020-05-26,3,Post,F,1,-0.20953236618403992,F,1,-0.34701810990381809,F,1,1.9520168308248236,F,1
FL,12,Florida,21299325,2020-06-05 17:28:53.54745 UTC,2020-04-16,5,Post,C-,2.7,-0.4557352598991205,C,3,-0.697375934086917,B,4,0.057931199470740546,F,1
NJ,34,New Jersey,8908520,2020-06-05 17:28:53.54745 UTC,2020-04-07,3,Post,C-,2.7,-0.47559590442993532,C,3,-0.690242708890119,B,4,0.14318672819213885,F,1
AK,02,Alaska,737438,2020-06-05 17:28:53.54745 UTC,2020-05-22,6,Post,D+,2.3,-0.016944677665959383,F,1,-0.030776460991139429,F,1,-0.99684322579279427,A,5
AK,02,Alaska,737438,2020-06-05 17:28:53.54745 UTC,2020-05-09,7,Post,D+,2.3,-0.069839846493846017,F,1,-0.062867045836073457,F,1,-0.99691779035071515,A,5
WY,56,Wyoming,577737,2020-06-05 17:28:53.54745 UTC,2020-05-04,2,Post,D+,2.3,-0.23876731663153972,F,1,-0.36330943499401913,F,1,-0.987281686746465,A,5
WY,56,Wyoming,577737,2020-06-05 17:28:53.54745 UTC,2020-02-27,5,Pre,D+,2.3,0.082711370776855253,F,1,0.022482539691233944,F,1,-0.97181402853850651,A,5
MT,30,Montana,1062305,2020-06-05 17:28:53.54745 UTC,2020-04-07,3,Post,C,3,-0.32661230624425319,D,2,-0.58253075564648837,D,2,-0.99593197297791858,A,5
MT,30,Montana,1062305,2020-06-05 17:28:53.54745 UTC,2020-03-30,2,Post,C,3,-0.3383388474582481,D,2,-0.558126012798804,D,2,-0.9959774670938174,A,5
NM,35,New Mexico,2095428,2020-06-05 17:28:53.54745 UTC,2020-05-26,3,Post,D+,2.3,-0.099506831284557173,F,1,-0.27418574018519476,F,1,-0.95845004446133686,A,5
NM,35,New Mexico,2095428,2020-06-05 17:28:53.54745 UTC,2020-05-06,4,Post,D+,2.3,-0.24834839615543353,F,1,-0.41004906754769888,F,1,-0.957506445928345,A,5
ND,38,North Dakota,760077,2020-06-05 17:28:53.54745 UTC,2020-04-19,1,Post,B-,3.7,-0.44772955753277072,C,3,-0.61314360090198727,C,3,-0.98806470664331969,A,5
SD,46,South Dakota,882235,2020-06-05 17:28:53.54745 UTC,2020-04-25,7,Post,C,3,-0.46312467616784209,C,3,-0.50853484790603554,F,1,-0.96567138844100575,A,5
VT,50,Vermont,626299,2020-06-05 17:28:53.54745 UTC,2020-05-25,2,Post,C-,2.7,-0.3255779359794353,D,2,-0.19220238848636856,F,1,-0.94408155365889057,A,5
VT,50,Vermont,626299,2020-06-05 17:28:53.54745 UTC,2020-02-25,3,Pre,D,2,0.048462199148283355,F,1,-0.0651178667382958,F,1,-0.859619690616811,B,4
ME,23,Maine,1338404,2020-06-05 17:28:53.54745 UTC,2020-04-09,5,Post,B-,3.7,-0.41009691540473892,C,3,-0.64218914968962626,C,3,-0.98266993975001848,A,5
ME,23,Maine,1338404,2020-06-05 17:28:53.54745 UTC,2020-03-05,5,Pre,D,2,-0.018838334078148937,F,1,-0.012386927270385505,F,1,-0.85950538090776485,B,4
ID,16,Idaho,1754208,2020-06-05 17:28:53.54745 UTC,2020-03-21,7,Post,D+,2.3,-0.24349451544401027,F,1,-0.50258755943105871,F,1,-0.97400112280875983,A,5
ID,16,Idaho,1754208,2020-06-05 17:28:53.54745 UTC,2020-03-17,3,Post,D+,2.3,-0.12879334206953352,F,1,-0.20218286376053576,F,1,-0.94095884574226407,A,5
OR,41,Oregon,4190713,2020-06-05 17:28:53.54745 UTC,2020-05-20,4,Post,D,2,-0.16153781967422665,F,1,-0.30910708801900355,F,1,-0.88786920527930491,B,4
OR,41,Oregon,4190713,2020-06-05 17:28:53.54745 UTC,2020-05-08,6,Post,D,2,-0.17217414343386198,F,1,-0.39765126076000562,F,1,-0.84061806844924836,B,4
OR,41,Oregon,4190713,2020-06-05 17:28:53.54745 UTC,2020-05-05,3,Post,D,2,-0.21880464246541181,F,1,-0.36657695022134,F,1,-0.87953829476863465,B,4
NE,31,Nebraska,1929268,2020-06-05 17:28:53.54745 UTC,2020-04-25,7,Post,C-,2.7,-0.43856020465069406,C,3,-0.44593574423551119,F,1,-0.86534045314171271,B,4
NE,31,Nebraska,1929268,2020-06-05 17:28:53.54745 UTC,2020-03-14,7,Post,D+,2.3,-0.37567863091344328,D,2,-0.33011918982063421,F,1,-0.87264755826529672,B,4
UT,49,Utah,3161105,2020-06-05 17:28:53.54745 UTC,2020-05-16,7,Post,D-,1.7,-0.12680316918567874,F,1,-0.2159852874023141,F,1,-0.79086354617001842,C,3
UT,49,Utah,3161105,2020-06-05 17:28:53.54745 UTC,2020-05-06,4,Post,D,2,-0.22559510870566013,F,1,-0.26192304997740751,F,1,-0.8355238961632252,B,4
CO,08,Colorado,5695564,2020-06-05 17:28:53.54745 UTC,2020-03-11,4,Post,F,1.3,0.06488645396901771,F,1,-0.11461204320961361,F,1,-0.52178818319035625,D,2
KS,20,Kansas,2911505,2020-06-05 17:28:53.54745 UTC,2020-05-31,1,Post,D,2,-0.1893241905012566,F,1,-0.2211352240620664,F,1,-0.82204017757117409,B,4
KS,20,Kansas,2911505,2020-06-05 17:28:53.54745 UTC,2020-04-30,5,Post,D+,2.3,-0.32174134578241342,D,2,-0.36701368169497223,F,1,-0.91656808994330619,B,4
AZ,04,Arizona,7171646,2020-06-05 17:28:53.54745 UTC,2020-05-13,4,Post,D-,1.7,-0.24936051471491477,F,1,-0.40814247602183451,F,1,-0.78657613194874065,C,3
AZ,04,Arizona,7171646,2020-06-05 17:28:53.54745 UTC,2020-04-27,2,Post,D+,2.3,-0.35438345314661518,D,2,-0.54000033822179039,F,1,-0.85241526229423736,B,4
AZ,04,Arizona,7171646,2020-06-05 17:28:53.54745 UTC,2020-04-18,7,Post,C,3,-0.33093307504074243,D,2,-0.642634629752265,C,3,-0.86474830860804275,B,4
