state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
MS,28,Mississippi,2986530,2020-06-04 15:45:20.45826 UTC,2020-05-30,7,Post,F,1,-0.087834356632646216,F,1,-0.11854251751872386,F,1,-0.262090878877974,F,1
MS,28,Mississippi,2986530,2020-06-04 15:45:20.45826 UTC,2020-05-29,6,Post,F,1,-0.14138694503901794,F,1,-0.11681044962191547,F,1,-0.12400450324850776,F,1
MS,28,Mississippi,2986530,2020-06-04 15:45:20.45826 UTC,2020-03-12,5,Post,F,1.3,0.059078900641249835,F,1,0.045385032980041269,F,1,-0.4127603596745,D,2
OK,40,Oklahoma,3943079,2020-06-04 15:45:20.45826 UTC,2020-04-04,7,Post,C,3,-0.41989258421041287,C,3,-0.639367519132604,C,3,-0.818133064625487,C,3
MO,29,Missouri,6126452,2020-06-04 15:45:20.45826 UTC,2020-05-17,1,Post,F,1,-0.19264089697126616,F,1,-0.23554609282692357,F,1,-0.395909983182297,F,1
MO,29,Missouri,6126452,2020-06-04 15:45:20.45826 UTC,2020-03-26,5,Post,D,2,-0.26334020681540871,D,2,-0.55985475290851716,D,2,-0.72351900368849487,D,2
MO,29,Missouri,6126452,2020-06-04 15:45:20.45826 UTC,2020-03-18,4,Post,F,1.3,-0.069344951859714274,F,1,-0.32912935428037171,F,1,-0.5476684528938105,D,2
MO,29,Missouri,6126452,2020-06-04 15:45:20.45826 UTC,2020-03-04,4,Pre,F,1,0.029284118938009886,F,1,0.0055862892225372936,F,1,0.06249758825862628,F,1
PA,42,Pennsylvania,12807060,2020-06-04 15:45:20.45826 UTC,2020-04-12,1,Post,B+,4.3,-0.559627999564143,B,4,-0.82207765249710729,A,5,-0.85878600571980024,B,4
PA,42,Pennsylvania,12807060,2020-06-04 15:45:20.45826 UTC,2020-03-02,2,Pre,F,1,-0.0096616940696680562,F,1,-0.062816145956140323,F,1,0.92773933471236192,F,1
VA,51,Virginia,8517685,2020-06-04 15:45:20.45826 UTC,2020-04-19,1,Post,D+,2.3,-0.46031038980358785,C,3,-0.57836600270048377,D,2,-0.69203467211768555,D,2
VA,51,Virginia,8517685,2020-06-04 15:45:20.45826 UTC,2020-04-18,7,Post,D+,2.3,-0.43554231028519708,C,3,-0.59538953332173794,D,2,-0.57755678843706015,D,2
VA,51,Virginia,8517685,2020-06-04 15:45:20.45826 UTC,2020-03-02,2,Pre,F,1,-0.0020833063557944222,F,1,-0.06206984322600427,F,1,0.64823339745390629,F,1
HI,15,Hawaii,1420491,2020-06-04 15:45:20.45826 UTC,2020-04-25,7,Post,C+,3.3,-0.69973526932448538,B,4,-0.66038322807886629,B,4,-0.581681345052513,D,2
TX,48,Texas,28701845,2020-06-04 15:45:20.45826 UTC,2020-04-12,1,Post,B,4,-0.53208611392865379,C,3,-0.7188224268393576,A,5,-0.82088842399622108,B,4
TX,48,Texas,28701845,2020-06-04 15:45:20.45826 UTC,2020-02-29,7,Pre,F,1,0.023395198545219958,F,1,0.088176144776419579,F,1,1.7611825274641517,F,1
IN,18,Indiana,6691878,2020-06-04 15:45:20.45826 UTC,2020-05-15,6,Post,F,1,-0.21505504247308968,F,1,-0.27070490715033813,F,1,0.38356890531619103,F,1
IN,18,Indiana,6691878,2020-06-04 15:45:20.45826 UTC,2020-04-10,6,Post,D+,2.3,-0.38802080089466096,D,2,-0.60575404512234332,C,3,-0.54655529655881974,D,2
IN,18,Indiana,6691878,2020-06-04 15:45:20.45826 UTC,2020-03-13,6,Post,F,1,-0.12930219406838214,F,1,-0.11285662794554514,F,1,0.20370288945501391,F,1
IL,17,Illinois,12741080,2020-06-04 15:45:20.45826 UTC,2020-03-13,6,Post,F,1,-0.11566059954632557,F,1,-0.084899597998542853,F,1,0.78337526973343,F,1
NC,37,North Carolina,10383620,2020-06-04 15:45:20.45826 UTC,2020-04-22,4,Post,D-,1.7,-0.3179900678618135,D,2,-0.55531726711160923,D,2,-0.20419220867889132,F,1
AL,01,Alabama,4887871,2020-06-04 15:45:20.45826 UTC,2020-04-07,3,Post,D,2,-0.28576046841502234,D,2,-0.59025713830710647,D,2,-0.63235925441519969,D,2
AL,01,Alabama,4887871,2020-06-04 15:45:20.45826 UTC,2020-03-22,1,Post,D,2,-0.36416890807562063,D,2,-0.55260819683676954,D,2,-0.610393441590506,D,2
AL,01,Alabama,4887871,2020-06-04 15:45:20.45826 UTC,2020-03-06,6,Pre,F,1,0.01875150507459902,F,1,-0.09523966958385488,F,1,1.599330021896372,F,1
NY,36,New York,19542209,2020-06-04 15:45:20.45826 UTC,2020-05-23,7,Post,D-,1.7,-0.35606333641148924,D,2,-0.57827702103786349,D,2,0.16662075968166246,F,1
TN,47,Tennessee,6770010,2020-06-04 15:45:20.45826 UTC,2020-05-28,5,Post,F,1,-0.070014096428977976,F,1,-0.070116283151118133,F,1,0.80759499639295362,F,1
SC,45,South Carolina,5084127,2020-06-04 15:45:20.45826 UTC,2020-05-19,3,Post,F,1,-0.14408203363123254,F,1,-0.11819014810622169,F,1,0.36636478755948865,F,1
SC,45,South Carolina,5084127,2020-06-04 15:45:20.45826 UTC,2020-03-22,1,Post,D-,1.7,-0.37353979810116172,D,2,-0.53544049626097812,F,1,-0.52748924028022637,D,2
SC,45,South Carolina,5084127,2020-06-04 15:45:20.45826 UTC,2020-03-13,6,Post,F,1,-0.044809453154883175,F,1,-0.023475060956868948,F,1,0.74895582391123616,F,1
GA,13,Georgia,10519475,2020-06-04 15:45:20.45826 UTC,2020-04-25,7,Post,D-,1.7,-0.41293830495298428,C,3,-0.50281957062477389,F,1,0.12937027731371997,F,1
GA,13,Georgia,10519475,2020-06-04 15:45:20.45826 UTC,2020-03-30,2,Post,D-,1.7,-0.31110067383895623,D,2,-0.49321573410642511,F,1,-0.48847088075931766,D,2
GA,13,Georgia,10519475,2020-06-04 15:45:20.45826 UTC,2020-03-10,3,Post,F,1,-0.01041309349675866,F,1,-0.06819958355360263,F,1,1.4676984337291041,F,1
GA,13,Georgia,10519475,2020-06-04 15:45:20.45826 UTC,2020-02-28,6,Pre,F,1,0.030900843804177756,F,1,-0.02410507544050168,F,1,2.7630883169867198,F,1
OH,39,Ohio,11689442,2020-06-04 15:45:20.45826 UTC,2020-05-30,7,Post,F,1,-0.16285244320031397,F,1,-0.2019102041681313,F,1,0.69152799684179533,F,1
OH,39,Ohio,11689442,2020-06-04 15:45:20.45826 UTC,2020-05-27,4,Post,F,1,-0.073389700567181568,F,1,-0.0066748236853980064,F,1,0.82514797494507786,F,1
OH,39,Ohio,11689442,2020-06-04 15:45:20.45826 UTC,2020-05-04,2,Post,F,1.3,-0.33971724266030245,D,2,-0.42094780099562407,F,1,0.020666813959469232,F,1
OH,39,Ohio,11689442,2020-06-04 15:45:20.45826 UTC,2020-04-10,6,Post,D+,2.3,-0.41123698103183881,C,3,-0.60571138909833822,C,3,-0.32547172119222034,F,1
OH,39,Ohio,11689442,2020-06-04 15:45:20.45826 UTC,2020-03-30,2,Post,D-,1.7,-0.3420977968554702,D,2,-0.53945234167795375,F,1,-0.56225688239141991,D,2
OH,39,Ohio,11689442,2020-06-04 15:45:20.45826 UTC,2020-03-23,2,Post,F,1.3,-0.26578392650415639,D,2,-0.47280954962229826,F,1,-0.15704189494581855,F,1
OH,39,Ohio,11689442,2020-06-04 15:45:20.45826 UTC,2020-03-16,2,Post,F,1,-0.12547256844099916,F,1,-0.28928539638285428,F,1,0.44632825799588005,F,1
CT,09,Connecticut,3572665,2020-06-04 15:45:20.45826 UTC,2020-05-01,6,Post,D,2,-0.48578951411945182,C,3,-0.56064191698717336,D,2,-0.39611675181037775,F,1
CT,09,Connecticut,3572665,2020-06-04 15:45:20.45826 UTC,2020-04-01,4,Post,D+,2.3,-0.43947938902952888,C,3,-0.58574055708413042,D,2,-0.50500088714800784,D,2
CT,09,Connecticut,3572665,2020-06-04 15:45:20.45826 UTC,2020-03-17,3,Post,F,1,-0.22807212191031742,F,1,-0.41890359507365965,F,1,0.30102500718591774,F,1
DE,10,Delaware,967171,2020-06-04 15:45:20.45826 UTC,2020-05-19,3,Post,F,1.3,-0.25975250028844393,D,2,-0.44662301729340476,F,1,0.35420074632782894,F,1
MA,25,Massachusetts,6902149,2020-06-04 15:45:20.45826 UTC,2020-05-03,1,Post,C-,2.7,-0.51439635504336934,C,3,-0.66351704802614409,B,4,-0.19825070138798306,F,1
MA,25,Massachusetts,6902149,2020-06-04 15:45:20.45826 UTC,2020-04-06,2,Post,C,3,-0.49160453386010855,C,3,-0.66649265587037509,B,4,-0.53306446519481065,D,2
MA,25,Massachusetts,6902149,2020-06-04 15:45:20.45826 UTC,2020-04-01,4,Post,C-,2.7,-0.4901814264511678,C,3,-0.63454432431287533,C,3,-0.51355636811046534,D,2
MA,25,Massachusetts,6902149,2020-06-04 15:45:20.45826 UTC,2020-03-31,3,Post,C-,2.7,-0.48357632882127727,C,3,-0.62275841633891726,C,3,-0.51261659843552343,D,2
MA,25,Massachusetts,6902149,2020-06-04 15:45:20.45826 UTC,2020-03-16,2,Post,F,1,-0.24560760204324958,F,1,-0.328615985469061,F,1,0.79323028517964778,F,1
MD,24,Maryland,6042718,2020-06-04 15:45:20.45826 UTC,2020-05-02,7,Post,D+,2.3,-0.45602648732886009,C,3,-0.60695730131508,C,3,-0.20567293950775778,F,1
MD,24,Maryland,6042718,2020-06-04 15:45:20.45826 UTC,2020-03-11,4,Post,F,1,-0.0025703592975540187,F,1,-0.15792381141874681,F,1,3.2211135070813111,F,1
FL,12,Florida,21299325,2020-06-04 15:45:20.45826 UTC,2020-03-09,2,Post,F,1,-0.031658768090395195,F,1,-0.060139853211133659,F,1,5.6449230852210084,F,1
DC,11,District of Columbia,702455,2020-06-04 15:45:20.45826 UTC,2020-05-06,4,Post,C+,3.3,-0.56654737500890018,B,4,-0.751335426369277,A,5,20.250999581062352,F,1
DC,11,District of Columbia,702455,2020-06-04 15:45:20.45826 UTC,2020-04-09,5,Post,C+,3.3,-0.65299553980814318,B,4,-0.8253988626334362,A,5,6.3661539986787359,F,1
DC,11,District of Columbia,702455,2020-06-04 15:45:20.45826 UTC,2020-03-30,2,Post,C+,3.3,-0.60642062411633513,B,4,-0.712152665651766,A,5,8.0354246737464674,F,1
DC,11,District of Columbia,702455,2020-06-04 15:45:20.45826 UTC,2020-03-05,5,Pre,F,1,0.035849240488200221,F,1,-0.040885301541576942,F,1,246.7500602922068,F,1
NJ,34,New Jersey,8908520,2020-06-04 15:45:20.45826 UTC,2020-04-14,3,Post,C-,2.7,-0.47303118773953096,C,3,-0.66393170805905455,B,4,0.26041282007060818,F,1
WY,56,Wyoming,577737,2020-06-04 15:45:20.45826 UTC,2020-05-21,5,Post,D+,2.3,0.061130954830427221,F,1,-0.15293929269190082,F,1,-0.98112387150725777,A,5
WY,56,Wyoming,577737,2020-06-04 15:45:20.45826 UTC,2020-04-17,6,Post,C-,2.7,-0.23647152448563033,F,1,-0.56399014704401085,D,2,-0.99272824907931378,A,5
WY,56,Wyoming,577737,2020-06-04 15:45:20.45826 UTC,2020-04-14,3,Post,D+,2.3,-0.2490541408327715,F,1,-0.51950700408734,F,1,-0.995034480533257,A,5
WY,56,Wyoming,577737,2020-06-04 15:45:20.45826 UTC,2020-04-07,3,Post,D+,2.3,-0.15805612711314712,F,1,-0.48676146391846292,F,1,-0.99495598815796271,A,5
WY,56,Wyoming,577737,2020-06-04 15:45:20.45826 UTC,2020-04-06,2,Post,D+,2.3,-0.18950931784146768,F,1,-0.52857283761348,F,1,-0.99465058515449323,A,5
MT,30,Montana,1062305,2020-06-04 15:45:20.45826 UTC,2020-03-26,5,Post,C-,2.7,-0.27065795438468176,D,2,-0.51556917786058609,F,1,-0.98991746075549825,A,5
MT,30,Montana,1062305,2020-06-04 15:45:20.45826 UTC,2020-03-23,2,Post,C-,2.7,-0.26083556573245942,D,2,-0.4898646269259595,F,1,-0.991110799098673,A,5
ND,38,North Dakota,760077,2020-06-04 15:45:20.45826 UTC,2020-03-28,7,Post,B-,3.7,-0.42102416654556918,C,3,-0.61921089268166107,C,3,-0.97693467427033742,A,5
ND,38,North Dakota,760077,2020-06-04 15:45:20.45826 UTC,2020-03-20,6,Post,C+,3.3,-0.3487232450295733,D,2,-0.62829490782075492,C,3,-0.9780227361216508,A,5
ND,38,North Dakota,760077,2020-06-04 15:45:20.45826 UTC,2020-02-29,7,Pre,D,2,0.0907202476158135,F,1,0.066915415856261012,F,1,-0.87915695722246046,B,4
VT,50,Vermont,626299,2020-06-04 15:45:20.45826 UTC,2020-05-14,5,Post,C-,2.7,-0.29252643437123682,D,2,-0.37695582891066443,F,1,-0.94373842880404268,A,5
ME,23,Maine,1338404,2020-06-04 15:45:20.45826 UTC,2020-04-26,1,Post,C,3,-0.50379465178577787,C,3,-0.46631008504941823,F,1,-0.966088405274451,A,5
OR,41,Oregon,4190713,2020-06-04 15:45:20.45826 UTC,2020-05-20,4,Post,D,2,-0.16153781967422665,F,1,-0.30910708801900355,F,1,-0.88786920527930491,B,4
OR,41,Oregon,4190713,2020-06-04 15:45:20.45826 UTC,2020-05-18,2,Post,D+,2.3,-0.25975949620051975,D,2,-0.34650795953840219,F,1,-0.89964752752534027,B,4
NV,32,Nevada,3034392,2020-06-04 15:45:20.45826 UTC,2020-05-23,7,Post,D+,2.3,-0.27357698289621213,D,2,-0.54879730469844146,F,1,-0.86150874587413273,B,4
NE,31,Nebraska,1929268,2020-06-04 15:45:20.45826 UTC,2020-04-18,7,Post,D+,2.3,-0.34447035629454004,D,2,-0.52666986214087574,F,1,-0.9047570354316441,B,4
UT,49,Utah,3161105,2020-06-04 15:45:20.45826 UTC,2020-05-06,4,Post,D,2,-0.2255951087056601,F,1,-0.26192304997740756,F,1,-0.8355238961632252,B,4
CO,08,Colorado,5695564,2020-06-04 15:45:20.45826 UTC,2020-05-06,4,Post,D,2,-0.29101961633993984,D,2,-0.41266137783621559,F,1,-0.81550305139607349,C,3
CO,08,Colorado,5695564,2020-06-04 15:45:20.45826 UTC,2020-04-02,5,Post,B,4,-0.48385601773944692,C,3,-0.67599835035190836,B,4,-0.94839959292712439,A,5
CO,08,Colorado,5695564,2020-06-04 15:45:20.45826 UTC,2020-03-06,6,Pre,F,1.3,0.031159500462864659,F,1,-0.051892305401934812,F,1,-0.5191829914362206,D,2
MN,27,Minnesota,5611179,2020-06-04 15:45:20.45826 UTC,2020-05-16,7,Post,D-,1.7,-0.299553075645915,D,2,-0.46457136241797431,F,1,-0.71420213151257672,D,2
WA,53,Washington,7535591,2020-06-04 15:45:20.45826 UTC,2020-05-03,1,Post,C-,2.7,-0.46743563641693125,C,3,-0.55914711801135508,D,2,-0.80236407753212879,C,3
WA,53,Washington,7535591,2020-06-04 15:45:20.45826 UTC,2020-04-21,3,Post,C+,3.3,-0.39849786383355934,D,2,-0.66492672250753126,B,4,-0.83338413265138889,B,4
AZ,04,Arizona,7171646,2020-06-04 15:45:20.45826 UTC,2020-05-12,3,Post,D,2,-0.25589031269076207,D,2,-0.41735861302542654,F,1,-0.80128354712719,C,3
IA,19,Iowa,3156145,2020-06-04 15:45:20.45826 UTC,2020-03-15,1,Post,D-,1.7,-0.1257246928874661,F,1,-0.19147028204681726,F,1,-0.74251462878555463,C,3
IA,19,Iowa,3156145,2020-06-04 15:45:20.45826 UTC,2020-03-03,3,Pre,F,1,0.0049831094037155648,F,1,-0.021771519458535633,F,1,-0.39848213091985152,F,1
IA,19,Iowa,3156145,2020-06-04 15:45:20.45826 UTC,2020-03-01,1,Pre,F,1.3,0.045743539257764788,F,1,0.015691717993193893,F,1,-0.532372575072239,D,2
WI,55,Wisconsin,5813568,2020-06-04 15:45:20.45826 UTC,2020-05-27,4,Post,F,1.3,-0.09271446088100159,F,1,-0.05894427182622574,F,1,-0.57781837549532389,D,2
CA,06,California,39557045,2020-06-04 15:45:20.45826 UTC,2020-04-11,7,Post,C+,3.3,-0.49186812838078969,C,3,-0.67505340489350019,B,4,-0.79013464046510151,C,3
CA,06,California,39557045,2020-06-04 15:45:20.45826 UTC,2020-03-31,3,Post,C-,2.7,-0.36785970780856014,D,2,-0.586598543287432,D,2,-0.82304131651732026,B,4
CA,06,California,39557045,2020-06-04 15:45:20.45826 UTC,2020-03-24,3,Post,D,2,-0.36310991250737951,D,2,-0.599730442160654,D,2,-0.68631477709291788,D,2
NH,33,New Hampshire,1356458,2020-06-04 15:45:20.45826 UTC,2020-03-06,6,Pre,F,1,-0.086031901950550022,F,1,-0.06151720262146089,F,1,-0.19994672329723939,F,1
NH,33,New Hampshire,1356458,2020-06-04 15:45:20.45826 UTC,2020-02-25,3,Pre,F,1.3,0.07524020023097383,F,1,0.025846740912642517,F,1,-0.471369451590666,D,2
AR,05,Arkansas,3013825,2020-06-04 15:45:20.45826 UTC,2020-04-08,4,Post,D,2,-0.26220954770179739,D,2,-0.48049599947699079,F,1,-0.77385081857046467,C,3
MI,26,Michigan,9995915,2020-06-04 15:45:20.45826 UTC,2020-04-17,6,Post,B-,3.7,-0.53356428215968843,C,3,-0.72623141125609814,A,5,-0.811802702808007,C,3
MI,26,Michigan,9995915,2020-06-04 15:45:20.45826 UTC,2020-04-16,5,Post,B-,3.7,-0.48390994109155328,C,3,-0.68140692308332151,B,4,-0.82150205695904066,B,4
KY,21,Kentucky,4468402,2020-06-04 15:45:20.45826 UTC,2020-04-18,7,Post,D-,1.7,-0.3546247207541815,D,2,-0.54583410163443358,F,1,-0.68411775301049293,D,2
MS,28,Mississippi,2986530,2020-06-04 15:45:20.45826 UTC,2020-03-31,3,Post,D,2,-0.25961347695670789,D,2,-0.42764058470855226,F,1,-0.78356366432210878,C,3
OK,40,Oklahoma,3943079,2020-06-04 15:45:20.45826 UTC,2020-04-20,2,Post,D,2,-0.26117434371232928,D,2,-0.50042573406640456,F,1,-0.76913972052567858,C,3
OK,40,Oklahoma,3943079,2020-06-04 15:45:20.45826 UTC,2020-03-06,6,Pre,F,1,0.022554964805046925,F,1,-0.060984963738070906,F,1,0.13794667124918014,F,1
MO,29,Missouri,6126452,2020-06-04 15:45:20.45826 UTC,2020-03-25,4,Post,F,1.3,-0.23094430904964564,F,1,-0.52221049773393291,F,1,-0.72859208051671853,D,2
PA,42,Pennsylvania,12807060,2020-06-04 15:45:20.45826 UTC,2020-05-20,4,Post,F,1,-0.17864633797854396,F,1,-0.40235465625130457,F,1,-0.25341689534093104,F,1
PA,42,Pennsylvania,12807060,2020-06-04 15:45:20.45826 UTC,2020-05-15,6,Post,F,1,-0.24367417840085817,F,1,-0.46205205224595913,F,1,-0.050654369905825392,F,1
PA,42,Pennsylvania,12807060,2020-06-04 15:45:20.45826 UTC,2020-03-19,5,Post,D-,1.7,-0.2371704580436079,F,1,-0.55991625967774172,D,2,-0.42022904497538072,D,2
PA,42,Pennsylvania,12807060,2020-06-04 15:45:20.45826 UTC,2020-02-24,2,Pre,F,1,0.0095293014661620348,F,1,-0.060639861020354693,F,1,1.1678582786326652,F,1
VA,51,Virginia,8517685,2020-06-04 15:45:20.45826 UTC,2020-05-03,1,Post,D+,2.3,-0.48843359484550125,C,3,-0.57003400204859911,D,2,-0.61268627882610138,D,2
VA,51,Virginia,8517685,2020-06-04 15:45:20.45826 UTC,2020-03-21,7,Post,D,2,-0.38116212720814963,D,2,-0.57706509867994826,D,2,-0.68769703157616979,D,2
LA,22,Louisiana,4659978,2020-06-04 15:45:20.45826 UTC,2020-04-04,7,Post,C,3,-0.49724546969974276,C,3,-0.662079520392369,B,4,-0.72439349143655152,D,2
HI,15,Hawaii,1420491,2020-06-04 15:45:20.45826 UTC,2020-05-24,1,Post,D-,1.7,-0.4591515476032062,C,3,-0.28576800949029629,F,1,-0.22590790608132916,F,1
HI,15,Hawaii,1420491,2020-06-04 15:45:20.45826 UTC,2020-04-16,5,Post,B-,3.7,-0.58306165666820875,B,4,-0.72484688625338256,A,5,-0.61631115554596616,D,2
HI,15,Hawaii,1420491,2020-06-04 15:45:20.45826 UTC,2020-03-07,7,Pre,F,1,-0.0036946897944077112,F,1,0.021679557400476161,F,1,1.521602436902485,F,1
TX,48,Texas,28701845,2020-06-04 15:45:20.45826 UTC,2020-05-27,4,Post,F,1,-0.0987745647127841,F,1,-0.15483972744054325,F,1,0.031416906950777479,F,1
TX,48,Texas,28701845,2020-06-04 15:45:20.45826 UTC,2020-05-22,6,Post,F,1,-0.10276501119706032,F,1,-0.26342188346166306,F,1,0.39048906600550182,F,1
IN,18,Indiana,6691878,2020-06-04 15:45:20.45826 UTC,2020-04-02,5,Post,D,2,-0.30267457514291574,D,2,-0.55424778072268877,D,2,-0.65315617016385175,D,2
IN,18,Indiana,6691878,2020-06-04 15:45:20.45826 UTC,2020-02-29,7,Pre,F,1,0.045407735178075982,F,1,0.083447783816444965,F,1,1.7291940810271806,F,1
IL,17,Illinois,12741080,2020-06-04 15:45:20.45826 UTC,2020-04-24,6,Post,D+,2.3,-0.45679253873273507,C,3,-0.60949151550614933,C,3,-0.23629077259737952,F,1
IL,17,Illinois,12741080,2020-06-04 15:45:20.45826 UTC,2020-03-26,5,Post,D+,2.3,-0.34687686022600006,D,2,-0.64149367523459677,C,3,-0.52185733301108572,D,2
IL,17,Illinois,12741080,2020-06-04 15:45:20.45826 UTC,2020-02-27,5,Pre,F,1,0.043521736698558876,F,1,-0.0018556023571582344,F,1,1.8753111777202509,F,1
NC,37,North Carolina,10383620,2020-06-04 15:45:20.45826 UTC,2020-03-05,5,Pre,F,1,0.036220453911995604,F,1,-0.09248162152853398,F,1,1.062702818273475,F,1
AL,01,Alabama,4887871,2020-06-04 15:45:20.45826 UTC,2020-03-09,2,Post,F,1,0.026816044532818668,F,1,-0.021502768403305981,F,1,0.84252943582620987,F,1
AL,01,Alabama,4887871,2020-06-04 15:45:20.45826 UTC,2020-03-03,3,Pre,F,1,-0.013216164602226278,F,1,-0.030119148846124353,F,1,1.0983398791565668,F,1
NY,36,New York,19542209,2020-06-04 15:45:20.45826 UTC,2020-05-11,2,Post,D,2,-0.42941897020153519,C,3,-0.59550500518018523,D,2,0.0066954651997905845,F,1
NY,36,New York,19542209,2020-06-04 15:45:20.45826 UTC,2020-04-17,6,Post,C+,3.3,-0.53219845817886391,C,3,-0.71820850046545637,A,5,-0.54574184822088267,D,2
TN,47,Tennessee,6770010,2020-06-04 15:45:20.45826 UTC,2020-05-11,2,Post,F,1,-0.13647167417063064,F,1,-0.059456334766514893,F,1,0.470963029495568,F,1
TN,47,Tennessee,6770010,2020-06-04 15:45:20.45826 UTC,2020-03-05,5,Pre,F,1,0.021767861888863906,F,1,-0.10293426896280734,F,1,1.4416751686466363,F,1
SC,45,South Carolina,5084127,2020-06-04 15:45:20.45826 UTC,2020-04-16,5,Post,D-,1.7,-0.25892717454293546,D,2,-0.54060578409782267,F,1,-0.407664488730462,D,2
GA,13,Georgia,10519475,2020-06-04 15:45:20.45826 UTC,2020-05-20,4,Post,F,1,-0.14650345044349194,F,1,-0.20297116750781768,F,1,0.50012762109012532,F,1
OH,39,Ohio,11689442,2020-06-04 15:45:20.45826 UTC,2020-05-25,2,Post,F,1,-0.16967253723811668,F,1,-0.0957572102529006,F,1,0.50534444297308312,F,1
CT,09,Connecticut,3572665,2020-06-04 15:45:20.45826 UTC,2020-03-29,1,Post,C+,3.3,-0.59726016960176409,B,4,-0.70062401202141966,A,5,-0.37067618030021821,F,1
DE,10,Delaware,967171,2020-06-04 15:45:20.45826 UTC,2020-05-16,7,Post,F,1,-0.23209282413229326,F,1,-0.54200570718227215,F,1,0.90368354246143445,F,1
DE,10,Delaware,967171,2020-06-04 15:45:20.45826 UTC,2020-03-27,6,Post,D+,2.3,-0.40822498645209865,C,3,-0.63160535913140137,C,3,-0.0041750370341528953,F,1
MA,25,Massachusetts,6902149,2020-06-04 15:45:20.45826 UTC,2020-05-21,5,Post,F,1.3,-0.26286829756849472,D,2,-0.49907328946251722,F,1,0.33845132458664673,F,1
MD,24,Maryland,6042718,2020-06-04 15:45:20.45826 UTC,2020-05-28,5,Post,F,1.3,-0.276857297220744,D,2,-0.45398764683542203,F,1,0.7200354902970918,F,1
MD,24,Maryland,6042718,2020-06-04 15:45:20.45826 UTC,2020-04-14,3,Post,D+,2.3,-0.42102293286150366,C,3,-0.62818483830539351,C,3,-0.37593120035221406,F,1
MD,24,Maryland,6042718,2020-06-04 15:45:20.45826 UTC,2020-02-24,2,Pre,F,1,0.012769792751385407,F,1,-0.064694216767444815,F,1,3.3903816366306119,F,1
RI,44,Rhode Island,1057315,2020-06-04 15:45:20.45826 UTC,2020-05-28,5,Post,F,1,-0.24905282945201565,F,1,-0.363544383089461,F,1,0.94868473973126877,F,1
RI,44,Rhode Island,1057315,2020-06-04 15:45:20.45826 UTC,2020-04-24,6,Post,C-,2.7,-0.52895709062392648,C,3,-0.66954445608544355,B,4,0.27458499201019837,F,1
RI,44,Rhode Island,1057315,2020-06-04 15:45:20.45826 UTC,2020-03-16,2,Post,F,1,-0.18045454185595927,F,1,-0.337956505004773,F,1,0.88643496728304028,F,1
RI,44,Rhode Island,1057315,2020-06-04 15:45:20.45826 UTC,2020-03-14,7,Post,F,1.3,-0.29801469843844364,D,2,-0.32364248929089495,F,1,1.0764222896835731,F,1
FL,12,Florida,21299325,2020-06-04 15:45:20.45826 UTC,2020-05-27,4,Post,F,1,-0.16720539711978977,F,1,-0.2944950651203338,F,1,2.3719469589767823,F,1
FL,12,Florida,21299325,2020-06-04 15:45:20.45826 UTC,2020-05-07,5,Post,F,1.3,-0.31500373550760052,D,2,-0.5273963220357949,F,1,1.7136581915098335,F,1
FL,12,Florida,21299325,2020-06-04 15:45:20.45826 UTC,2020-04-20,2,Post,C-,2.7,-0.47519474169091452,C,3,-0.6861766961373067,B,4,0.014960600268003166,F,1
DC,11,District of Columbia,702455,2020-06-04 15:45:20.45826 UTC,2020-03-04,4,Pre,F,1,0.00517429715206631,F,1,0.0036586797340885458,F,1,296.296896056353,F,1
NJ,34,New Jersey,8908520,2020-06-04 15:45:20.45826 UTC,2020-04-06,2,Post,C,3,-0.48945732009975934,C,3,-0.7086597407701094,A,5,0.19161588365482451,F,1
NJ,34,New Jersey,8908520,2020-06-04 15:45:20.45826 UTC,2020-03-12,5,Post,F,1,-0.13760665880664069,F,1,-0.10430012529981629,F,1,7.3863697771420984,F,1
NJ,34,New Jersey,8908520,2020-06-04 15:45:20.45826 UTC,2020-02-28,6,Pre,F,1,0.039473270219264119,F,1,-0.00967129587208184,F,1,12.22657230886559,F,1
AK,02,Alaska,737438,2020-06-04 15:45:20.45826 UTC,2020-03-23,2,Post,C,3,-0.44347693954751927,C,3,-0.41523485225934276,F,1,-0.99867794379070718,A,5
WY,56,Wyoming,577737,2020-06-04 15:45:20.45826 UTC,2020-05-10,1,Post,D+,2.3,0.021399296699625977,F,1,-0.048628615974027865,F,1,-0.981805997631981,A,5
MT,30,Montana,1062305,2020-06-04 15:45:20.45826 UTC,2020-05-23,7,Post,D+,2.3,-0.044663196251163557,F,1,-0.16312609166090575,F,1,-0.97817020866417859,A,5
MT,30,Montana,1062305,2020-06-04 15:45:20.45826 UTC,2020-05-12,3,Post,D+,2.3,-0.21194574641832484,F,1,-0.1944572684607494,F,1,-0.98708931675080025,A,5
MT,30,Montana,1062305,2020-06-04 15:45:20.45826 UTC,2020-04-18,7,Post,C+,3.3,-0.31347675260619906,D,2,-0.60681781355274211,C,3,-0.99379536109886624,A,5
NM,35,New Mexico,2095428,2020-06-04 15:45:20.45826 UTC,2020-04-14,3,Post,C+,3.3,-0.30833219335949213,D,2,-0.60983020286409473,C,3,-0.9860688724590152,A,5
