FIPS,tubercolosis_mortality,AIDS_mortality,diarrheal_mortality,lower_respiratory_mortality,meningitis_mortality,hepatitis_mortality
39027,0.14,0.65,3.52,34.21,0.34,0.17
39029,0.12,0.48,3.45,38.64,0.36,0.12
39031,0.1,0.47,3.08,34.97,0.37,0.14
39033,0.16,0.77,3.27,25.68,0.36,0.21
39035,0.25,1.98,3.75,28.12,0.49,0.2
39037,0.11,0.49,4.06,24.6,0.36,0.17
39039,0.13,0.66,2.11,24.5,0.36,0.12
39041,0.14,0.45,3.29,25.63,0.28,0.1
39043,0.18,1.02,3.57,26.79,0.37,0.17
39045,0.15,0.65,2.96,24.17,0.31,0.14
39047,0.16,0.99,3.77,36.11,0.41,0.19
39049,0.31,2.25,3.68,32.97,0.48,0.24
39051,0.11,0.55,1.44,16.31,0.3,0.16
39053,0.17,0.71,3.04,28.32,0.45,0.18
39055,0.09,0.34,2.93,17.83,0.28,0.1
39057,0.21,0.71,3.99,21.96,0.34,0.18
39059,0.11,0.44,3.37,30.93,0.35,0.12
39061,0.3,2.07,4.22,32.44,0.49,0.23
39063,0.15,0.6,2.58,17.59,0.31,0.17
39065,0.13,0.55,2.98,29.93,0.35,0.13
39067,0.11,0.4,3.95,28.52,0.36,0.12
39069,0.11,0.61,1.61,22.49,0.31,0.14
39071,0.13,0.67,5.49,40.15,0.43,0.19
39073,0.15,0.76,3.74,29.6,0.37,0.17
39075,0.12,0.3,3.01,31.03,0.34,0.12
39077,0.16,0.61,3.48,27.38,0.37,0.17
39079,0.13,0.66,3.18,36.91,0.46,0.22
39081,0.15,0.84,4.61,42.39,0.41,0.16
39083,0.13,0.55,3.77,27.13,0.39,0.13
39085,0.12,0.36,2.95,21.57,0.29,0.13
39087,0.17,0.77,3.84,42.4,0.49,0.21
39089,0.15,0.74,3.88,25.1,0.36,0.15
39091,0.12,0.47,2.69,28.68,0.37,0.17
39093,0.15,0.74,3.6,23.69,0.35,0.15
39095,0.21,1.61,1.9,20.19,0.49,0.29
39097,0.15,0.58,3.24,31.02,0.36,0.17
39099,0.17,1.11,1.99,32.31,0.42,0.14
39101,0.18,0.74,3.41,20.23,0.36,0.16
39103,0.12,0.36,3.4,23.12,0.27,0.12
39105,0.16,0.58,2.53,25.35,0.39,0.14
39107,0.1,0.4,1.72,16.19,0.3,0.11
39109,0.11,0.52,3.96,31.21,0.37,0.15
39111,0.11,0.51,3.13,27.78,0.36,0.12
39113,0.2,1.57,4.11,26.62,0.51,0.28
39115,0.12,0.49,3.4,27.06,0.38,0.14
39117,0.12,0.58,3.59,26.32,0.34,0.17
39119,0.16,0.69,3.26,28.77,0.38,0.16
39121,0.1,0.35,3.09,23.93,0.32,0.11
39123,0.11,0.58,2.82,20.6,0.36,0.18
39125,0.1,0.5,1.9,28.6,0.38,0.1
39127,0.13,0.56,3.75,33.16,0.38,0.18
39129,0.17,0.94,4.24,28.87,0.37,0.21
39131,0.17,0.78,4.24,51.99,0.48,0.26
39133,0.11,0.47,3.42,25.68,0.32,0.1
39135,0.11,0.58,3.26,22.98,0.35,0.14
39137,0.11,0.45,2.25,28.43,0.3,0.1
39139,0.18,1.31,3.32,26.37,0.45,0.21
39141,0.16,0.9,6.14,35.84,0.47,0.22
39143,0.16,0.7,3.49,20.16,0.36,0.14
39145,0.17,0.77,3.08,38.93,0.5,0.26
39147,0.15,0.68,2.61,17.58,0.34,0.14
39149,0.11,0.59,3.39,22.69,0.37,0.14
39151,0.16,0.86,2.99,30.7,0.36,0.16
39153,0.23,1.52,3.26,28.77,0.38,0.18
39155,0.14,0.67,2.35,34.26,0.39,0.12
39157,0.11,0.37,3.69,28.68,0.33,0.12
39159,0.13,0.55,3.29,29.97,0.32,0.12
39161,0.1,0.46,1.65,32.69,0.35,0.1
39163,0.16,0.79,3.66,35.16,0.45,0.19
39165,0.12,0.35,4.71,25.8,0.31,0.13
39167,0.15,0.57,4.12,31.68,0.38,0.13
39169,0.1,0.37,3.21,27.83,0.32,0.13
39171,0.1,0.56,1.66,22.74,0.32,0.13
39173,0.13,0.45,1.94,19.01,0.31,0.13
39175,0.12,0.46,2.35,23.14,0.29,0.12
40001,0.46,1.14,2.48,34.35,0.63,0.27
40003,0.15,0.75,1.85,40.38,0.46,0.22
40005,0.18,0.71,2.01,29.21,0.46,0.32
40007,0.11,0.4,1.42,23.04,0.37,0.16
40009,0.2,1.09,2.3,40.92,0.52,0.29
40011,0.2,1.05,2.28,37.9,0.5,0.23
40013,0.23,1.13,2.63,38.83,0.51,0.44
40015,0.41,1.47,2.0,36.18,0.58,0.28
40017,0.18,0.82,1.98,22.94,0.4,0.22
40019,0.24,1.31,4.01,43.95,0.53,0.39
40021,0.38,1.15,2.63,33.81,0.56,0.26
40023,0.33,1.51,2.15,39.58,0.6,0.52
40025,0.1,0.46,1.56,25.79,0.41,0.2
40027,0.2,0.89,2.82,24.84,0.43,0.35
40029,0.23,0.69,2.32,23.83,0.46,0.29
40031,0.3,1.44,2.13,35.77,0.53,0.26
40033,0.28,1.19,2.09,27.63,0.46,0.28
40035,0.28,0.82,2.85,43.17,0.55,0.23
40037,0.18,0.98,2.79,26.07,0.5,0.32
40039,0.24,1.02,1.94,38.64,0.49,0.25
40041,0.27,1.01,2.74,24.74,0.55,0.25
40043,0.15,0.74,1.93,32.14,0.47,0.21
40045,0.11,0.47,1.65,29.72,0.43,0.19
40047,0.25,1.41,2.13,35.32,0.54,0.29
40049,0.23,1.03,2.62,33.63,0.48,0.29
40051,0.2,0.95,1.96,24.69,0.41,0.29
40053,0.14,0.77,1.68,25.39,0.43,0.16
40055,0.17,0.86,2.27,40.29,0.49,0.26
40057,0.2,0.94,1.96,46.33,0.53,0.29
40059,0.12,0.51,1.52,28.18,0.41,0.18
40061,0.21,1.12,2.15,44.09,0.52,0.29
40063,0.3,0.96,2.15,32.12,0.56,0.33
40065,0.25,0.97,2.06,35.73,0.47,0.3
40067,0.2,1.04,2.67,33.39,0.52,0.34
40069,0.25,0.99,2.57,36.94,0.52,0.31
40071,0.22,0.93,1.73,32.72,0.51,0.29
40073,0.17,0.94,1.76,32.56,0.42,0.17
40075,0.21,1.07,2.02,45.11,0.51,0.24
40077,0.31,1.55,2.4,30.87,0.57,0.37
40079,0.26,1.15,2.41,39.13,0.52,0.4
40081,0.16,0.78,2.31,36.07,0.48,0.29
40083,0.16,0.97,2.06,26.97,0.44,0.2
40085,0.27,1.0,3.08,44.12,0.46,0.28
40093,0.15,0.71,1.74,27.1,0.44,0.2
40095,0.24,1.23,2.65,38.2,0.48,0.46
40097,0.25,0.74,2.4,30.57,0.52,0.22
40087,0.17,0.75,2.37,34.3,0.46,0.28
40089,0.38,1.25,2.37,37.15,0.61,0.43
40091,0.23,1.21,2.62,37.99,0.57,0.35
40099,0.21,1.08,2.37,42.91,0.47,0.29
40101,0.27,1.29,2.88,42.7,0.63,0.31
40103,0.17,0.78,1.82,36.97,0.46,0.25
40105,0.2,0.69,2.39,37.57,0.52,0.2
40107,0.37,1.15,2.61,33.49,0.63,0.34
40109,0.37,2.6,2.41,28.32,0.66,0.5
40111,0.28,1.41,2.66,32.99,0.59,0.36
40113,0.21,0.74,1.9,19.52,0.52,0.27
40115,0.4,0.97,2.93,42.81,0.61,0.3
40117,0.19,0.72,2.44,29.89,0.48,0.32
40119,0.18,0.94,2.47,30.61,0.44,0.27
40121,0.25,1.33,2.04,35.75,0.52,0.37
40123,0.23,0.86,2.84,44.0,0.53,0.37
40125,0.23,1.22,3.16,41.28,0.52,0.42
40127,0.24,0.86,2.09,33.45,0.53,0.3
40129,0.13,0.6,1.67,35.6,0.41,0.17
40131,0.18,0.63,2.47,28.09,0.46,0.28
40133,0.25,1.16,2.42,34.68,0.64,0.57
40135,0.23,1.17,2.29,30.89,0.56,0.3
40137,0.19,0.95,2.71,32.92,0.44,0.36
40139,0.21,0.65,1.93,34.18,0.47,0.23
40141,0.26,0.99,2.58,31.31,0.56,0.33
40143,0.32,2.3,2.97,29.36,0.59,0.42
40145,0.18,0.72,2.35,26.04,0.43,0.32
40147,0.18,0.66,2.53,26.2,0.48,0.28
40149,0.19,0.89,2.18,26.32,0.44,0.21
40151,0.14,0.64,1.56,60.28,0.44,0.17
40153,0.13,0.53,1.98,30.37,0.47,0.29
41001,0.12,0.43,1.59,19.43,0.31,0.33
41003,0.13,0.38,1.47,15.29,0.28,0.21
41005,0.15,0.53,1.9,16.16,0.36,0.25
41007,0.14,0.48,2.52,19.38,0.37,0.38
41009,0.11,0.41,2.11,15.71,0.31,0.34
41011,0.19,0.89,2.4,15.37,0.38,0.82
41013,0.12,0.47,1.4,13.84,0.3,0.28
41015,0.15,0.81,1.63,16.23,0.39,0.64
41017,0.11,0.52,1.63,12.58,0.32,0.34
41019,0.17,0.86,1.47,15.68,0.34,0.6
41021,0.07,0.28,1.19,12.58,0.24,0.19
41023,0.09,0.33,1.42,20.35,0.29,0.24
41025,0.1,0.43,1.85,17.19,0.36,0.29
41027,0.17,0.54,1.59,16.63,0.33,0.32
41029,0.24,0.96,1.74,16.71,0.37,0.65
41031,0.27,0.96,1.78,16.65,0.4,0.41
41033,0.19,1.0,1.35,15.1,0.38,0.78
41035,0.17,0.84,1.71,20.47,0.43,0.55
41037,0.1,0.37,1.57,17.65,0.35,0.34
41039,0.19,0.75,1.75,16.09,0.34,0.35
41041,0.22,0.71,1.38,16.99,0.34,0.52
41043,0.16,0.69,2.14,17.05,0.35,0.44
41045,0.16,0.53,1.67,16.68,0.36,0.39
41047,0.23,0.99,2.63,16.19,0.38,0.44
41049,0.16,0.4,1.34,14.75,0.28,0.27
41051,0.26,2.14,2.15,17.1,0.44,0.64
41053,0.16,0.58,1.91,10.57,0.31,0.34
41055,0.08,0.32,1.15,13.04,0.25,0.19
41057,0.16,0.67,1.44,13.62,0.34,0.39
41059,0.18,0.51,1.62,19.42,0.31,0.48
41061,0.12,0.41,1.81,22.09,0.3,0.3
41063,0.09,0.3,1.48,20.05,0.27,0.21
41065,0.13,0.52,1.57,18.13,0.33,0.3
41067,0.2,0.73,1.58,14.6,0.37,0.33
41069,0.08,0.32,1.22,12.73,0.28,0.26
41071,0.18,0.59,2.04,17.23,0.37,0.33
42001,0.13,0.63,3.66,22.25,0.31,0.11
42003,0.16,1.04,3.42,30.1,0.47,0.15
42005,0.09,0.42,3.31,35.29,0.36,0.1
42007,0.14,0.66,3.89,31.78,0.41,0.12
42009,0.1,0.37,3.2,28.77,0.34,0.12
42011,0.21,2.13,3.3,28.49,0.33,0.23
42013,0.14,0.7,3.21,31.92,0.35,0.12
42015,0.13,0.72,3.96,28.22,0.33,0.12
42017,0.11,0.68,2.27,26.59,0.29,0.16
42019,0.1,0.35,3.12,27.44,0.3,0.09
42021,0.15,0.59,3.57,30.87,0.38,0.1
42023,0.08,0.34,2.79,29.05,0.34,0.09
42025,0.1,0.58,1.94,24.03,0.31,0.15
42027,0.13,0.45,2.5,29.92,0.3,0.1
42029,0.12,0.84,2.07,23.67,0.29,0.17
42031,0.09,0.38,3.02,25.54,0.33,0.11
42033,0.11,0.52,2.89,29.2,0.38,0.12
42035,0.1,0.42,1.96,21.08,0.31,0.09
42037,0.11,0.62,2.61,30.3,0.31,0.14
42039,0.11,0.47,2.51,28.47,0.33,0.09
42041,0.14,0.7,4.43,31.96,0.33,0.12
42043,0.22,2.38,3.92,39.78,0.47,0.17
42045,0.25,3.05,3.06,31.85,0.45,0.28
42047,0.09,0.32,2.71,27.56,0.33,0.09
42049,0.17,0.88,2.47,26.49,0.36,0.14
42051,0.15,0.53,2.96,27.0,0.41,0.11
42053,0.19,0.93,3.49,46.32,0.47,0.12
42055,0.16,0.77,4.91,25.51,0.35,0.14
42057,0.1,0.49,2.87,22.4,0.34,0.15
42059,0.11,0.41,3.38,31.85,0.37,0.1
42061,0.15,0.65,4.05,25.96,0.35,0.14
42063,0.1,0.32,3.66,39.6,0.38,0.09
42065,0.09,0.35,2.74,29.37,0.36,0.1
42067,0.13,0.48,4.04,27.05,0.33,0.11
42069,0.18,1.02,1.93,32.96,0.34,0.15
42071,0.13,1.1,2.01,21.19,0.34,0.18
42073,0.12,0.55,2.94,33.39,0.38,0.1
42075,0.13,0.86,3.66,28.04,0.36,0.17
42077,0.21,1.87,2.11,25.13,0.35,0.2
42079,0.22,1.01,2.11,30.27,0.36,0.18
42081,0.17,1.37,2.28,19.94,0.32,0.14
42083,0.12,0.49,2.38,32.64,0.35,0.1
42085,0.12,0.62,2.76,32.13,0.36,0.13
42087,0.13,0.38,4.77,30.08,0.39,0.17
42089,0.19,1.33,2.05,24.54,0.36,0.18
42091,0.17,1.04,2.15,26.59,0.32,0.21
42093,0.14,0.69,2.73,44.35,0.33,0.12
42095,0.14,0.92,2.13,25.25,0.35,0.13
42097,0.12,0.66,2.92,39.61,0.35,0.11
42099,0.1,0.5,5.11,45.64,0.34,0.11
42101,0.34,6.72,2.61,31.7,0.74,0.6
42103,0.14,0.87,1.78,21.69,0.31,0.16
42105,0.1,0.46,2.26,33.61,0.32,0.13
42107,0.16,0.8,3.04,30.52,0.33,0.17
42109,0.1,0.36,3.17,35.54,0.35,0.13
42111,0.12,0.46,2.83,27.6,0.37,0.09
42113,0.12,0.74,2.44,42.67,0.35,0.11
42115,0.11,0.59,2.35,28.59,0.3,0.1
42117,0.09,0.5,2.68,25.2,0.3,0.11
42119,0.13,0.55,2.37,24.71,0.33,0.13
42121,0.12,0.54,3.49,27.04,0.35,0.11
42123,0.1,0.39,2.26,25.65,0.32,0.1
42125,0.15,0.58,3.4,32.89,0.35,0.12
42127,0.15,1.34,1.82,29.85,0.32,0.2
42129,0.11,0.42,4.13,31.49,0.34,0.09
42131,0.11,0.52,2.31,30.31,0.3,0.1
42133,0.15,1.36,3.15,26.8,0.34,0.16
44001,0.11,0.69,5.41,31.91,0.32,0.15
44003,0.11,0.59,5.42,26.38,0.31,0.19
44005,0.12,0.73,2.91,23.93,0.3,0.16
44007,0.2,1.96,4.09,23.95,0.4,0.37
44009,0.09,0.42,2.48,20.21,0.27,0.14
45001,0.22,1.74,2.03,27.28,0.53,0.23
45003,0.36,2.83,2.17,33.0,0.52,0.21
45005,1.15,9.58,3.56,48.81,0.96,0.33
45007,0.18,1.53,2.08,28.11,0.47,0.24
45009,0.79,10.68,2.83,41.16,0.8,0.31
45011,0.57,6.35,2.62,47.87,0.68,0.29
45013,0.32,2.41,1.78,16.7,0.4,0.18
45015,0.42,2.71,2.1,25.5,0.45,0.25
45017,0.43,3.42,2.37,22.81,0.54,0.18
45019,0.38,3.81,2.07,20.16,0.45,0.36
45021,0.22,2.27,1.76,82.5,0.58,0.3
45023,0.32,2.99,2.21,32.05,0.59,0.28
45025,0.3,2.62,2.58,40.44,0.6,0.21
45027,0.66,6.47,1.9,30.37,0.63,0.25
45029,0.52,6.02,2.55,32.02,0.65,0.3
45031,0.56,5.25,1.88,35.09,0.61,0.2
45033,0.61,4.87,2.13,42.9,0.64,0.23
45035,0.36,2.79,1.82,21.45,0.45,0.22
45037,0.39,3.54,2.31,34.39,0.59,0.19
45039,0.47,4.39,2.33,33.39,0.69,0.19
45041,0.59,6.68,1.64,37.64,0.59,0.23
45043,0.38,4.09,2.05,24.06,0.54,0.18
45045,0.26,2.64,3.0,27.02,0.48,0.28
45047,0.35,3.1,2.16,30.0,0.58,0.26
45049,0.71,6.1,3.16,35.55,0.73,0.23
45051,0.33,3.05,1.97,24.76,0.42,0.28
45053,0.6,5.68,1.79,29.06,0.57,0.21
45055,0.3,2.9,2.33,35.32,0.5,0.18
45057,0.23,2.34,2.08,34.46,0.48,0.2
45059,0.25,2.97,2.11,33.36,0.56,0.31
45061,0.66,7.04,1.95,37.45,0.78,0.29
45063,0.29,1.97,1.64,23.96,0.4,0.2
45067,0.72,6.96,1.86,39.62,0.76,0.24
45069,0.53,5.44,2.74,44.4,0.77,0.26
45065,0.33,3.12,2.54,30.47,0.7,0.2
45071,0.3,2.91,1.92,25.46,0.56,0.23
45073,0.18,1.39,1.95,25.76,0.42,0.25
45075,0.74,9.58,3.47,37.34,0.85,0.31
45077,0.2,1.31,2.01,29.74,0.43,0.26
45079,0.58,6.96,2.11,25.43,0.61,0.29
45081,0.38,2.98,1.87,22.54,0.48,0.2
45083,0.24,2.31,1.88,31.1,0.57,0.4
45085,0.65,6.71,1.55,25.77,0.58,0.21
45087,0.29,3.11,2.16,33.03,0.6,0.27
45089,0.75,7.97,2.09,42.42,0.83,0.24
45091,0.32,2.75,2.98,33.6,0.48,0.2
46003,0.09,0.27,1.68,34.01,0.3,0.08
46005,0.15,0.42,1.8,33.36,0.38,0.13
46007,0.96,1.67,2.83,40.08,0.83,0.14
46009,0.1,0.38,1.75,16.24,0.3,0.09
46011,0.11,0.29,1.53,21.81,0.28,0.08
46013,0.12,0.3,1.44,27.76,0.31,0.09
46015,0.14,0.4,1.91,23.73,0.35,0.09
46017,1.22,1.2,3.33,62.23,0.93,0.15
46019,0.14,0.39,1.32,31.8,0.33,0.12
46021,0.11,0.33,0.97,13.05,0.24,0.08
46023,0.28,0.62,1.89,25.99,0.43,0.11
46025,0.08,0.23,1.46,26.21,0.29,0.08
46027,0.09,0.42,1.65,23.46,0.29,0.09
46029,0.11,0.34,1.49,21.01,0.31,0.09
46031,1.02,1.21,2.04,37.57,0.7,0.14
46033,0.16,0.59,1.36,24.37,0.33,0.12
46035,0.09,0.34,2.0,31.98,0.33,0.11
46037,0.13,0.34,1.65,26.71,0.34,0.08
46039,0.1,0.27,1.6,23.8,0.3,0.08
46041,1.41,1.24,2.25,41.74,0.8,0.13
46043,0.09,0.28,2.03,28.4,0.32,0.09
46045,0.12,0.33,1.18,15.65,0.27,0.08
46047,0.18,0.52,1.59,23.49,0.39,0.16
46049,0.09,0.28,1.31,19.83,0.28,0.08
46051,0.1,0.28,1.61,25.16,0.31,0.07
46053,0.14,0.45,2.06,21.66,0.36,0.11
46055,0.13,0.49,1.57,25.54,0.34,0.09
46057,0.1,0.27,1.82,32.8,0.32,0.08
46059,0.09,0.27,1.63,18.44,0.3,0.08
46061,0.07,0.28,1.84,23.66,0.32,0.08
46063,0.09,0.27,1.15,20.98,0.29,0.08
46065,0.2,0.53,1.81,25.01,0.4,0.12
46067,0.08,0.27,1.83,25.71,0.3,0.08
46069,0.13,0.36,1.44,19.48,0.32,0.08
46071,0.76,1.29,2.59,43.68,0.69,0.13
46073,0.1,0.29,1.59,26.27,0.29,0.09
46075,0.13,0.47,1.6,20.41,0.33,0.09
46077,0.1,0.29,1.56,25.71,0.29,0.08
46079,0.1,0.3,1.58,16.47,0.27,0.09
46081,0.11,0.34,1.33,17.05,0.29,0.13
46083,0.08,0.27,1.62,19.54,0.22,0.06
46085,0.32,0.66,1.98,24.73,0.46,0.09
46091,0.13,0.33,1.43,29.36,0.33,0.09
46087,0.08,0.28,1.79,25.81,0.3,0.08
46089,0.12,0.32,1.17,13.48,0.27,0.09
46093,0.13,0.52,1.5,23.83,0.31,0.1
46095,0.77,1.23,2.71,37.4,0.65,0.12
46097,0.08,0.24,1.68,26.23,0.28,0.08
46099,0.15,0.54,2.32,21.7,0.31,0.11
46101,0.12,0.3,1.68,13.38,0.3,0.08
46102,3.51,3.5,3.26,72.36,1.23,0.22
46103,0.18,0.62,1.87,20.66,0.38,0.12
46105,0.12,0.39,1.55,21.88,0.33,0.1
46107,0.15,0.47,1.41,31.28,0.32,0.09
46109,0.29,0.47,1.84,26.73,0.45,0.08
46111,0.09,0.27,1.73,24.34,0.31,0.09
46115,0.09,0.26,1.52,31.21,0.32,0.09
46117,0.16,0.48,1.41,17.97,0.32,0.08
46119,0.13,0.39,1.43,18.61,0.31,0.08
46121,2.22,2.28,3.05,57.91,1.03,0.17
46123,0.17,0.54,1.92,27.68,0.38,0.1
46125,0.09,0.38,1.84,23.45,0.28,0.08
46127,0.08,0.35,1.71,21.31,0.26,0.08
46129,0.25,0.64,1.47,28.88,0.36,0.1
46135,0.09,0.4,1.79,24.95,0.31,0.11
46137,0.9,0.97,1.99,34.67,0.67,0.11
47001,0.23,0.99,3.13,44.65,0.42,0.35
47003,0.25,0.97,3.81,40.07,0.55,0.37
47005,0.21,0.73,2.32,35.88,0.42,0.31
47007,0.22,0.91,1.94,27.68,0.39,0.39
47009,0.27,1.05,3.19,39.3,0.4,0.41
47011,0.29,1.11,2.39,37.24,0.39,0.24
47013,0.22,0.73,2.69,49.27,0.46,0.28
47015,0.23,0.9,3.43,33.44,0.44,0.33
47017,0.19,1.1,2.92,33.79,0.49,0.34
47019,0.18,0.85,3.47,50.42,0.46,0.31
47021,0.24,1.21,2.57,32.12,0.4,0.38
47023,0.19,0.9,3.26,29.47,0.44,0.29
47025,0.2,0.71,2.3,79.28,0.43,0.27
47027,0.37,0.9,2.14,40.76,0.47,0.25
47029,0.25,1.21,2.12,32.24,0.47,0.43
47031,0.27,1.25,3.25,37.56,0.46,0.48
47033,0.37,1.74,3.03,31.7,0.48,0.36
47035,0.19,0.89,2.03,25.21,0.39,0.36
47037,0.47,4.54,2.36,26.81,0.54,0.44
47041,0.25,1.14,2.66,36.56,0.45,0.41
47039,0.21,1.11,3.71,78.63,0.49,0.32
47043,0.22,0.63,2.7,53.03,0.42,0.28
47045,0.28,1.57,3.54,52.56,0.51,0.27
47047,0.22,2.18,1.78,30.62,0.46,0.25
47049,0.21,0.79,2.56,38.34,0.45,0.29
47051,0.21,0.88,2.47,31.62,0.42,0.26
47053,0.3,1.71,2.51,33.91,0.48,0.3
47055,0.26,1.11,3.87,37.65,0.46,0.23
47057,0.27,1.05,2.56,36.43,0.43,0.29
47059,0.26,0.95,2.04,42.71,0.43,0.32
47061,0.29,1.09,2.6,39.08,0.45,0.4
47063,0.3,1.41,2.71,35.87,0.48,0.55
47065,0.39,2.43,2.11,21.34,0.42,0.34
47067,0.22,0.85,3.03,53.33,0.48,0.28
47069,0.34,2.13,3.0,37.83,0.6,0.27
47071,0.2,0.86,3.55,42.97,0.46,0.26
47073,0.23,0.97,3.4,34.29,0.46,0.3
47075,0.48,5.02,3.13,38.97,0.68,0.37
47077,0.2,0.99,3.23,38.17,0.48,0.32
47079,0.19,1.15,2.31,27.65,0.44,0.28
47081,0.34,1.2,3.9,43.39,0.45,0.38
47083,0.21,0.64,2.44,36.29,0.4,0.24
47085,0.23,0.91,2.81,50.38,0.43,0.27
47087,0.31,0.83,2.6,33.92,0.43,0.35
47089,0.28,1.08,2.5,27.55,0.42,0.39
47091,0.16,0.8,2.68,37.21,0.44,0.21
47093,0.34,1.73,2.71,36.64,0.44,0.45
47095,0.31,1.38,3.56,63.12,0.65,0.4
47097,0.47,2.45,3.12,34.59,0.59,0.35
47099,0.25,0.91,4.07,40.43,0.46,0.28
47101,0.34,0.96,4.17,38.63,0.43,0.36
47103,0.29,1.02,3.21,35.27,0.45,0.19
47105,0.29,1.21,2.32,29.29,0.37,0.37
47111,0.42,1.22,2.68,47.1,0.46,0.29
47113,0.42,2.5,3.25,32.67,0.55,0.32
47115,0.28,1.2,2.42,33.47,0.44,0.29
47117,0.24,0.9,4.93,55.18,0.44,0.29
47119,0.36,1.3,5.2,46.97,0.42,0.32
47107,0.26,1.0,2.2,45.66,0.41,0.35
47109,0.18,1.14,2.87,35.54,0.46,0.32
47121,0.29,1.08,2.03,30.52,0.41,0.32
47123,0.25,1.05,2.33,36.1,0.42,0.38
47125,0.35,1.15,2.07,29.98,0.43,0.3
47127,0.22,0.87,2.81,33.08,0.4,0.23
47129,0.2,0.84,3.15,41.97,0.45,0.36
47131,0.19,0.96,3.11,35.68,0.48,0.33
47133,0.2,0.56,2.34,37.07,0.44,0.25
47135,0.31,0.96,3.26,56.38,0.43,0.3
47137,0.23,0.62,2.14,35.9,0.43,0.2
47139,0.18,0.81,1.85,49.94,0.42,0.29
47141,0.25,0.87,2.89,36.95,0.42,0.3
47143,0.24,0.81,2.2,34.43,0.4,0.35
47145,0.24,0.79,2.45,32.45,0.4,0.43
47147,0.32,1.78,3.32,38.46,0.45,0.32
47149,0.27,1.04,3.45,28.02,0.39,0.25
47151,0.18,0.56,2.7,43.33,0.45,0.25
47153,0.24,1.1,2.12,25.52,0.38,0.29
47155,0.29,1.17,2.95,25.51,0.43,0.41
47157,0.56,7.03,1.95,34.18,0.67,0.48
47159,0.32,0.83,2.5,39.26,0.41,0.29
47161,0.29,0.86,2.16,30.71,0.39,0.24
47163,0.25,0.95,3.13,38.12,0.4,0.34
47165,0.23,0.95,3.32,30.42,0.39,0.28
47167,0.25,1.9,2.07,36.41,0.47,0.35
47169,0.35,1.06,2.88,40.83,0.46,0.28
47171,0.2,0.8,2.44,45.05,0.44,0.3
47173,0.23,0.78,2.64,42.76,0.42,0.32
47175,0.19,0.72,1.93,28.72,0.38,0.34
47177,0.35,1.19,2.72,34.88,0.44,0.43
47179,0.25,1.32,3.05,42.18,0.42,0.33
47181,0.26,0.78,3.87,42.77,0.46,0.28
47183,0.2,0.93,2.93,34.23,0.41,0.24
47185,0.22,0.86,2.51,35.32,0.44,0.39
47187,0.17,0.44,2.19,17.79,0.25,0.17
47189,0.24,0.79,2.56,34.8,0.37,0.28
48001,0.43,8.02,1.79,31.73,0.56,2.43
48003,0.21,1.14,1.72,37.92,0.46,0.25
48005,0.41,2.44,2.04,34.37,0.53,0.51
48007,0.26,1.93,1.6,30.58,0.47,0.98
48009,0.14,0.76,1.6,17.4,0.34,0.21
48011,0.12,0.75,1.76,26.43,0.43,0.28
48013,0.29,1.3,1.38,24.7,0.37,0.35
48015,0.23,1.28,1.25,28.39,0.37,0.25
48017,0.29,1.0,2.32,38.36,0.57,0.41
48019,0.21,1.09,1.45,20.58,0.33,0.28
48021,0.33,1.5,1.9,28.26,0.35,0.41
48023,0.15,0.78,1.63,40.61,0.45,0.28
48025,0.4,1.91,1.46,30.22,0.43,0.45
48027,0.35,1.91,3.09,29.0,0.46,0.46
48029,0.47,3.38,1.88,25.41,0.46,0.55
48031,0.16,0.71,1.56,22.16,0.3,0.33
48033,0.09,0.51,1.13,24.82,0.34,0.14
48035,0.18,1.18,1.59,37.05,0.39,0.33
48037,0.4,2.8,2.42,33.84,0.56,0.38
48039,0.38,1.74,1.89,28.6,0.45,0.53
48041,0.35,1.86,1.49,24.88,0.38,0.54
48043,0.21,1.44,1.67,32.37,0.39,0.24
48045,0.16,0.72,1.86,23.11,0.45,0.25
48047,0.3,1.64,1.19,39.65,0.44,0.32
48049,0.2,1.21,1.85,39.14,0.47,0.46
48051,0.21,1.32,1.57,26.56,0.36,0.34
48053,0.21,1.01,1.9,23.27,0.32,0.36
48055,0.33,1.37,1.79,26.37,0.36,0.5
48057,0.3,1.35,1.28,27.72,0.4,0.75
48059,0.15,0.73,1.36,30.29,0.42,0.33
48061,0.51,2.18,0.93,28.41,0.38,0.16
48063,0.34,1.91,2.15,42.59,0.62,0.41
48065,0.12,0.7,1.72,24.01,0.43,0.26
48067,0.29,2.13,2.0,33.08,0.52,0.32
48069,0.24,1.05,2.11,30.39,0.52,0.34
48071,0.32,1.46,1.21,27.83,0.41,0.25
48073,0.27,1.93,1.74,24.72,0.52,0.49
48075,0.2,1.35,1.68,25.24,0.48,0.31
48077,0.14,0.82,1.83,22.04,0.38,0.23
48079,0.3,1.07,2.19,35.08,0.6,0.37
48081,0.14,0.76,1.36,29.37,0.42,0.24
48083,0.17,0.95,1.51,82.31,0.47,0.34
48085,0.23,0.69,1.94,23.52,0.34,0.19
48087,0.24,0.97,1.95,33.24,0.51,0.27
48089,0.31,1.73,1.56,30.94,0.42,0.33
48091,0.21,1.2,1.94,20.37,0.32,0.36
48093,0.23,0.97,2.0,29.62,0.45,0.4
48095,0.27,0.98,1.57,37.35,0.43,0.34
48097,0.16,0.93,2.12,33.93,0.42,0.32
