FIPS,region,shift,correlation
31019,state,7,0.7232284882466815
31021,county,19.0,0.38426332082167164
31023,state,31,0.6839242086157273
31025,county,13.0,0.23662311789593515
31027,county,74.0,0.3817962686882961
31029,county,12.0,0.37270497804632646
31031,state,5,0.2615752480210964
31033,county,46.0,0.5247592877797764
31035,county,74.0,0.5269649526904726
31037,state,46,0.6767734246094634
31039,county,74.0,0.48079596621180487
31041,state,12,0.49754023158626
31043,state,46,0.6599658796957771
31045,county,15.0,0.28904497323900125
31047,state,20,0.6715371809099535
31051,state,21,0.5672117228288596
31053,state,44,0.764958603944682
31055,state,33,0.6711290295879913
31059,county,70.0,0.41923251341143974
31061,state,12,0.527838460340846
31063,state,17,0.17673127592981577
31065,county,72.0,0.41284141473715796
31067,state,6,0.514308553379688
31069,state,63,0.23810318609943235
31073,state,19,0.564049550556204
31075,county,0.0,0.0
31077,state,24,0.33114386660134904
31079,state,13,0.6785515531284816
31081,state,6,0.653836621648796
31083,state,26,0.17636578759708155
31085,state,27,0.16238408873626342
31087,county,74.0,0.37861899826220546
31089,county,72.0,0.3904471121946889
31091,state,9,0.26496872720216
31093,state,23,0.7312262039498988
31095,county,41.0,0.4937066816254913
31097,county,58.0,0.4749766778954632
31099,county,13.0,0.3517668352142491
31101,county,59.0,0.4403518805087926
31103,state,51,0.10806234427853494
31105,county,65.0,0.5399902004215005
31107,state,71,0.2405281226084784
31109,county,12.0,0.6952493063468532
31111,county,30.0,0.3728719830983875
31113,state,50,0.19265719715951943
31115,state,37,0.15549804020231736
31117,state,17,0.12052429041953354
31119,state,24,0.73442646593658
31121,state,17,0.5266822501752946
31123,state,74,0.438323896753391
31125,state,18,0.38370086594594655
31127,county,37.0,0.45533928288467324
31129,state,29,0.040437586649676206
31131,county,55.0,0.3624135195454582
31137,county,65.0,0.4466200678327704
31139,county,74.0,0.3977876628171735
31141,state,30,0.7447363832749072
31143,state,10,0.3257598883979373
31145,county,74.0,0.6692549606116542
31147,county,69.0,0.40515612677466795
31151,state,42,0.6952158522376007
31153,county,13.0,0.4863088810887099
31155,county,70.0,0.5458690477357317
31157,county,16.0,0.48893882021379315
31159,state,20,0.23150516168720206
31161,county,45.0,0.40714966935526786
31163,state,25,0.23701204154003971
31165,state,73,0.49367984012636246
31167,state,30,0.5449528849059027
31169,county,72.0,0.33259196691092363
31171,state,37,0.3766708020518204
31173,state,74,0.5388895960547745
31175,state,28,0.22856032410116459
31177,state,0,0.38741753290786146
31179,county,71.0,0.3453836250744422
31181,county,11.0,0.41339196270155143
31183,state,74,0.06915857178566977
31185,county,74.0,0.29064970364506637
32001,county,68.0,0.33412478642303445
32003,county,41.0,0.7103330279487671
32005,county,13.0,0.3727766716675497
32007,state,31,0.4248411353362111
32009,state,33,0.2657142152787178
32011,state,53,0.2733105363997908
32013,county,73.0,0.4431926962560077
32015,county,62.0,0.5333888550578433
32017,county,11.0,0.5367951358850186
32019,county,9.0,0.3472440282831955
32021,state,29,0.23438646566894097
32023,county,40.0,0.5364948524017917
32027,state,55,0.23029778767132275
32031,county,35.0,0.5638261603312529
32033,county,53.0,0.2170748628487078
32510,county,27.0,0.5739893525856207
33001,state,46,0.5611437502668039
33003,state,67,0.43545982494553764
33005,state,70,0.48727005135619217
33007,state,67,0.3640047472223756
33009,state,74,0.3077857141244226
33011,county,61.0,0.6919065466622161
33013,county,36.0,0.6351787887131801
33015,county,45.0,0.7863743984626469
33017,state,74,0.44508027625600277
33019,state,70,0.5462832184098687
34001,county,33.0,0.6364523249203115
34003,state,34,0.5669315824389318
34005,state,38,0.6625532722492034
34007,state,41,0.7022695624174924
34009,county,21.0,0.767434269972453
34011,county,39.0,0.6933721411002917
34013,state,37,0.6319601878842223
34015,state,37,0.6915530224485223
34017,state,40,0.5991414371424189
34019,county,24.0,0.5706241448462375
34021,county,31.0,0.7332913389605877
34023,county,74.0,0.65202571090939
34025,state,74,0.554691705323509
34027,county,38.0,0.66055111613192
34029,state,74,0.5838857811898407
34031,state,41,0.6821982720185338
34033,county,31.0,0.7305817162115795
34035,county,28.0,0.7272498067965872
34037,county,27.0,0.6790295342087876
34039,state,39,0.6891592724965527
34041,county,34.0,0.6942802923768365
35001,county,57.0,0.5734703938923756
35003,state,59,0.32879808701225316
35005,county,62.0,0.5013977478299185
35006,state,45,0.603448811480872
35007,county,65.0,0.5688668196166115
35009,county,16.0,0.4964340639508074
35011,state,56,0.3392239404496494
35013,county,24.0,0.6579201612058565
35015,county,62.0,0.5641938449901353
35017,county,69.0,0.37268446077917555
35019,state,26,0.43894722570284506
35021,state,24,0.3743461709878012
35023,state,74,0.5416078566849459
35025,county,38.0,0.6529059075797827
35027,county,16.0,0.32264578502371016
35028,county,74.0,0.655776788953369
35029,county,14.0,0.5912476852076116
35031,state,64,0.8037665002065546
35033,state,74,0.4143446613262205
35035,county,57.0,0.6835800730022239
35037,county,15.0,0.3760798770863984
35041,state,47,0.48871749643880175
35043,county,52.0,0.7034019819918372
35045,county,43.0,0.7163139238493214
35047,state,68,0.46321622682176805
35049,county,25.0,0.6474803358479154
35051,county,57.0,0.464175025522885
35053,county,74.0,0.5694319686103964
35055,county,68.0,0.49562966201584724
35057,county,62.0,0.397992065489637
35059,county,21.0,0.4062726259408523
35061,county,38.0,0.5890376207641778
36001,state,52,0.7148129718065216
36003,state,44,0.7422512331501407
36005,county,74.0,0.8279428716162429
36007,county,15.0,0.7403438879448763
36009,state,53,0.7265206672385669
36011,state,52,0.6871417977256938
36013,state,54,0.6885993558009924
36015,state,27,0.7383787727159027
36017,state,59,0.5990787120822457
36019,state,72,0.6444531440348352
36021,state,68,0.6645139837195494
36023,state,46,0.724195794939254
36025,state,73,0.6103718973876806
36027,county,43.0,0.7651107926541084
36029,state,51,0.6581147973577853
36031,state,53,0.6195656801599118
36033,state,74,0.7062520705234351
36035,state,74,0.6807133490003704
36037,state,51,0.6828830253644187
36039,state,59,0.6602436095288134
36041,state,65,0.5721283760890337
36043,county,38.0,0.6311772486647605
36045,state,68,0.6942470868422936
36047,state,74,0.6662469373892448
36049,state,53,0.6757424634035243
36051,state,49,0.7333841639245683
36053,state,51,0.7050978413762888
36055,county,46.0,0.7997727138163976
36057,state,61,0.627746545398408
36059,state,67,0.6956421261456491
36061,county,74.0,0.7171891174550095
36063,county,38.0,0.7797661730134742
36065,county,43.0,0.8335309153000782
36067,county,49.0,0.7625742045564771
36069,state,48,0.7018814653712792
36071,state,74,0.6876763606938221
36073,state,57,0.7178479058952428
36075,state,64,0.6686635077035236
36077,state,70,0.5642002161137332
36079,state,54,0.6794767968290584
36081,county,74.0,0.7522135641629136
36083,county,37.0,0.7371646317862378
36085,county,71.0,0.6859775382962383
36087,county,18.0,0.6975670096454649
36089,state,64,0.7300039371044814
36091,county,38.0,0.7013974034867949
36093,county,39.0,0.8086634516740704
36095,state,68,0.621616683970971
36097,state,48,0.7208783135565738
36099,state,57,0.6854381280688746
36101,state,43,0.7402846930939533
36103,county,62.0,0.6794737071957966
36105,state,58,0.6489956278171786
36107,state,40,0.6812116009390187
36109,state,49,0.7049773012318283
36111,county,32.0,0.7170315213839843
36113,state,65,0.6147881496027285
36115,state,73,0.6593703455546225
36117,state,47,0.6656468921890091
36119,county,73.0,0.8045586342489659
36121,state,59,0.6977373591736536
36123,state,51,0.6875826558494699
37001,county,10.0,0.5001957650383397
37003,county,20.0,0.38501133929012704
37005,county,26.0,0.29704476935338714
37007,county,12.0,0.48706241491808017
37009,state,42,0.24434566054456433
37011,county,7.0,0.24653915532875292
37013,county,13.0,0.46237945779153766
37015,county,56.0,0.578210408134046
37017,county,13.0,0.69736867532588
37019,county,14.0,0.6785304579622878
37021,county,27.0,0.513559580395837
37023,county,14.0,0.7020466884242884
37025,county,30.0,0.5480062415015641
37027,county,26.0,0.7097315357037912
37029,state,74,0.34342370946858347
37031,county,11.0,0.31735906531499486
37033,county,8.0,0.4317526656274202
37035,county,36.0,0.5775095435137261
37037,state,42,0.641870238469062
37039,county,16.0,0.4858827796559234
37041,county,61.0,0.30232938117417124
37043,county,34.0,0.36690432593652905
37045,county,28.0,0.6928655771863435
37047,county,13.0,0.7980455870679063
37049,county,33.0,0.7476721432981076
37051,county,31.0,0.5043829116852476
37053,county,72.0,0.23968813803325376
37055,county,16.0,0.3874333089948484
37057,county,35.0,0.5978654642771487
37059,county,10.0,0.5901253713716276
37061,state,57,0.600237295859754
37063,state,27,0.6755437507727835
37065,county,10.0,0.6428015767825817
37067,state,44,0.6398803549322004
37069,county,39.0,0.504065784420474
37071,county,30.0,0.5798126134240277
37073,state,74,0.3000971472112681
37075,county,37.0,0.5303305007642437
37077,county,9.0,0.6854216791696923
37079,county,9.0,0.44311947853168343
37081,state,27,0.43605628805625624
37083,county,13.0,0.6891181943560819
37085,county,12.0,0.540456912810646
37087,county,35.0,0.5464122587695956
37089,county,30.0,0.6474632945764632
37091,county,35.0,0.6762196481393462
37093,county,11.0,0.6961451279592171
37095,county,15.0,0.46643013463097727
37097,county,57.0,0.5955812707884921
37099,county,31.0,0.4636957029726341
37101,county,35.0,0.5640533244777364
37103,state,64,0.13374147692115995
37105,state,37,0.6998431975214975
37107,county,13.0,0.7194483694938031
37109,county,40.0,0.3843024958730662
37111,county,12.0,0.7648314432754043
37113,county,12.0,0.6958207059235773
37115,county,74.0,0.1492667651621404
37117,county,14.0,0.4655053059024872
37119,county,34.0,0.7604774811379938
37121,county,56.0,0.2320760886929388
37123,state,61,0.7501890828429469
37125,county,9.0,0.4253939904235747
37127,county,14.0,0.5610727954846609
37129,county,14.0,0.6053290020487478
37131,state,36,0.5102641525740088
37133,county,32.0,0.326980018449831
37135,county,10.0,0.7198237755244282
37137,county,11.0,0.37323128023906116
37139,county,23.0,0.609376145540189
37141,county,28.0,0.6025057471222118
37143,state,39,0.22004401780509333
37145,county,12.0,0.4095319432556157
37147,county,12.0,0.5156251698769753
37149,county,49.0,0.421900081378753
37151,county,38.0,0.6323793046539283
37153,county,10.0,0.8042734986217002
37155,state,53,0.6220137183585507
37157,county,10.0,0.504515821962494
37159,county,36.0,0.5466227047556316
37161,county,23.0,0.6473156654958487
37163,county,10.0,0.6211066947980343
37165,county,13.0,0.5403018362296829
37167,county,10.0,0.7080312564262147
37169,county,14.0,0.508261655517791
37171,county,15.0,0.6860069202346712
37173,state,27,0.42932417727149635
37175,county,13.0,0.30242564215622086
37177,state,57,0.3502463699561347
37179,county,36.0,0.5999181661092622
37181,county,31.0,0.7894790996805667
37183,county,35.0,0.5205185672279138
37185,state,30,0.5074269292230416
37187,county,45.0,0.383965659564382
37189,county,9.0,0.41477544422197926
37191,state,26,0.7040186930956344
37193,county,33.0,0.7192359901515792
37195,county,12.0,0.6735354809419591
37197,county,13.0,0.718764062985091
37199,state,38,0.22490553978132702
38001,state,74,0.16413496057874336
38003,county,25.0,0.3646609161442351
38005,state,41,0.34026737173642846
38007,state,74,0.3512676614487456
38009,county,40.0,0.4259925216151079
38011,state,74,0.005108063197293026
38013,state,24,0.11381145596457247
38015,county,38.0,0.41413896523953536
38017,county,25.0,0.619429324535708
38021,county,54.0,0.4874118569603896
38023,county,0.0,0.0
38025,state,58,0.34318898841067663
38027,county,74.0,0.26413787334710487
38029,county,17.0,0.5795871059554526
38031,county,48.0,0.38516854305826176
38033,state,74,0.09564631736766314
38035,county,19.0,0.5178965544968934
38037,state,45,0.22845156714315693
38039,county,59.0,0.41699303439092306
38041,state,63,0.04568342166469844
38043,state,45,0.37733775320272583
38045,county,74.0,0.4097604947126808
38047,state,39,0.22635747357638003
38049,county,49.0,0.28324890719604456
38051,state,42,0.287925362181345
38053,county,67.0,0.48553116863841067
38055,state,36,0.30829075454972515
38057,county,74.0,0.7141733788808731
38059,state,36,0.34613523253761413
38061,state,66,0.2604222115231593
38063,county,68.0,0.34002472079220497
38065,state,61,0.26013170714046846
38067,county,72.0,0.45984141485214003
38069,county,30.0,0.39087614300006246
38071,state,74,0.15550153983087195
38073,county,74.0,0.4756313418213553
38075,county,73.0,0.4537957753309954
38077,county,15.0,0.0
38079,county,58.0,0.34851344551132396
38081,county,23.0,0.41008239074413627
38083,state,31,0.09496605827302473
38085,county,66.0,0.4487902891589697
38087,state,0,0.20867291564891757
38089,county,70.0,0.48732689274168883
38091,state,68,0.16639963397837207
38093,county,16.0,0.42414880369871966
38095,state,61,0.2384636029428227
38097,county,67.0,0.26322291660400376
38099,county,17.0,0.4102644997389739
38101,county,26.0,0.32730931176649863
38103,county,73.0,0.247617002500569
38105,state,73,0.16638772107151084
39001,county,74.0,0.3478171233090238
39003,county,41.0,0.6096604394680236
39005,state,65,0.3788151407590718
39007,county,21.0,0.5707059503819957
39009,county,16.0,0.6252003313385763
39011,state,39,0.48122804476708647
39013,county,64.0,0.6458836522865766
39015,state,65,0.4692631091853404
39017,county,70.0,0.6070320625837125
39019,state,67,0.4763031299731758
39021,state,55,0.31585730902446085
39023,county,36.0,0.5429045405100565
39025,county,63.0,0.7623695182282929
39027,state,65,0.3840790994218336
39029,county,47.0,0.7140665574873055
39031,county,72.0,0.5613388866778347
39033,county,74.0,0.47411212554135634
39035,county,47.0,0.6026387515046504
39037,county,26.0,0.6745451995728656
39039,state,40,0.36520819764404
39041,county,63.0,0.47608634098610597
39043,county,32.0,0.6136456191743267
39045,county,65.0,0.5637857685954106
39047,state,57,0.45409136274420214
39049,state,31,0.5931914609838651
39051,state,41,0.34436077990230973
39053,state,51,0.450285964506758
39055,county,34.0,0.6861726554558397
39057,county,74.0,0.5646907811022776
39059,county,62.0,0.4095438781683735
39061,county,65.0,0.5814763741429755
39063,state,38,0.35580644374637266
39065,county,51.0,0.5052999798533401
39067,county,55.0,0.4602309526701947
39069,state,66,0.4103171226264606
39071,state,70,0.34929438593606515
39073,county,74.0,0.6635366417266865
39075,county,42.0,0.638131343799231
39077,county,32.0,0.5440136344273583
39079,state,61,0.426754534943764
39081,county,39.0,0.3630376775483634
39083,county,52.0,0.46177552441004327
39085,county,24.0,0.5533839677025324
39087,county,37.0,0.5188378722121835
39089,county,38.0,0.555561559237394
39091,state,54,0.3856250974429683
39093,county,48.0,0.6447702140554211
39095,state,30,0.5835725568725045
39097,state,53,0.5927977870443292
39099,county,51.0,0.6849092071165362
39101,state,43,0.7046219049910797
39103,county,41.0,0.6408993517075225
39105,state,64,0.4459704247777
39107,state,39,0.7597677270377747
39109,county,39.0,0.6291710027608235
39111,state,46,0.4749404577667592
39113,state,69,0.4923107486311642
39115,county,61.0,0.36818716067577617
39117,state,33,0.5143719794735822
39119,county,67.0,0.4680050769970481
39121,county,74.0,0.506999081891717
39123,county,29.0,0.4578442975016143
39125,county,74.0,0.5220866028752444
39127,county,40.0,0.551487918263277
39129,county,43.0,0.7780758824188985
39131,county,74.0,0.3148251855189022
39133,county,56.0,0.49544097594883924
39135,state,46,0.4524566547220415
39137,state,18,0.6018403702970657
39139,county,47.0,0.6967233732086758
39141,state,44,0.34537168323095735
39143,county,42.0,0.5838585426064425
39145,county,39.0,0.5136729360438738
39147,county,28.0,0.3844695349098193
39149,state,56,0.48928392307500435
39151,county,55.0,0.735058239233018
39153,county,62.0,0.5029570108428321
39155,county,41.0,0.6958630925195972
39157,county,51.0,0.8140444718831213
39159,state,57,0.3342590598978208
39161,county,69.0,0.41684108228312083
39163,state,62,0.3910563471364974
39165,county,60.0,0.727017754658043
39167,county,64.0,0.5230222578699164
39169,county,60.0,0.5002614546119141
39171,state,25,0.45307808828556234
39173,county,35.0,0.5128096085326341
39175,state,49,0.4996726723493808
40001,state,0,0.499126755056875
40003,county,31.0,0.28867059343860274
40005,state,0,0.2632551645686358
40007,state,0,0.2480321903824409
40009,state,0,0.232809216196246
40011,state,0,0.21758624201005108
40013,state,0,0.20236326782385616
40015,state,0,0.18710497351193922
40017,state,0,0.17188199932574433
40019,state,0,0.15662370501382739
40021,state,0,0.14136541070191044
40023,state,0,0.12610711638999353
40025,state,66,0.11088414220379862
40027,state,0,0.12381211858125431
40029,state,0,0.13674009495870998
40031,state,0,0.14966807133616566
40033,state,0,0.16259604771362135
40035,state,0,0.17552402409107704
40037,state,0,0.18845200046853272
40039,state,0,0.20137997684598838
40041,state,0,0.21430795322344406
40043,state,0,0.22720600372965563
40045,state,0,0.24010405423586723
40047,state,0,0.25303203061332286
40049,state,0,0.26596000699077854
40051,state,0,0.2788879833682342
40053,county,74.0,0.6283808044073532
40055,state,0,0.2789144120830144
40057,state,0,0.27740713764704034
40059,county,52.0,0.47951274750443956
40061,state,0,0.27929047076541136
40063,state,0,0.2826889451586296
40065,state,0,0.2860874195518478
40067,state,0,0.2894780271061928
40069,state,0,0.2928686346605378
40071,state,0,0.29626710905375603
40073,state,0,0.29966558344697425
40075,state,0,0.30306405784019247
40077,state,0,0.3064546653945375
40079,state,0,0.3098531397877557
40081,state,0,0.3132516141809739
40083,state,0,0.3166500885741921
40085,state,0,0.3200485629674103
40087,state,0,0.3234470373606285
40089,state,0,0.32684551175384674
40091,state,0,0.33024398614706496
40093,state,0,0.33363459370140996
40095,state,0,0.33702520125575497
40097,state,0,0.3404236756489732
40099,state,0,0.3438221500421914
40101,state,0,0.34722062443540963
40103,state,0,0.35061123198975463
40105,state,0,0.35400183954409964
40107,state,0,0.35740031393731786
40109,state,0,0.3607987883305361
40111,state,0,0.3641972627237543
40113,state,0,0.36759573711697247
40115,state,0,0.3709942115101907
40117,state,0,0.3743926859034089
40119,state,0,0.3777911602966271
40121,state,0,0.38118963468984535
40123,state,0,0.3845881090830635
40125,state,0,0.38798658347628173
40127,state,53,0.38799445031515495
40131,state,0,0.38797708357965444
40133,state,0,0.3804746538434323
40135,state,0,0.3729722241072102
40137,state,0,0.36546979437098803
40139,state,0,0.3579673646347659
40141,county,74.0,0.4850328473814086
40143,state,0,0.3503891177817643
40145,state,0,0.31763612333300606
40147,state,0,0.2848831288842479
40149,state,0,0.2521301344354897
40151,county,57.0,0.5046131255987808
40153,state,0,0.2191450767888996
41001,county,45.0,0.19375760354082033
41003,county,12.0,0.23063139010033404
41005,county,33.0,0.634616185798382
41007,county,12.0,0.3286525494487879
41009,state,16,0.1365808809634858
41011,county,33.0,0.0
41013,state,39,0.29049571217281905
41015,county,47.0,0.18459664717500526
41017,county,21.0,0.49006290723556556
41019,county,13.0,0.18089290672455552
41021,state,49,0.23072268910862564
41023,county,17.0,0.3410747434275502
41025,state,45,0.09731041244465523
41027,county,74.0,0.5680030105880105
41029,state,58,0.15324813887949448
41031,state,63,0.6480013355279929
41033,county,50.0,0.1268714227216491
41035,county,25.0,0.4605444390284144
41037,county,18.0,0.31238557667168115
41039,county,18.0,0.2931514836367829
41041,county,13.0,0.5060976034002325
41043,state,35,0.3582704815962183
41045,county,74.0,0.7426430760190296
41047,county,41.0,0.6208741273127116
41049,county,53.0,0.5848137978193316
41051,county,30.0,0.6245994133235702
41053,county,21.0,0.4382248188052673
41055,state,62,0.3427125347408674
41057,county,42.0,0.3551870766307132
41059,county,29.0,0.7649250357162998
41061,county,11.0,0.4511069640982709
41063,state,1,0.18405268817970805
41065,state,66,0.4338927407409324
41067,county,28.0,0.5963774366618495
41069,state,35,0.24528542842060216
41071,state,65,0.5670166089650374
42001,county,34.0,0.7930949710377935
42003,county,22.0,0.5560620368929898
42005,state,40,0.516099022810571
42007,county,31.0,0.6252064893876568
42009,state,38,0.5210260286300071
42011,state,39,0.5731308890059353
42013,state,38,0.5481505828330189
42015,state,32,0.3708459961794199
42017,state,35,0.5961213207427589
42019,county,40.0,0.5459531203075745
42021,state,35,0.5274104904618202
42023,county,39.0,0.4410525001682251
42025,county,60.0,0.4267298350168649
42027,county,20.0,0.6939703756828353
42029,state,34,0.45723968868348336
42031,county,70.0,0.4824359694918889
42033,state,39,0.34330964788656837
42035,state,29,0.4312910081678955
42037,state,68,0.5346043923457986
42039,county,36.0,0.5004616306818509
42041,county,38.0,0.66293184438379
42043,county,67.0,0.6012427933767444
42045,state,42,0.6712927006645595
42047,state,47,0.34525933556757976
42049,county,45.0,0.7027698702694588
42051,county,35.0,0.5824683917832775
42053,county,67.0,0.5718270319599806
42055,county,40.0,0.730130627795037
42057,county,74.0,0.5881757993174583
42059,state,71,0.3780971732908875
42061,state,41,0.7272652866429247
42063,state,24,0.5559656019144332
42065,county,72.0,0.4973839203257107
42067,state,18,0.6051925661587313
42069,county,21.0,0.5912612639919175
42071,county,74.0,0.5378253035091101
42073,county,39.0,0.45135699060872275
42075,county,49.0,0.6551384579693247
42077,county,43.0,0.6139378328710755
42079,county,39.0,0.6405464011849378
42081,county,35.0,0.6143732689252394
42083,state,60,0.4681014516728204
42085,state,42,0.551454911686535
42087,state,34,0.5662255376531921
42089,county,37.0,0.73776068217997
42091,county,36.0,0.520176016525672
42093,county,9.0,0.3459782568304019
42095,county,74.0,0.6594121972730786
42097,county,61.0,0.4812913359768636
42099,state,60,0.38390045293762826
42101,county,32.0,0.6337711171379657
42103,state,15,0.34640149769177214
42105,state,66,0.5004570264321428
42107,county,36.0,0.6991392242552151
42109,state,66,0.4471098631915624
42111,county,38.0,0.5710502050992458
42113,state,74,0.27869529075374994
42115,state,69,0.35927946986464215
42117,county,65.0,0.4835629464412994
42119,state,67,0.27878555396137883
42121,state,47,0.489462913324441
42123,county,41.0,0.5446256931812602
42125,county,32.0,0.4163910749279173
42127,state,53,0.3807188386988788
42129,county,32.0,0.5008155456824726
42131,state,16,0.2807815769857592
42133,county,34.0,0.3957096158773464
44001,state,51,0.3729748855279529
44003,county,40.0,0.758428971465005
44005,county,32.0,0.5594587591971762
44007,state,42,0.677065821098302
44009,county,62.0,0.473269353754684
45001,state,73,0.48777016616437746
45003,county,8.0,0.3548030697228596
45005,state,63,0.578056496324442
45007,county,51.0,0.6550289509962686
45009,county,48.0,0.6447673973446141
45011,county,33.0,0.5773469881819132
45013,county,54.0,0.7965441264053417
45015,county,27.0,0.7348233440823086
45017,county,52.0,0.6216233981359348
45019,county,24.0,0.7586437600877513
45021,county,7.0,0.5807670142514818
45023,state,61,0.7023900795996585
45025,state,73,0.7122615106149597
45027,state,48,0.6767364573235133
45029,county,35.0,0.6494498427680652
45031,county,35.0,0.7055076268886247
45033,county,11.0,0.6878819387522365
45035,county,36.0,0.6513225625657126
45037,county,40.0,0.3710314132937714
45039,state,47,0.4950618937647967
45041,county,41.0,0.7710749134378253
45043,county,35.0,0.7142268540777271
45045,state,15,0.7011162584313666
45047,state,74,0.597812541317452
45049,county,47.0,0.7486060234604722
45051,county,20.0,0.7307519143910559
45053,county,46.0,0.830118841587376
45055,county,10.0,0.6119923362298786
45057,state,73,0.6378848106966613
45059,county,28.0,0.7494274977559119
45061,state,52,0.685455265607661
45063,county,16.0,0.6878251957731247
45065,county,74.0,0.5713601473338019
45067,county,12.0,0.6229128813946565
45069,state,73,0.5608212435992804
45071,state,33,0.5473276079268108
45073,state,28,0.2750830453850588
45075,county,29.0,0.7599907043472474
45077,county,11.0,0.5789470865396527
45079,state,74,0.5603726581284422
45081,state,74,0.5732403495813396
45083,county,20.0,0.5327920986315918
45085,county,14.0,0.6682127553652246
45087,county,43.0,0.5711500099975072
45089,state,47,0.7548098655244542
45091,county,12.0,0.49577602877724675
46003,state,51,0.6347271192005123
46005,state,55,0.6717762979566969
46009,county,13.0,0.48937166381484687
46011,county,14.0,0.28323726659663107
46013,county,44.0,0.6104824942166458
46015,county,74.0,0.4612178445166839
46017,state,74,0.7109824807669651
46019,county,74.0,0.5456897692099351
46021,state,59,0.1614909212692388
46023,county,73.0,0.5004141879092536
46025,county,33.0,0.3328410344767032
46027,county,13.0,0.4038602838167757
46029,county,74.0,0.2261096112395262
46031,county,62.0,0.4808562739148216
46033,county,15.0,0.15068353624209513
46035,county,51.0,0.26862674216941845
46037,county,74.0,0.2925653366541039
46039,county,74.0,0.14039107389494485
46041,county,74.0,0.3335853510786465
46043,state,53,0.22222646502064866
46045,state,74,0.1774263613354235
46047,county,10.0,0.11001457940114771
46049,state,71,0.4229316759765708
46051,county,74.0,0.3304895900154378
46053,county,18.0,0.3157196441815442
46055,state,65,0.2921840516314037
46057,county,62.0,0.1801094824697477
46059,county,50.0,0.377554740485008
46061,county,36.0,0.3232242412284102
46063,state,64,0.3175891485457316
46065,county,62.0,0.3234988799738915
46067,county,74.0,0.32378856629021985
46069,state,14,0.30821145159466506
46071,state,58,0.3436948225216821
46073,state,53,0.7570152999197641
46075,state,14,0.03459124067423584
46077,county,24.0,0.2840898415714524
46079,county,21.0,0.07060696427082255
46081,county,74.0,0.39331805938119335
46083,county,34.0,0.5989949998625523
46085,state,74,0.40390807833320597
46087,county,74.0,0.24283128448730454
46089,state,74,0.16924140472929644
46091,county,0.0,0.0
46093,county,74.0,0.4505144023904972
46095,state,74,0.19562275055525788
46097,county,13.0,0.567784246149612
46099,state,15,0.6073350696726139
46101,county,74.0,0.3992686899248864
46103,county,74.0,0.6913001844933747
46107,county,10.0,0.2562915171268396
46109,county,74.0,0.0
46111,state,49,0.43389066783173524
46115,county,74.0,0.4440017883735758
46117,county,63.0,0.3718699254195266
46119,state,74,0.2213408670347952
46121,county,73.0,0.7185561981657286
46123,county,16.0,0.2747310902245024
46125,state,23,0.31608924598296134
46127,state,33,0.22104242892392978
46129,state,74,0.16684079515871758
46135,state,74,0.21053408684231162
46137,county,74.0,0.409152618043729
47001,county,36.0,0.39224128832490784
47003,county,28.0,0.6552859632577309
47005,county,34.0,0.23271358823532884
47007,state,25,0.21837876630697411
47009,county,46.0,0.3099650396191125
47011,county,40.0,0.3566099491719379
47013,county,17.0,0.32251461213172916
47015,state,37,0.20326624085638417
47017,state,64,0.46299395464227827
47019,county,19.0,0.20966775776669122
47021,county,28.0,0.5221335699067478
47023,state,67,0.5205932951240486
47025,county,51.0,0.3931169478322801
47027,county,74.0,0.3700941478941857
47029,county,29.0,0.3389755603239229
47031,county,29.0,0.3992686438061057
47033,state,35,0.3269167364726677
47035,county,35.0,0.4012796663604228
47037,county,34.0,0.5173874102054125
47039,state,72,0.4060547596906618
47041,state,34,0.41590226416027265
47043,county,35.0,0.2912160229082728
47045,county,15.0,0.4860383586345779
47047,county,28.0,0.48105045995768714
47049,county,74.0,0.3613911537334595
47051,state,74,0.2742929540906754
47053,county,31.0,0.44347370174172707
47055,county,28.0,0.3983193718435181
47057,state,67,0.1543598217617152
47059,county,33.0,0.3100514321762871
47061,county,74.0,0.25345742281129735
47063,county,36.0,0.4990566262903657
47065,county,56.0,0.4909417261039981
47067,county,48.0,0.1496482947124417
47069,state,44,0.519371704967389
47071,county,13.0,0.39803889836140377
47073,county,33.0,0.213348535088265
47075,state,64,0.5039085526311411
47077,county,33.0,0.6160349148027889
47079,state,44,0.2997529624282828
47081,state,72,0.33050109998855026
47083,county,74.0,0.43282350292961047
47085,county,11.0,0.0
47087,state,66,0.32617370470613066
47089,county,46.0,0.42761976410786
47091,county,74.0,0.34677998350334727
47093,county,60.0,0.20585969306964158
47095,state,66,0.26944167289699533
47097,state,36,0.45457754272717404
47099,county,35.0,0.42931644768536636
47101,county,74.0,0.15037635537811772
47103,county,34.0,0.3127474175401608
47105,county,29.0,0.5750476758033666
47107,county,64.0,0.3909292012100779
47109,state,74,0.5258830031084911
47111,county,10.0,0.5617383834442441
47113,county,55.0,0.29016950505994793
47115,state,70,0.3411070568655016
47117,county,34.0,0.3024745477826627
47119,county,32.0,0.33280163006850716
47121,state,38,0.2605092285878135
47123,county,50.0,0.4370073018699997
47125,county,36.0,0.3121491732261094
47127,state,74,0.24775212610225905
47129,state,67,0.2757687782133249
47131,county,73.0,0.4400558152188645
47133,county,70.0,0.45329384528447564
47135,county,66.0,0.270730738971074
47137,county,74.0,0.2817045024842386
47139,county,46.0,0.07832381126036303
47141,county,12.0,0.546111037259869
