FIPS,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Epidemiological Factors,Healthcare System Factors
06049,0.751034702,0.511938873,0.800700414,0.82553327,0.218083413,0.5733842729999999
06051,0.20280165600000002,0.0073225090000000005,0.8605539640000001,0.754218402,0.017191977,0.596625279
06053,0.579433301,0.11556829,0.982171283,0.659344158,0.063355619,0.6039477870000001
06055,0.23559376,0.142629736,0.947150589,0.655842089,0.11779688,0.25851639600000004
06057,0.19993632600000003,0.182425979,0.43170964700000003,0.140719516,0.714740528,0.561286215
06059,0.283667622,0.031518625,0.9611588670000001,0.467048711,0.582298631,0.420885068
06061,0.072588348,0.085323145,0.7405284940000001,0.120662209,0.053804520999999994,0.386501114
06063,0.241642789,0.455269023,0.550780006,0.610315186,0.195797517,0.5651066539999999
06065,0.661254378,0.18147086899999998,0.968163005,0.33014963399999997,0.110792741,0.6014008279999999
06067,0.492199936,0.21489971300000002,0.949697549,0.435848456,0.11843362,0.383317415
06069,0.538681948,0.16427889199999998,0.980579433,0.17542184,0.078319007,0.662209487
06071,0.7468958929999999,0.21458134399999998,0.972620185,0.439987265,0.065902579,0.580070041
06073,0.35307227,0.069086278,0.94046482,0.476918179,0.077363897,0.452403693
06075,0.12989493800000002,0.006685769,0.9640241959999999,0.813753582,0.137535817,0.144539955
06077,0.711238459,0.374403056,0.9802610629999999,0.538363578,0.089461955,0.5702005729999999
06079,0.18974848800000002,0.111747851,0.82394142,0.58993951,0.031518625,0.439987265
06081,0.07067812799999999,0.016873607,0.9579751670000001,0.458134352,0.080229226,0.250557147
06083,0.438713785,0.10410697199999999,0.950971028,0.752308182,0.046163642000000005,0.39382362299999996
06085,0.12289079900000001,0.018465457,0.974212034,0.46163642200000005,0.029608405,0.385546004
06087,0.323463865,0.06749442900000001,0.88220312,0.751989812,0.034065583999999996,0.6007640879999999
06089,0.506844954,0.641197071,0.6036294170000001,0.7013689909999999,0.16364215199999999,0.149633875
06091,0.149315505,0.101241643,0.335561923,0.58707418,0.244189748,0.7125119390000001
06093,0.613498886,0.7599490609999999,0.592168099,0.902578797,0.193568927,0.630372493
06095,0.342884432,0.19993632600000003,0.951607768,0.26806749399999996,0.134988857,0.338745622
06097,0.243553009,0.11875199,0.900668577,0.6399235910000001,0.103788602,0.48837949700000005
06099,0.796561605,0.487106017,0.970073225,0.569563833,0.05953518,0.536771729
06101,0.7876472459999999,0.688952563,0.971983445,0.8061127029999999,0.036612544,0.791467685
06103,0.848455906,0.8774275709999999,0.845590576,0.896848138,0.114613181,0.614135626
06105,0.674625915,0.891754218,0.525947151,0.9270932820000001,0.748806113,0.561922954
06107,0.900986947,0.634192932,0.985354982,0.794333015,0.031836995,0.717287488
06109,0.312002547,0.405284941,0.492199936,0.779687997,0.10951926099999999,0.40114613200000004
06111,0.311684177,0.108564152,0.94333015,0.32696593399999996,0.05730659,0.540273798
06113,0.45558739299999995,0.05953518,0.9449219990000001,0.733205985,0.019738936999999998,0.682266794
06115,0.744985673,0.643744031,0.915631964,0.851639605,0.036930914,0.335243553
08001,0.381407195,0.16205030199999998,0.9363260109999999,0.195797517,0.48646927700000003,0.044571792
08003,0.836039478,0.285259472,0.9487424390000001,0.959567017,0.010824578,0.042661573
08005,0.11556829,0.05730659,0.867239733,0.084049666,0.044890162000000004,0.158866603
08007,0.300222859,0.132760267,0.6596625279999999,0.533269659,0.074498567,0.360076409
08009,0.523081821,0.870105062,0.733524355,0.8885705190000001,0.07959248599999999,0.35084368
08011,0.932505571,0.675899395,0.88506845,0.9828080229999999,0.003820439,0.661254378
08013,0.093282394,0.021967526,0.6819484240000001,0.16650748199999998,0.012734798,0.095829354
08014,0.007640879000000001,0.014963387,0.668895256,0.020375677,0.012098058,0.137217447
08015,0.138172557,0.269340974,0.406240051,0.5784781920000001,0.065584209,0.276026743
08017,0.604902897,0.243553009,0.7593123209999999,0.381407195,0.540592168,0.305316778
08019,0.00159185,0.013371538,0.46991404,0.30881884800000003,0.008277619,0.34543139100000003
08021,0.9299586120000001,0.9834447629999999,0.937599491,0.955746578,0.049347342,0.23623049999999998
08023,0.971983445,0.9299586120000001,0.984081503,0.301177969,0.15218083400000001,0.39127666299999997
08025,0.984081503,0.130850048,0.904807386,0.9856733520000001,0.011461318,0.442534225
08027,0.512575613,0.304043298,0.596625279,0.348615091,0.160458453,0.36326010799999997
08029,0.644062401,0.579751671,0.561922954,0.8118433620000001,0.46036294200000005,0.17701369
08031,0.245463228,0.038522763,0.8933460679999999,0.415154409,0.091053805,0.036294174
08033,0.23623049999999998,0.921680993,0.070359758,0.0073225090000000005,0.049984082,0.346386501
08035,0.00095511,0.013689908,0.507800064,0.006049029,0.47023241,0.206303725
08037,0.045526902,0.00191022,0.9079910859999999,0.23018147100000003,0.0,0.28780643100000003
08039,0.00222859,0.013053168,0.203120025,0.006685769,0.64979306,0.370582617
08041,0.23368354,0.152817574,0.70423432,0.05125756099999999,0.435848456,0.24641833800000001
08043,0.453677173,0.7752308179999999,0.47596306899999996,0.576886342,0.613817256,0.33779051299999996
08045,0.24641833800000001,0.039159503,0.9086278259999999,0.736708055,0.651384909,0.248328558
08047,0.0,0.00031837,0.35402738,0.730659026,0.00191022,0.35052531
08049,0.132760267,0.00254696,0.540273798,0.730340656,0.013053168,0.27984718199999997
08051,0.206303725,0.015918497,0.362304998,0.751034702,0.0035020690000000004,0.29067176100000003
08053,0.146768545,0.36548869799999995,0.07959248599999999,0.311684177,0.072906718,0.357529449
08055,0.39700732299999997,0.563196434,0.7637695,0.810569882,0.155682904,0.189111748
08057,0.39255014299999996,0.003820439,0.741165234,0.05539637099999999,0.584208851,0.357847819
08059,0.036294174,0.030245145,0.613180516,0.042343202999999996,0.864056033,0.23686724
08061,0.161413563,0.984081503,0.445399554,0.7121935690000001,0.382362305,0.22922636100000002
08063,0.393186883,0.733524355,0.82139446,0.7752308179999999,0.010187838000000001,0.315186246
08065,0.6010824579999999,0.024514486000000002,0.7720471190000001,0.797516714,0.8344476279999999,0.141674626
08067,0.055714741,0.011461318,0.504297994,0.582298631,0.007004139,0.15950334300000002
08069,0.106017192,0.032792104,0.554918816,0.11907036,0.008595989,0.181152499
08071,0.7128303090000001,0.52849411,0.8777459409999999,0.7319325059999999,0.061445400000000004,0.519261382
08073,0.47182426,0.153454314,0.8583253740000001,0.904807386,0.7093282390000001,0.199617956
08075,0.460681312,0.208213945,0.8089780320000001,0.953517988,0.9372811209999999,0.258834766
08077,0.504616364,0.400191022,0.59089462,0.370900987,0.014645018000000001,0.069086278
08079,0.021012416000000003,0.252467367,0.34988857100000004,0.137217447,0.737344795,0.583253741
08081,0.35116205,0.431072907,0.630372493,0.913403375,0.026743075,0.306271888
08083,0.49442852600000003,0.633556192,0.559057625,0.525310411,0.074816937,0.252785737
08085,0.612543776,0.58962114,0.777141038,0.47882839899999996,0.007640879000000001,0.163005412
08087,0.524992041,0.47882839899999996,0.93919134,0.840496657,0.8156638009999999,0.103788602
08089,0.873925501,0.9793059540000001,0.8608723340000001,0.845272206,0.06017192,0.374084686
08091,0.05921681,0.095829354,0.384590895,0.026424706000000003,0.025787966000000002,0.34033747200000003
08093,0.039477873,0.008914358,0.151544094,0.012416428,0.030563515,0.35339064
08095,0.142311366,0.17191977100000003,0.8306271890000001,0.918497294,0.900350207,0.11716014
08097,0.012734798,0.007640879000000001,0.49442852600000003,0.755173512,0.019102196999999998,0.145176695
08099,0.7554918820000001,0.9270932820000001,0.9169054440000001,0.919134034,0.034702324,0.47277937
08101,0.620503025,0.725565107,0.773638968,0.323782235,0.050302451,0.07959248599999999
08103,0.30881884800000003,0.160776823,0.58993951,0.94269341,0.013689908,0.10729067199999999
08105,0.855460045,0.804202483,0.922954473,0.947468959,0.047755492000000004,0.520216492
08107,0.026743075,0.006049029,0.480420248,0.6424705510000001,0.014008278,0.196434257
08109,0.7567653609999999,0.368035657,0.896848138,0.7443489329999999,0.039477873,0.346704871
08111,0.022922636,0.036612544,0.467367081,0.64438077,0.05125756099999999,0.36262336799999995
08113,0.014963387,0.005093919000000001,0.515122572,0.033428844,0.00031837,0.345749761
08115,0.674307545,0.955428208,0.6010824579999999,0.968163005,0.05635148,0.13339700699999998
08117,0.074180197,0.00063674,0.760585801,0.7602674309999999,0.276026743,0.133078637
08119,0.11747851,0.190703598,0.39796243200000003,0.11588666,0.004457179,0.36994587700000003
08121,0.189430118,0.484240688,0.52881248,0.52849411,0.88315823,0.387774594
08123,0.256606176,0.101878383,0.843680357,0.081184336,0.009232728,0.329194524
08125,0.379815345,0.64438077,0.912766635,0.9519261379999999,0.012416428,0.20948742399999998
09001,0.157593123,0.06176377,0.856415154,0.11875199,0.574339382,0.062082139
09003,0.229544731,0.144221585,0.841770137,0.18274434899999997,0.209169054,0.022285896
09005,0.085323145,0.050939190999999995,0.487424387,0.050939190999999995,0.199617956,0.11843362
09007,0.043616682999999996,0.0582617,0.535179879,0.079910856,0.851321235,0.099331423
09009,0.284622732,0.109200891,0.831582299,0.216491563,0.245463228,0.047437122000000005
09011,0.193250557,0.179560649,0.638331741,0.144221585,0.17860554,0.12989493800000002
