FIPS,region,shift,correlation
19109,county,34.0,0.0
19111,county,34.0,0.0
19113,county,16.0,0.5149850625037273
19115,county,74.0,0.6237715226414969
19117,state,60,0.28801979343689044
19119,county,74.0,0.00020978621615241587
19121,state,62,0.07290140248051954
19123,state,59,0.15831304356563217
19125,state,63,0.056971605081624944
19127,county,14.0,0.7724736001050675
19129,state,17,0.008147636021143503
19131,county,74.0,0.025856376736177623
19133,county,72.0,0.14447186423491554
19135,state,62,0.2789688607135861
19137,state,57,0.11585651728165272
19139,county,13.0,0.5594882256700346
19141,county,9.0,0.0
19143,county,62.0,0.12460122400788493
19145,state,13,0.09454095959843863
19147,county,61.0,0.0
19149,county,35.0,0.4140062150272865
19151,county,72.0,0.5788697262903509
19153,county,12.0,0.26635028063242144
19155,county,59.0,0.5807641714801031
19157,county,10.0,0.23630730897830926
19159,county,71.0,0.28322276199688873
19161,county,68.0,0.0
19163,county,61.0,0.4163013157703034
19165,county,57.0,0.039401954730982604
19167,county,42.0,0.622134426423538
19169,county,13.0,0.6173280730676479
19171,state,8,0.6473673383060247
19173,county,63.0,0.3608771068803919
19175,state,33,0.024337024655553496
19177,state,4,0.06728121427674015
19179,county,16.0,0.4975787124427994
19181,county,64.0,0.5025954887489684
19183,county,64.0,0.30798744200568096
19185,county,74.0,0.28502631668605244
19187,county,53.0,0.0
19189,county,9.0,0.0
19191,county,62.0,0.0
19193,state,27,0.545633854031552
19195,state,62,0.06030918919601681
19197,state,52,0.4476918354009875
20001,state,52,0.06654079294833495
20003,state,3,0.06064141903567565
20005,state,60,0.07119889596225545
20007,county,74.0,0.3309664677162839
20009,county,12.0,0.16848438705935345
20011,county,18.0,0.0
20013,state,24,0.1183216746857723
20015,state,38,0.04518263730838448
20017,state,46,0.2912142446930096
20019,state,61,0.16899790794913674
20021,state,61,0.018717994912896878
20023,state,3,0.052040092850081175
20025,state,36,0.5790979985298887
20027,state,17,0.1958741251652015
20029,state,11,0.2024091640470107
20031,state,0,0.3865887200013123
20033,state,40,0.2815754090079967
20035,county,11.0,0.2086087553426887
20037,county,8.0,0.6149859044798794
20041,state,47,0.03230135678645902
20043,state,25,0.10360244848379412
20045,county,14.0,0.3791264741354625
20047,state,21,0.19985584687687127
20049,state,56,0.11106590754218526
20051,state,23,0.025165796798904284
20053,state,38,0.055505724880879535
20055,county,22.0,0.7096770462540509
20057,state,31,0.5020360294850696
20059,county,10.0,0.22009637182050013
20061,state,40,0.07987646564002505
20063,county,74.0,0.49766626711921513
20065,state,24,0.23175520325217316
20067,state,13,0.13865192421337375
20069,state,25,0.25520951040364953
20071,state,10,0.21274411118439585
20073,state,43,0.19563475674349526
20075,state,38,0.22012476144236653
20077,county,67.0,0.21042125461558409
20079,state,11,0.1189716696750509
20081,state,24,0.25057372908058273
20083,state,7,0.1953485117295914
20085,county,18.0,0.37881731323660733
20087,state,45,0.10536884837902685
20089,state,36,0.23746762769525348
20091,county,46.0,0.38364735812937273
20093,state,24,0.3768976081988812
20097,state,3,0.0412022850433295
20099,state,56,0.18066891248381467
20101,state,38,0.17957952054586462
20103,county,17.0,0.6037431360086837
20105,state,40,0.15878180627124777
20107,state,48,0.11419448443216001
20111,county,16.0,0.7125340465423045
20113,county,31.0,0.19203719415388146
20115,state,8,0.07668239161913705
20117,state,43,0.16669772271653022
20119,state,33,0.28994440870315635
20121,state,55,0.03613327432798855
20123,state,30,0.13340809129669318
20125,state,55,0.11794848337958158
20127,state,46,0.19057729394483788
20129,state,17,0.2395726714011892
20131,state,19,0.16204515975442568
20133,state,62,0.07759551820476328
20135,county,74.0,0.2905421141190183
20137,state,0,0.2977259844632341
20139,state,23,0.08007298912204518
20141,state,49,0.07351826792950186
20143,state,30,0.08204472856394648
20145,county,58.0,0.2390111144045448
20147,state,24,0.14845971953903442
20149,state,62,0.14315171350490813
20151,state,8,0.18479171190886587
20155,county,37.0,0.09732502838769685
20157,state,31,0.1732278877236326
20159,state,37,0.13097207848050263
20161,county,15.0,0.6329708578532032
20163,state,9,0.06361049091432429
20169,county,24.0,0.26148219197187655
20171,state,48,0.22548202371348405
20173,county,35.0,0.47641261896345716
20175,county,26.0,0.6394899920139668
20177,county,40.0,0.525475473934609
20179,state,0,0.2302001342168915
20181,state,3,0.15738915646954146
20183,state,18,0.18168548034678036
20185,state,14,0.07852079861482379
20187,state,14,0.18593108748560042
20189,state,17,0.2856264640348886
20191,state,34,0.10102361417679545
20193,state,4,0.1072052082637489
20195,state,15,0.04651657865176586
20197,state,10,0.38654651053190753
20199,state,4,0.2459515693617837
20201,state,14,0.21838357850599843
20203,state,22,0.16838643808653464
20205,state,52,0.11666360984062103
20207,state,2,0.2686534079714487
20209,county,31.0,0.5188962597572526
21001,state,18,0.6178051208228492
21003,state,63,0.5210437419214586
21005,state,53,0.17837706468549755
21007,state,27,0.4806856220311598
21009,state,23,0.28954185247832226
21011,state,42,0.22453977629560196
21013,county,49.0,0.44244149784467907
21015,county,51.0,0.5827725704745473
21017,state,70,0.13169796462905248
21019,county,8.0,0.2625438877133115
21021,county,33.0,0.4221573801816054
21023,state,13,0.4061697632126143
21025,state,54,0.13194807118072188
21027,state,37,0.17750572099916592
21029,county,38.0,0.5688566926438016
21031,state,35,0.6448250458905288
21033,state,13,0.3609407160882795
21035,state,13,0.16752437050618363
21037,county,37.0,0.6489110493197741
21039,state,39,0.25989521320208914
21041,county,74.0,0.5821334066484383
21043,state,51,0.06961795285829568
21045,county,64.0,0.6320668214153
21047,county,53.0,0.38455256439094226
21049,state,51,0.2657385636032185
21051,county,8.0,0.44983066846892095
21053,state,56,0.19792394178354758
21055,state,59,0.30609051585354463
21057,state,39,0.16948185749836947
21059,county,57.0,0.6263809137800641
21061,state,31,0.6631544500004292
21063,state,6,0.14103371214561267
21065,state,67,0.16634706702659918
21067,state,0,0.2939789641193676
21069,state,55,0.0592697937127298
21071,state,29,0.11773208047778695
21073,county,32.0,0.6027026639452253
21075,state,31,0.17852592635946612
21077,county,55.0,0.6318293527373
21079,state,41,0.03322987195395316
21081,county,70.0,0.3460515423889192
21083,state,21,0.6399947735390019
21085,state,27,0.6464569308371837
21087,state,54,0.42895278479299437
21089,state,56,0.17991532725810233
21091,state,0,0.2046767208533179
21093,county,39.0,0.23456186109026192
21095,county,52.0,0.18846554166046947
21097,state,0,0.1174053384706253
21099,state,32,0.1726473348907952
21101,county,9.0,0.39981734156224363
21103,state,30,0.2836914819339135
21105,state,35,0.5872549661059099
21107,state,22,0.5844719516779816
21109,county,13.0,0.5358648924577459
21111,county,31.0,0.4780317533709229
21113,state,0,0.2800817412825059
21115,state,38,0.1460371103307179
21117,county,39.0,0.614292345164994
21119,state,18,0.08588432714369344
21121,state,3,0.029020140330802732
21123,state,5,0.11888728683313124
21125,state,3,0.032445169457575834
21127,state,56,0.10301746132325922
21129,state,14,0.18408278298463523
21131,state,34,0.13095442887199243
21133,state,61,0.12602343119143042
21135,state,51,0.35717984289927857
21137,state,46,0.1298466134606302
21139,state,28,0.22652616031831166
21141,state,42,0.5723274859656448
21143,state,13,0.4372299546583146
21145,county,37.0,0.5881128464425439
21147,state,57,0.30193784481446606
21149,state,11,0.3951896675125827
21151,state,52,0.26579793659799517
21153,state,33,0.28336334235630734
21155,state,13,0.2698147596353056
21157,state,23,0.18207012645423726
21159,state,13,0.10335985863848025
21161,state,53,0.24928446542939467
21163,state,29,0.22568397809607832
21165,state,0,0.25953348331530024
21167,state,60,0.18957209273831158
21169,state,30,0.2138009429960982
21171,state,10,0.12341719803507945
21173,state,5,0.10504251489598047
21175,county,6.0,0.2203663196894619
21177,state,36,0.6082583074418525
21179,state,9,0.1607961595406371
21181,state,0,0.24632480843248503
21183,county,13.0,0.5040603254161704
21185,county,9.0,0.4471416735419445
21187,state,45,0.2328464115019233
21189,state,15,0.17854710307473454
21191,state,39,0.21582890351755432
21193,county,51.0,0.3965130283403862
21195,county,8.0,0.046290737779469154
21197,state,30,0.1660588650424288
21199,county,46.0,0.464583158792983
21201,state,57,0.08612035938502424
21203,state,8,0.15229224584042114
21205,state,52,0.21512001026194302
21207,state,47,0.19064287421814624
21209,county,54.0,0.38368074889254666
21211,county,48.0,0.5692463872754234
21213,state,51,0.30782766966811936
21215,state,31,0.3196160170361516
21217,state,51,0.13730045583946818
21219,state,55,0.38655018305381017
21221,state,60,0.32702507676025716
21223,state,52,0.17107985290778585
21225,state,64,0.32887377316766164
21227,state,29,0.5081767144938789
21229,state,27,0.1850062401494306
21231,state,55,0.17450614063191072
21233,state,11,0.4028884090529218
21235,state,55,0.02229136498036083
21237,state,41,0.18890656918246118
21239,state,1,0.18822442866197858
22001,county,16.0,0.7453278571889856
22003,county,11.0,0.5459741407680079
22005,county,29.0,0.6942600650412319
22007,county,11.0,0.496869940290496
22009,county,54.0,0.4611936722970276
22011,state,32,0.6263086736959228
22013,county,9.0,0.5573257539517235
22015,county,9.0,0.5546928840857199
22017,county,13.0,0.5431900152167332
22019,county,27.0,0.7722187564124336
22021,county,47.0,0.5435245856527902
22023,county,58.0,0.6084096369571333
22025,state,45,0.4851974804052183
22027,state,55,0.4134014044854778
22029,county,41.0,0.47410076338398566
22031,state,32,0.6661966841642208
22033,county,32.0,0.657192674542007
22035,county,50.0,0.748124447246101
22037,county,12.0,0.6230402932861455
22039,county,10.0,0.5723580744604452
22041,county,11.0,0.677668237090632
22043,county,48.0,0.5200651149491985
22045,county,25.0,0.7593465523889166
22047,county,18.0,0.6975034782145573
22049,county,10.0,0.5574483319108547
22051,county,28.0,0.5747484373608338
22053,county,31.0,0.7686646029013412
22055,county,31.0,0.6965226835469126
22057,county,12.0,0.6716301977832072
22059,state,32,0.2501046118648717
22061,county,10.0,0.5684070776347703
22063,county,31.0,0.6266123806783911
22065,state,71,0.4723893334601791
22067,county,9.0,0.6023621659456361
22069,county,8.0,0.500370150697992
22071,state,53,0.4444808598039219
22073,county,10.0,0.6483528560391643
22075,county,58.0,0.2894349684349445
22077,county,26.0,0.67194935063848
22079,county,8.0,0.6649885010324358
22081,state,33,0.3657826811410074
22083,county,8.0,0.516909063391625
22085,state,29,0.5118356110187897
22087,state,36,0.5101146512558234
22089,county,10.0,0.6007912524963714
22091,county,46.0,0.4760629446109616
22093,county,36.0,0.6219182304475895
22095,county,26.0,0.6684181303195491
22097,county,31.0,0.6774402924105737
22099,county,24.0,0.72088224757012
22101,county,19.0,0.8205384149827869
22103,county,41.0,0.5643512059415177
22105,county,10.0,0.6409666716577741
22107,state,66,0.4958119517105858
22109,county,14.0,0.735923356725103
22111,county,8.0,0.5188493635780304
22113,county,40.0,0.780651918607126
22115,county,45.0,0.679105470614787
22117,county,8.0,0.6897502400763089
22119,county,9.0,0.5930973314461357
22121,county,30.0,0.6126413007920435
22123,state,11,0.48814259817593525
22125,state,69,0.6742800656409493
22127,county,29.0,0.5063249400304218
23001,county,58.0,0.6111968346824046
23003,state,62,0.7059089679332343
23005,county,61.0,0.8858534663073768
23007,state,51,0.7218997127560459
23009,state,48,0.611377657635005
23011,state,57,0.6946844781509347
23013,state,56,0.6365078865048075
23015,state,60,0.7365895057711315
23017,state,55,0.7394515379767754
23019,state,62,0.7027701981694331
23021,state,55,0.651235552078426
23023,state,59,0.6798923998274515
23025,state,17,0.660850577271422
23027,state,55,0.5516343420046643
23029,state,59,0.6844758770180146
23031,state,64,0.7405908107996554
24001,county,27.0,0.7044739426364399
24003,state,38,0.7038302372028424
24005,state,26,0.705144413562798
24009,state,31,0.6295284304282512
24011,state,53,0.6440111442169687
24013,state,49,0.6842224461550546
24015,county,14.0,0.6985931698671037
24017,state,32,0.722027127463062
24019,county,13.0,0.574249358822245
24021,state,51,0.7653902742595157
24023,state,24,0.32770322189705414
24025,state,23,0.7420482139661183
24027,state,28,0.6639910750110078
24029,state,46,0.768530083384789
24031,state,59,0.7769868839021514
24033,state,58,0.7452027805322762
24035,county,11.0,0.6792485614412627
24037,state,40,0.6538214086150258
24039,state,30,0.5848907524575712
24041,county,14.0,0.7116576436451724
24043,county,36.0,0.7314208348156418
24045,county,54.0,0.7181775349034483
24047,county,16.0,0.707161650570989
24510,state,36,0.5940833358015687
25001,county,48.0,0.6013849509051618
25003,county,52.0,0.5337856115422334
25005,county,74.0,0.6941284669054307
25007,state,0,0.6844277167153021
25009,state,47,0.6576269631633557
25011,state,31,0.5700111980881785
25013,county,74.0,0.7702900479609106
25015,state,37,0.6506362905463
25017,state,41,0.6789208837767453
25019,state,0,0.6786809893576506
25021,state,34,0.6100711854965886
25023,state,42,0.6670290483707729
25025,state,40,0.651438340365648
25027,state,49,0.6874028608910301
26001,state,55,0.5220405157308575
26003,state,1,0.30670784295202225
26005,county,32.0,0.7786759949638802
26007,state,46,0.5531705339652313
26009,state,58,0.42966670827588016
26011,state,33,0.6800591411859426
26013,state,27,0.561431317161686
26015,state,32,0.5395741051695093
26017,county,28.0,0.7167636121244465
26019,state,54,0.5082868377950678
26021,county,33.0,0.7260692186987631
26023,county,17.0,0.44853294938213933
26025,county,35.0,0.8431935814506811
26027,state,39,0.5114024925516253
26029,state,35,0.5897286098735509
26031,state,35,0.6384685950689347
26033,state,56,0.4936109506421475
26035,state,45,0.5798700603907851
26037,state,58,0.3913610367050021
26039,state,30,0.5453469543674637
26041,state,6,0.5487242295986225
26043,state,19,0.5425034121872467
26045,county,35.0,0.6388512800230971
26047,state,12,0.5827652927613788
26049,county,36.0,0.6625822070979549
26051,state,35,0.5833286449219663
26053,state,24,0.605290093054675
26055,state,58,0.5742244099825191
26057,state,34,0.558762343583023
26059,state,39,0.5978509943778038
26061,state,74,0.41153326839858934
26063,county,43.0,0.6623391047283655
26065,county,15.0,0.5690782025037475
26067,state,33,0.5822271524298172
26069,state,51,0.6139138476226498
26071,state,0,0.4697688166400033
26073,state,55,0.5974569528717494
26075,county,36.0,0.7578983512296689
26077,county,72.0,0.7384361773120558
26079,state,19,0.5815288488580203
26081,county,35.0,0.5744608770345034
26083,state,72,0.37933478091770534
26085,state,43,0.5753091519714815
26087,county,33.0,0.7797562693651964
26089,state,50,0.4869418492464478
26091,state,58,0.6127345188995512
26093,county,35.0,0.6676471493440386
26095,state,4,0.5171544972018262
26097,state,30,0.4590053629707543
26099,state,34,0.7612412647879139
26101,state,48,0.5554692827856945
26103,state,20,0.5774694648132943
26105,county,66.0,0.5938706455544114
26107,county,68.0,0.5219927934420245
26109,state,29,0.4734558498101538
26111,state,29,0.5355712585037063
26113,state,65,0.47998119321712357
26115,county,33.0,0.6905047350374556
26117,state,33,0.5539544305929605
26119,state,53,0.47238386260220244
26121,county,24.0,0.6187938762408396
26123,county,51.0,0.4823172538362917
26125,state,45,0.6192966361535374
26127,county,74.0,0.676729444825622
26129,state,47,0.5935155085358631
26131,state,12,0.5590033050121892
26133,state,43,0.44885821968172274
26135,state,44,0.4455142775570225
26137,state,27,0.6748394365779379
26139,state,34,0.5739373334281508
26141,state,47,0.6054880865561673
26143,state,35,0.6137134152160019
26145,county,32.0,0.7208129933172438
26147,county,37.0,0.6943826251452555
26149,county,31.0,0.7046499798822621
26151,state,46,0.5723649942057237
26153,state,12,0.5178219924931144
26155,state,42,0.645337445201944
26157,state,43,0.6747852119452799
26159,county,32.0,0.6867056087975368
26161,state,29,0.5175354087082674
26163,state,45,0.6525802804529149
26165,state,41,0.5418596312745033
27001,state,19,0.2714209011932129
27003,county,16.0,0.6613973008722382
27005,state,19,0.4055948074448051
27007,state,20,0.15334819494277924
27009,county,15.0,0.6852826302276773
27011,state,39,0.10767207052127355
27013,county,13.0,0.6704697265787313
27015,state,24,0.2168889530618721
27017,county,16.0,0.5118782740244074
27019,county,15.0,0.7221168595436377
27021,state,14,0.23185200960619717
27023,state,26,0.441540872088218
27025,state,15,0.21279651968545837
27027,county,21.0,0.8315729913218909
27029,state,16,0.26035063888441445
27031,state,34,0.21368156056934864
27033,state,37,0.5586263685793873
27035,county,17.0,0.3518811168990687
27037,county,15.0,0.6012871359258711
27039,state,12,0.26873351079687546
27041,state,20,0.26890617914178117
27043,state,61,0.23148756657330494
27045,state,23,0.04976651315242794
27047,county,14.0,0.6339611261963496
27049,county,12.0,0.3644092030453141
27051,state,74,0.12503616809036594
27053,state,23,0.8047279634483263
27055,state,48,0.13380211888782828
27057,state,17,0.20774373760838075
27059,state,23,0.20545397505088608
27061,state,19,0.38233113554158266
27063,county,9.0,0.5144827604512
27065,state,32,0.27657250650497256
27067,county,17.0,0.8991382764372221
27069,state,32,0.2545825350138141
27071,state,24,0.18908417827637164
27073,state,35,0.06262876423073702
27075,state,21,0.14793790286722133
27079,county,14.0,0.25183386358672727
27081,state,8,0.15856469841482423
27083,county,14.0,0.8157747835509767
27085,county,17.0,0.4342274607949722
27087,state,23,0.32455689056172743
27089,state,16,0.35988157926527803
27091,state,7,0.43848639929599015
27093,state,27,0.443892706621368
27095,state,18,0.2785353376884248
27097,state,20,0.3442212317995749
27099,county,20.0,0.7382362516214601
27101,state,10,0.6538430625222662
27103,county,13.0,0.5734781168617441
27105,county,37.0,0.8331431070861279
27107,state,4,0.5011160323637619
27109,county,56.0,0.5750929656548102
27111,county,15.0,0.39890008168939
27113,state,37,0.42711694748467693
27115,county,14.0,0.5245335690295878
27117,state,12,0.3097050026633047
27119,county,13.0,0.5086458933165066
27121,state,18,0.34948392403546125
27123,state,29,0.8162703807949625
27125,state,28,0.26834505379312257
27127,state,29,0.1833307249128233
27129,state,30,0.15662272504841426
27131,county,16.0,0.7960888638453204
27133,state,13,0.43350895426058234
27135,state,23,0.2305004582688003
27137,county,31.0,0.41375421356772984
27139,county,17.0,0.690310861518505
27141,county,16.0,0.6837015863530781
27143,state,22,0.165074360825321
27145,county,16.0,0.8397445131996493
27147,county,14.0,0.8151577606102361
27149,state,17,0.16421596672538893
27151,state,23,0.3539624878119379
27153,state,33,0.7080096214960562
27155,state,40,0.026720145605183494
27157,state,18,0.11341738918491596
27159,state,27,0.22487320541867747
27161,county,15.0,0.0
27163,county,17.0,0.5464213288792388
27165,county,11.0,0.5754607470101495
27167,state,10,0.2604004869750407
27169,county,13.0,0.6329581112263589
27171,county,19.0,0.6474724009141081
27173,county,41.0,0.0
28001,county,58.0,0.3046590059095534
28003,state,38,0.09862067421197519
28005,state,28,0.20074904594609938
28007,state,36,0.5049951323711945
28009,county,27.0,0.16205534972009084
28011,county,38.0,0.5346712968223415
28013,county,39.0,0.3863852391927453
28015,county,5.0,0.3274343095929244
28017,county,22.0,0.450373239005147
28019,county,59.0,0.5787914317215223
28021,county,74.0,0.4434621406775161
28023,county,37.0,0.15217770761225058
28025,county,9.0,0.4143724108132554
28027,county,33.0,0.4071649342568942
28029,county,10.0,0.44841233931074503
28031,county,10.0,0.5403060595951368
28033,county,15.0,0.2900675820115181
28035,county,20.0,0.4581386438417044
28037,county,33.0,0.3118333976903236
28039,county,44.0,0.2639206779635643
28041,state,12,0.08317304220786924
28043,county,74.0,0.4088811823757654
28045,state,32,0.15751505762662885
28047,county,24.0,0.39188248785140417
28049,county,35.0,0.6762865567278161
28051,state,40,0.7552649524621107
28053,county,11.0,0.3361940525801727
28055,county,64.0,0.3521237149651726
28057,county,55.0,0.0
28059,county,31.0,0.4613122313266619
28061,county,31.0,0.635815767294686
28063,state,29,0.3570685751922525
28065,state,35,0.4818797485515268
28067,county,35.0,0.42656273843188847
28069,state,30,0.528159924517702
28071,county,12.0,0.5635575056529815
28073,county,15.0,0.4520256508349534
28075,county,10.0,0.5272817555745526
28077,county,33.0,0.40783224010033586
28079,county,16.0,0.6053770977145041
28081,county,32.0,0.20046741695193193
28083,county,38.0,0.4119056636936175
28085,county,9.0,0.48009901905563424
28087,county,33.0,0.571251013621787
28089,state,37,0.47151079788521527
28091,county,39.0,0.7029491311366551
28093,county,14.0,0.2286052612763232
28095,county,32.0,0.541737061194455
28097,state,35,0.46411671997930254
28099,county,22.0,0.5454276540361478
28101,state,37,0.536972043893118
28103,state,36,0.7076555291437111
28105,county,9.0,0.5027919003205803
28107,county,37.0,0.5006459394263595
28109,county,31.0,0.25565992405737586
28111,county,59.0,0.2783797065600244
28113,county,31.0,0.5894224130727905
28115,county,34.0,0.48548897555231485
28117,county,39.0,0.21177442035135738
28119,county,62.0,0.6158684433451894
28121,county,37.0,0.4693491990394183
28123,state,35,0.6450144611993349
28125,county,58.0,0.7236277546773447
28127,county,18.0,0.45985880489315045
28129,state,31,0.47235962934895065
28131,state,37,0.16473743453285822
28133,county,51.0,0.6057345367327341
28135,county,50.0,0.616964725652019
28137,county,46.0,0.28150467227567516
28139,state,35,0.11212193565104397
28141,county,54.0,0.3240201623769478
28143,county,62.0,0.581391367267601
28145,county,30.0,0.48232505805965964
28147,county,62.0,0.752271444469559
28149,county,32.0,0.6880753360981781
28151,county,50.0,0.3339131494053301
28153,county,32.0,0.6014581898881415
28155,county,38.0,0.44337589560709234
28157,county,45.0,0.626558420754814
28159,county,38.0,0.5720153522514492
28161,county,7.0,0.5543496946745499
28163,county,10.0,0.4984978232234866
29001,state,0,0.33835714424856134
29003,state,0,0.2931960495999948
29005,state,16,0.24803495495142824
29007,state,0,0.24790524077786935
29009,state,0,0.21080698714002974
29011,state,0,0.17370873350219013
29013,state,63,0.1366104798643505
29015,state,0,0.1382931373977713
29017,state,0,0.1399757949311921
29019,state,0,0.14165845246461292
29021,state,0,0.14334110999803373
29023,state,0,0.14502376753145454
29025,state,0,0.14670642506487536
29027,state,0,0.1483890825982962
29029,state,0,0.150071740131717
29031,state,0,0.15175439766513782
29033,state,0,0.15343705519855863
29035,state,0,0.15511971273197944
29037,state,0,0.15680237026540025
29039,state,4,0.15680825368334927
29041,state,15,0.09754008644730246
29043,state,0,0.16782468285865954
29045,state,19,0.16807043319576218
29047,state,0,0.18412331398663256
29049,state,0,0.20017619477750295
29051,state,0,0.21622907556837334
29053,state,0,0.23228195635924373
29055,state,0,0.24833483715011412
29057,state,0,0.26433158898717024
29059,state,0,0.28038446977804066
29061,state,72,0.2804405987318549
29063,state,0,0.2803445170337149
29065,state,0,0.25286515136566917
29067,state,63,0.22538578569762346
29069,state,0,0.2253229670677804
29071,state,0,0.2073568389326676
29073,state,0,0.18939071079755476
29075,state,0,0.17142458266244193
29077,state,0,0.15352127315717218
29079,state,0,0.13555514502205934
29081,state,0,0.1175890168869465
29083,state,0,0.09974852601151979
29085,state,26,0.08178239787640697
29087,state,0,0.12700654369659348
29089,state,0,0.17207200830337585
29091,state,0,0.21745483533696652
29093,state,51,0.2176135165503707
29095,state,0,0.24612765865740413
29097,state,0,0.27464180076443756
29099,state,0,0.303155942871471
29101,state,0,0.3316700849785045
29103,state,19,0.3317697847760815
29105,state,0,0.331705913956698
29107,state,0,0.3134388596130244
29109,state,0,0.2951718052693509
29111,state,24,0.2769047509256773
29113,state,0,0.2767630629897017
29115,state,0,0.2362403133006863
29117,state,0,0.19571756361167086
29119,state,0,0.1554781897946066
29121,state,18,0.11495544010559118
29123,state,59,0.31129063739439405
29125,state,0,0.3112634793564269
29127,state,0,0.30355059657376104
29129,state,74,0.2957833977151609
29131,state,0,0.38924211054721897
29133,state,0,0.482700823379277
29135,state,21,0.483027602095473
29137,state,0,0.48281762731244227
29139,state,0,0.42276483936564335
29141,state,0,0.3627120514188445
29143,state,0,0.30265926347204564
29145,state,0,0.24302642509130826
29147,state,0,0.18297363714450937
29149,state,0,0.12292084919771051
29151,state,8,0.0628680612509116
29153,state,0,0.09347070350720008
29155,state,0,0.12407334576348854
29157,state,0,0.154675988019777
29159,state,0,0.18527863027606548
29161,state,0,0.21588127253235395
29163,state,0,0.2464839147886424
29165,state,0,0.2770865570449309
29167,state,0,0.307582197055568
29169,state,68,0.30768919930121935
29171,state,0,0.30747786976418057
29173,state,0,0.2470376221710864
29175,state,0,0.18659737457799225
29177,state,58,0.12615712698489806
29179,state,17,0.1439582375435383
29181,state,0,0.14393029523728165
29183,state,0,0.13593879564788475
29185,state,14,0.12794729605848784
29186,state,0,0.16598868559736574
29187,state,0,0.2040300751362436
29189,state,0,0.24207146467512153
29195,state,0,0.2801128542139994
29197,state,0,0.31815424375287726
29199,state,12,0.31828725560441185
29201,state,0,0.31775379452331426
29203,state,2,0.16518392532941178
29205,state,0,0.17564204520966215
29207,state,0,0.18610016508991248
29209,state,0,0.19655828497016284
29211,state,0,0.20701640485041317
29213,state,0,0.21747452473066353
29215,state,0,0.2279326446109139
29217,state,0,0.23831763078570795
29219,state,0,0.24877575066595828
29221,state,0,0.2592338705462086
29223,state,0,0.26969199042645897
29225,state,0,0.28015011030670933
29227,state,49,0.28018667715943746
29229,state,71,0.34513031985731785
29510,state,0,0.3451185065160336
30001,state,45,0.3417398909087434
30003,state,44,0.5165905399193691
30005,county,39.0,0.7706687809369388
30007,state,51,0.26312051487148047
30009,state,44,0.41706635341290055
30011,state,33,0.27947983182211666
30013,state,55,0.29428142878316677
30017,state,35,0.2570124202107836
30019,state,41,0.2483589916354868
30021,state,50,0.2973546121668284
30023,state,24,0.24629606697822484
30027,state,59,0.32194906567346687
30029,state,53,0.3496045663058067
30031,state,47,0.34893903112633534
30033,state,56,0.2917862223045451
30035,state,15,0.26795873663326136
30037,state,74,0.09996727776183296
30039,state,45,0.41452851688041104
30041,state,30,0.2758309034793138
30043,state,59,0.3131361361051674
30045,state,58,0.33467947099204604
30047,state,52,0.3702444488860529
30049,state,59,0.26675678987248547
30051,state,67,0.3736465593235883
30053,state,54,0.34029943336063345
30055,state,74,0.3774434051753688
30057,state,47,0.5137982543729026
30059,state,2,0.25193427775666477
30061,state,74,0.24855071690957667
30063,state,47,0.3231657859065488
30065,state,64,0.28079823495592615
30067,state,55,0.34967898743173537
30069,state,25,0.12119574994264
30071,county,51.0,0.5957086989011343
30073,state,24,0.21190463084355216
30075,state,16,0.24785103381241566
30079,state,65,0.19670534062163564
30081,state,56,0.2629246795292236
30083,state,40,0.20123657850384363
30085,state,15,0.2237323040093328
30087,state,74,0.572973234448504
30089,state,62,0.343942898673515
30093,state,59,0.32029607667696125
30095,state,42,0.31989468194671594
30097,state,59,0.3900499463827932
30099,state,51,0.22896236935764414
30101,state,30,0.2055685288084847
30103,state,35,0.18650852694844527
30105,state,34,0.3267832596813061
30107,state,74,0.11350865052649571
30109,state,51,0.23512406085998713
30111,state,51,0.5854384346781816
31001,state,11,0.8057916613342263
31003,state,1,0.1911192323615614
31005,state,14,0.12487602951928754
31007,state,73,0.2417148267811443
31009,state,12,0.1594636433614147
31011,county,69.0,0.4270940084363957
31013,state,15,0.08168933390729108
31015,state,23,0.10790926681761838
31017,state,16,0.055961645018529654
31019,state,7,0.6787053514946535
31021,state,29,0.25770847789282947
31023,state,31,0.6703277489335345
31025,county,12.0,0.08079301829129315
31027,state,28,0.15192432096146488
31029,state,5,0.0023240167578389786
31031,state,5,0.10818704530040757
31033,state,12,0.13176707819109512
31035,state,12,0.3975806572406922
31037,state,31,0.6850056586462303
31039,state,30,0.1921615206661749
31041,state,12,0.5054924497290213
31043,state,24,0.6920394430292053
31045,county,74.0,0.39270299991357077
31047,state,20,0.7116368109681711
31051,state,21,0.5146137427192295
31053,state,44,0.8185857781369774
31055,state,36,0.6339252906178746
31059,state,23,0.14811729439369364
31061,state,12,0.4771310056258335
31063,state,31,0.07978095374069291
31065,state,20,0.25366460024290827
31067,state,6,0.4542567973852898
31069,state,47,0.15395293795251191
31073,state,19,0.5795359911731639
31075,state,20,0.1565586398259441
31077,state,24,0.2211268432556364
31079,state,11,0.7366879716283262
31081,state,6,0.707031174300638
31083,state,30,0.05023982710427781
31085,state,23,0.07863928353785328
31087,county,74.0,0.4013321584308419
31089,state,5,0.07086648007558892
31091,state,9,0.16400164502631528
31093,state,23,0.728382441442126
31095,state,28,0.2217392607708604
31097,state,45,0.028781549571452274
